temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_3_diff_reaction_7_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_5_diff_reaction_7_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion,rate_10_diff_reaction_7_conversion
362.74133,0.9999999999997491,0.9999999999529027,1.0,0.9999999999997045,0.9999999999998486,0.9646605214433432,0.7397384433070451,0.09260389203216539,0.9999999882467917,0.9999999579406925,0.9999999999998662,0.9999999999992871,0.999594364118092,0.04913661542100145,0.009702669682039115,0.0008717945826841675,0.9999999978830395,0.9996984530189299,0.9999998435571297,0.9997068727375286,0.4524645756068044,1.5609950621013e-12,7.567321865402221e-06,3.381278023496699e-07
363.69625,0.9999999999997928,0.9999999999610923,1.0,0.9999999999997984,0.9999999999999274,0.9697073090050027,0.7722231125472055,0.11314009354095239,0.9999999896501103,0.9999999641235886,0.9999999999999087,0.9999999999996075,0.9997752595397084,0.09808910123694585,0.012249440671101251,0.0010550094569726797,0.999999998194178,0.99972583694983,0.9999998862051086,0.9997996606367039,0.4756682824587224,3.45603924622537e-12,9.608496227138182e-06,4.2915372741089793e-07
364.65116,0.9999999999998289,0.9999999999678573,1.0,0.9999999999998623,0.9999999999999651,0.9740518249449208,0.8018992482909718,0.13723451852956753,0.9999999908904629,0.9999999693961197,0.9999999999999377,0.999999999999784,0.9998756147801854,0.15851899597609231,0.01544256773685156,0.0012766595837661809,0.9999999984598492,0.9997507594037952,0.9999999172269591,0.999863164031284,0.4992026834700501,7.667248544278858e-12,1.2201686296765004e-05,5.451034176674622e-07
365.60608,0.9999999999998588,0.9999999999734502,1.0,0.9999999999999061,0.9999999999999831,0.9777869230683671,0.8287274822693865,0.16513623679196632,0.999999991976903,0.9999999738973693,0.9999999999999575,0.9999999999998811,0.9999312049910221,0.22258610938994292,0.0194335423846354,0.0015447783432382596,0.9999999986862939,0.9997733742231341,0.9999999397919088,0.999906500807315,0.5230126629475526,1.6989334581333627e-11,1.549452418220698e-05,6.919369039269431e-07
366.56099,0.9999999999998833,0.9999999999780711,1.0,0.999999999999936,0.9999999999999919,0.9809944727622971,0.8527401447568518,0.19700297213296095,0.999999992936592,0.9999999777411329,0.999999999999971,0.9999999999999345,0.9999619693907695,0.2865671048502753,0.02440244890090521,0.0018690625343889668,0.9999999988797524,0.9997939890924633,0.999999956205459,0.999936107119653,0.5470982208912298,3.766254386268712e-11,1.9673154715194753e-05,8.783233219094576e-07
367.51591,0.9999999999999036,0.9999999999818797,1.0,0.9999999999999564,0.9999999999999961,0.9837462961035398,0.8740312304324842,0.23288370139792164,0.9999999937812993,0.9999999810159184,0.9999999999999802,0.9999999999999639,0.9999789839258181,0.3490153937587804,0.030559749485016694,0.0022612130908947837,0.9999999990446825,0.9998127578540915,0.9999999681444862,0.9999563810074498,0.5714042416078471,8.341159032790455e-11,2.4981491813168465e-05,1.1150990912651521e-06
368.47082,0.9999999999999204,0.9999999999850357,1.0,0.9999999999999701,0.9999999999999982,0.9861051598890768,0.892744386061678,0.27271149642913045,0.9999999945246054,0.9999999838102335,0.9999999999999865,0.9999999999999801,0.9999883897543946,0.4092971853034402,0.03814606545300642,0.002735337980839952,0.9999999991855418,0.999829834350327,0.9999999768287539,0.9999702187403904,0.5959307250974041,1.8486345069010222e-10,3.172121847927777e-05,1.4158097365567088e-06
369.42574,0.9999999999999344,0.9999999999876324,1.0,0.9999999999999797,0.9999999999999992,0.988125709311599,0.9090596446888152,0.3163081102495246,0.9999999951791857,0.9999999861872978,0.9999999999999908,0.999999999999989,0.999993587552968,0.4670337726838217,0.047429078646852696,0.0033084354272945667,0.9999999993050047,0.9998453724234782,0.9999999831455876,0.9999796691611039,0.6206776713599009,4.097803109270499e-10,4.025820558968289e-05,1.797793529224362e-06
370.38065,0.9999999999999458,0.9999999999897898,1.0,0.9999999999999861,0.9999999999999996,0.9898553890487505,0.9231805408588802,0.36339736242446435,0.9999999957559044,0.9999999882229753,0.9999999999999937,0.999999999999994,0.9999964591245508,0.5219303837449405,0.058696208236301346,0.004000961768064526,0.9999999994075288,0.9998594489946991,0.999999987740376,0.9999861160428849,0.6455899647021026,9.084257755374743e-10,5.110595612846835e-05,2.282723308568404e-06
371.33557,0.9999999999999553,0.9999999999915609,1.0,0.9999999999999906,0.9999999999999998,0.9913352751039737,0.9353221781282606,0.41362284532798854,0.9999999962629098,0.9999999899551978,0.9999999999999956,0.9999999999999967,0.9999980451532325,0.5737329289797074,0.0722423751706129,0.004837512455558953,0.9999999994947188,0.9998722486747603,0.9999999910825494,0.9999905248089614,0.6706676051240092,2.0090827511650904e-09,6.49063488257398e-05,2.900399228626737e-06
372.29048,0.999999999999963,0.9999999999930257,1.0,0.9999999999999936,1.0,0.9926008620231555,0.9457013200485198,0.4665623548847008,0.9999999967092557,0.999999991434541,0.999999999999997,0.9999999999999982,0.9999989209650395,0.6222245718945312,0.08835219993638875,0.005847609287454957,0.9999999995690712,0.9998838791532774,0.9999999935136044,0.9999935283478942,0.6958554769323858,4.459240888214393e-09,8.242963815762399e-05,3.6806214434372625e-06
373.2454,0.9999999999999695,0.9999999999942388,1.0,0.9999999999999957,1.0,0.9936827528534024,0.9545284740502471,0.521731587393567,0.9999999971021849,0.9999999926951437,0.9999999999999979,0.9999999999999989,0.9999994044934792,0.6672333693092771,0.10727769965665318,0.0070666344604156045,0.9999999996324578,0.9998944481198663,0.9999999952819114,0.9999955771905235,0.7211535801272322,9.876387394346836e-09,0.00010463864221927942,4.67215384142564e-06
374.20031,0.9999999999999748,0.9999999999952403,1.0,0.999999999999997,1.0,0.994607298756565,0.9620023164183288,0.5785679323142674,0.9999999974489403,0.9999999937698802,0.9999999999999987,0.9999999999999994,0.9999996713988019,0.7086420080420219,0.12921318514357477,0.008536895037225753,0.9999999996865727,0.999904063264143,0.9999999965681517,0.999996982417667,0.7465619147085485,2.184005017290788e-08,0.0001328171184709174,5.929178520842598e-06
375.15523,0.9999999999999792,0.9999999999960686,1.0,0.9999999999999979,1.0,0.9953971539512053,0.9683059827802182,0.6363856387241007,0.9999999977540489,0.9999999946865673,0.9999999999999991,0.9999999999999997,0.9999998187032955,0.7463952649710507,0.15427126283803066,0.010308862737926725,0.999999999732664,0.9999128015072618,0.9999999975037398,0.9999979403320481,0.7719702492898649,4.8447236192427654e-08,0.00016863395161081257,7.527550419239161e-06
376.11014,0.9999999999999829,0.9999999999967517,1.0,0.9999999999999987,1.0,0.996071774588262,0.9736051522042721,0.6942947167517514,0.9999999980229428,0.9999999954679639,0.9999999999999994,0.9999999999999999,0.9999998999883181,0.7805039467043349,0.1824636284546033,0.012442552781019038,0.9999999997719797,0.9999207397703767,0.9999999981842748,0.9999985936017659,0.7973234681779463,1.0730845706294801e-07,0.00021407896570229247,9.559379103641572e-06
377.06506,0.9999999999999858,0.9999999999973164,1.0,0.9999999999999991,1.0,0.9966478489741002,0.9780473451554064,0.7510877222360788,0.9999999982592436,0.9999999961343007,0.9999999999999997,1.0,0.9999999448357981,0.8110439359801066,0.21369090284055492,0.015009083230654079,0.9999999998055007,0.9999279549746418,0.9999999986792845,0.9999990398418359,0.8225664556795578,2.374731080936922e-07,0.0002717838635387903,1.2138446980376365e-05
378.01997,0.9999999999999882,0.9999999999977824,1.0,0.9999999999999994,1.0,0.9971396843135737,0.9817622637601365,0.8051340096703948,0.9999999984674779,0.9999999967032789,0.9999999999999998,1.0,0.9999999695763137,0.8381509941665023,0.247743070249881,0.018092337119963033,0.9999999998341182,0.9999345086569807,0.9999999990393466,0.9999993444864992,0.8475338647149945,5.265152008237271e-07,0.0003449580387708341,1.5411045714720514e-05
378.97489,0.9999999999999903,0.9999999999981686,1.0,0.9999999999999997,1.0,0.9975595328099435,0.9848627021995672,0.8543930600121219,0.999999998650362,0.9999999971888069,0.9999999999999999,1.0,0.999999983222845,0.8620114937068198,0.28431069897699807,0.02179075282864114,0.9999999998585457,0.9999404777385477,0.9999999993011495,0.9999995525888395,0.8719501168180814,1.1658533397100294e-06,0.0004380304546361531,1.956681265055158e-05
379.9298,0.999999999999992,0.9999999999984869,1.0,0.9999999999999998,1.0,0.9979178845826991,0.9874459111665459,0.8967219550770921,0.9999999988115174,0.9999999976022644,1.0,1.0,0.9999999907492149,0.8828508969511198,0.32300386825239763,0.026219083800423756,0.999999999879318,0.9999458929878043,0.9999999994915515,0.999999694583288,0.8954739699533849,2.5823510126916573e-06,0.0005561361409755925,2.4844149020172776e-05
380.88472,0.9999999999999934,0.9999999999987506,1.0,0.9999999999999999,1.0,0.9982237113843406,0.9895951061286742,0.9305358806214908,0.9999999989536599,0.9999999979550309,1.0,1.0,0.9999999948996834,0.9009208736159913,0.3633753715479563,0.031510112918148946,0.9999999998970591,0.999950815941674,0.9999999996298905,0.9999997915155344,0.9175854476794577,5.712045195563227e-06,0.0007056938850902086,3.156272920326342e-05
381.83963,0.9999999999999947,0.9999999999989676,1.0,1.0,1.0,0.9984846874329543,0.9913810791994769,0.9554846999511867,0.9999999990786005,0.9999999982559572,1.0,1.0,0.9999999971882585,0.9164869244445494,0.4049439525994375,0.037816033504122736,0.9999999999122148,0.9999552927528492,0.9999999997310416,0.9999998576854279,0.9376264890669964,1.2641398676905785e-05,0.0008956899892014805,4.006931862862818e-05
382.79455,0.9999999999999957,0.9999999999991473,1.0,1.0,1.0,0.9987073724858522,0.992863735709653,0.9725658491293325,0.9999999991890552,0.9999999985126296,1.0,1.0,0.9999999984500508,0.9298171029118847,0.44721505219595836,0.04530941403394527,0.9999999999251418,0.9999593695740225,0.9999999998043763,0.999999902854899,0.9549019740008395,2.7954887033463924e-05,0.0011370363917212042,5.085155618052364e-05
383.74946,0.9999999999999966,0.9999999999992952,1.0,1.0,1.0,0.9988973708847947,0.994093570198694,0.9835657218114126,0.9999999992859295,0.9999999987313701,1.0,1.0,0.9999999991456725,0.9411729240734312,0.48969747281812875,0.05418329529882544,0.9999999999361966,0.9999630617894247,0.9999999998577037,0.9999999336885862,0.9688885166378718,6.183598002234882e-05,0.0014425706672514928,6.455962703795856e-05
384.70438,0.9999999999999972,0.9999999999994178,1.0,1.0,1.0,0.9990594700054303,0.9951129878435132,0.9903402206630484,0.9999999993713056,0.9999999989185007,1.0,1.0,0.9999999995291322,0.9508023595718649,0.5319160981281039,0.06465027189783328,0.9999999999455575,0.9999664309359794,0.9999999998965279,0.9999999547359925,0.9794531820596877,0.00013668065436502674,0.0018302654202353044,8.19520805764432e-05
385.65929,0.9999999999999978,0.999999999999519,1.0,1.0,1.0,0.9991977603993707,0.9959575069924685,0.9943898888017743,0.999999999446451,0.9999999990778147,1.0,1.0,0.9999999997404971,0.958935212807716,0.5734214354839594,0.07693997681353223,0.9999999999535722,0.999969492397917,0.9999999999247162,0.9999999691030992,0.9869146828802601,0.00030130065419802676,0.002321944527496231,0.00010405837666274143
386.61421,0.9999999999999982,0.9999999999996028,1.0,1.0,1.0,0.9993157330520613,0.9966567997762538,0.9967655962772354,0.9999999995126332,0.999999999213105,1.0,1.0,0.9999999998569927,0.9657803271683955,0.6137971688398186,0.09129488356815475,0.9999999999604012,0.9999722769436996,0.999999999945244,0.9999999789100614,0.9918918807006654,0.0006640389096439976,0.00294456689569871,0.00013212470355662006
387.56912,0.9999999999999987,0.9999999999996718,1.0,1.0,1.0,0.9994163702330742,0.9972356126918545,0.9981434364983465,0.9999999995708484,0.9999999993289236,1.0,1.0,0.9999999999211966,0.9715245288878133,0.6526668555461191,0.10796389221533917,0.9999999999662317,0.9999747999575578,0.9999999999601935,0.9999999856042417,0.9950708171995386,0.0014593832111627362,0.0037340777337286574,0.0001677223421073503
388.52404,0.999999999999999,0.9999999999997289,1.0,1.0,1.0,0.9995022160938803,0.9977145456453038,0.9989371003245248,0.9999999996221827,0.9999999994276729,1.0,1.0,0.9999999999565782,0.9763326832908472,0.6897002523550346,0.12719398374505173,0.9999999999711974,0.9999770922079534,0.9999999999710524,0.9999999901735898,0.997040625124182,0.0031917215814983757,0.004735408552693469,0.0002129102120484599
389.47895,0.9999999999999991,0.9999999999997761,1.0,1.0,1.0,0.9995754426887803,0.998110726820118,0.9993924274375675,0.9999999996673605,0.9999999995118817,1.0,1.0,0.9999999999760751,0.9803486969675401,0.7246196005294071,0.14921980385162575,0.9999999999754321,0.9999791844633479,0.9999999999789363,0.9999999932925505,0.9982372069966567,0.006891501523442781,0.005997916617544618,0.0002702988068736691
390.43387,0.9999999999999993,0.9999999999998151,1.0,1.0,1.0,0.9996379035239434,0.9984383805405839,0.9996530260881269,0.9999999997071061,0.9999999995836993,1.0,1.0,0.9999999999868184,0.98369699035559,0.7572051829941541,0.17425218525749267,0.9999999999790427,0.9999810767237416,0.9999999999846781,0.9999999954214804,0.9989550442573305,0.014547245539513563,0.00759284148102161,0.00034314934707668944
391.38878,0.9999999999999994,0.9999999999998473,1.0,1.0,1.0,0.999691180470028,0.9987093102103288,0.9998019660021934,0.9999999997421438,0.9999999996448962,1.0,1.0,0.999999999992738,0.9864843295204816,0.7872997288882599,0.2024661103819805,0.9999999999821273,0.999982799757596,0.9999999999888581,0.9999999968746354,0.9993823858792241,0.029424181755468057,0.009605054274455205,0.00043562301780317696
392.3437,0.9999999999999997,0.9999999999998739,1.0,1.0,1.0,0.9997366230085923,0.9989333014216539,0.9998870172293365,0.9999999997729263,0.9999999996971157,1.0,1.0,0.9999999999959993,0.9888017205715035,0.814810437259432,0.23398981879809527,0.9999999999847572,0.999984368949142,0.9999999999919001,0.9999999978668759,0.999635608483256,0.055423784068394884,0.012139550311122434,0.0005529993227066829
393.29861,0.9999999999999998,0.999999999999896,1.0,1.0,1.0,0.999775382672823,0.9991184627867405,0.9999355606353805,0.9999999998000874,0.9999999997416226,1.0,1.0,0.9999999999977961,0.9907263373131346,0.8397083288547309,0.26889581863883627,0.9999999999870038,0.9999857919904949,0.9999999999941092,0.9999999985437448,0.9997852385514152,0.09466719457544459,0.015325297791112314,0.0007019730018470677
394.25353,1.0,0.9999999999999141,1.0,1.0,1.0,0.9998084417672118,0.9992715095862114,0.9999632582626211,0.9999999998239891,0.9999999997796809,1.0,1.0,0.9999999999987861,0.9923233185115228,0.8620241987312599,0.3071953863465232,0.9999999999889205,0.9999870858043088,0.9999999999957156,0.9999999990060752,0.9998735071057507,0.1453940129388681,0.019319359304651857,0.0008910327645572732
395.20844,1.0,0.9999999999999291,1.0,1.0,1.0,0.9998366385401815,0.9993980009921797,0.9999790588346437,0.9999999998449935,0.9999999998120493,1.0,1.0,0.9999999999993313,0.9936474539503061,0.8818417906319539,0.34883646926229767,0.999999999990552,0.9999882611595452,0.9999999999968834,0.9999999993214468,0.999925525793067,0.20330068569744983,0.02431086185205177,0.0011309359246239996
396.16336,1.0,0.9999999999999415,1.0,1.0,1.0,0.999860666955243,0.9995027414790884,0.9999880513517873,0.9999999998635536,0.9999999998397396,1.0,1.0,0.9999999999996316,0.9947446761873553,0.8992884160123411,0.3937051309695321,0.9999999999919427,0.9999893303635888,0.9999999999977313,0.999999999537058,0.9999561628983499,0.2643270653732156,0.030524421908610308,0.0014353119888622183
397.11827,1.0,0.9999999999999516,1.0,1.0,1.0,0.9998811483185573,0.9995893646925857,0.999993177086559,0.9999999998798502,0.9999999998632574,1.0,1.0,0.9999999999997973,0.9956534027523578,0.9145244041092941,0.4416283504321564,0.9999999999931284,0.9999903026469781,0.9999999999983501,0.9999999996840168,0.9999742004459278,0.3257906087720262,0.03822206785140992,0.001821413620996927
398.07319,1.0,0.99999999999996,1.0,1.0,1.0,0.9998986547352451,0.9996607014566424,0.9999961086471477,0.9999999998942455,0.9999999998833612,1.0,1.0,0.9999999999998884,0.996405692993306,0.927732040122045,0.4923754513602644,0.9999999999941358,0.9999911857018284,0.9999999999988001,0.9999999997843134,0.9999848175472628,0.38615266539555887,0.047702755340876056,0.002311068621129415
399.0281,1.0,0.999999999999967,1.0,1.0,1.0,0.9999135294683784,0.999719582595229,0.9999977812553364,0.9999999999069207,0.999999999900557,1.0,1.0,0.9999999999999385,0.9970282579203928,0.9391053254126537,0.5456519257097303,0.9999999999949987,0.9999919887586785,0.9999999999991274,0.9999999998527512,0.9999910660685205,0.4445356996219132,0.05929789727730066,0.0029318610954791303
399.98302,1.0,0.9999999999999728,1.0,1.0,1.0,0.9999262302020538,0.9997683293840011,0.9999987344621537,0.9999999999180567,0.9999999999152239,1.0,1.0,0.9999999999999662,0.9975433140993323,0.948840920296649,0.6010764511242235,0.9999999999957351,0.9999927179712202,0.9999999999993653,0.9999999998995206,0.9999947431560873,0.5003961610960591,0.07336174203867793,0.0037186111694869043
400.93793,1.0,0.9999999999999776,1.0,1.0,1.0,0.9999370887572411,0.9998085837008617,0.9999992785094409,0.9999999999278347,0.999999999927691,1.0,1.0,0.9999999999999813,0.997969323777455,0.9571309892020735,0.6581245527705248,0.9999999999963627,0.9999933810315695,0.9999999999995386,0.9999999999313794,0.9999969069045069,0.5533576050333784,0.09025508452417041,0.004715199840884039
401.89285,1.0,0.9999999999999815,1.0,1.0,1.0,0.999946345418091,0.9998418741907547,0.9999995887512823,0.9999999999364628,0.9999999999383244,1.0,1.0,0.9999999999999897,0.9983216097380297,0.9641577873374,0.7160151190505378,0.9999999999968976,0.9999939840934186,0.9999999999996643,0.9999999999531551,0.9999981800825323,0.6031379684634597,0.11032226635545186,0.00597682349680052
402.84776,1.0,0.9999999999999847,1.0,1.0,1.0,0.9999542404687541,0.9998693897997479,0.9999997654542442,0.999999999944059,0.9999999999474029,1.0,1.0,0.9999999999999943,0.9986128832313131,0.9700901401853351,0.7735150738251086,0.999999999997354,0.9999945317720366,0.9999999999997558,0.9999999999680657,0.9999989292150346,0.6495236980915197,0.1338619363749147,0.007572728484263727
403.80268,1.0,0.9999999999999873,1.0,1.0,1.0,0.9999609684249714,0.9998920930079914,0.9999998661704361,0.9999999999507496,0.999999999955141,1.0,1.0,0.999999999999997,0.9988536760343429,0.9750813530105638,0.8286822542694084,0.9999999999977436,0.9999950302211158,0.9999999999998223,0.9999999999782025,0.999999369990666,0.6923641513042227,0.16109473718663914,0.009589524345506473
404.75759,1.0,0.9999999999999896,1.0,1.0,1.0,0.9999667123603813,0.9999108330626761,0.9999999237225459,0.9999999999566346,0.999999999961741,1.0,1.0,0.9999999999999983,0.9990527149879781,0.9792684399609084,0.8787324841898687,0.9999999999980762,0.9999954825175026,0.9999999999998708,0.9999999999851215,0.9999996293314978,0.7315735476823534,0.1921316714469372,0.012135085470862032
405.71251,1.0,0.9999999999999915,1.0,1.0,1.0,0.9999716095802128,0.9999263459780345,0.9999999565002707,0.9999999999618223,0.9999999999673677,1.0,1.0,0.9999999999999992,0.9992172249500676,0.9827721942729717,0.9204916478188638,0.9999999999983596,0.9999958932764661,0.9999999999999061,0.9999999999898412,0.999999781917641,0.7671332306116285,0.22694889721225792,0.015343114856899803
406.66742,1.0,0.999999999999993,1.0,1.0,1.0,0.9999757859475926,0.9999391413023813,0.9999999752047064,0.9999999999663853,0.9999999999721724,1.0,1.0,0.9999999999999996,0.999353184452133,0.9856979564445425,0.9517452937973814,0.9999999999986013,0.9999962671132756,0.9999999999999317,0.9999999999930701,0.999999871692838,0.7990915955007197,0.26537290695930893,0.01937823993276579
407.62234,1.0,0.9999999999999943,1.0,1.0,1.0,0.9999793444414422,0.999949728584031,0.9999999858608393,0.9999999999704052,0.999999999976269,1.0,1.0,0.9999999999999998,0.9994655417292649,0.9881367238926969,0.9725739036138755,0.9999999999988072,0.9999966071047772,0.9999999999999504,0.9999999999952691,0.9999999245119154,0.8275598422024214,0.3070792380506879,0.02444157001800018
408.57725,1.0,0.9999999999999953,1.0,1.0,1.0,0.9999823880406834,0.9999584475218601,0.9999999919307883,0.9999999999739452,0.9999999999797587,1.0,1.0,1.0,0.9995583890779813,0.990166523031043,0.9851301787376676,0.9999999999989828,0.9999969163278172,0.9999999999999639,0.9999999999967708,0.9999999555877968,0.8527042034183088,0.35160379611756004,0.03077624619486116
409.53217,1.0,0.9999999999999962,1.0,1.0,1.0,0.9999849739558281,0.9999656944312246,0.9999999953974037,0.9999999999770596,0.9999999999827427,1.0,1.0,1.0,0.9996351106257889,0.9918538167905917,0.9921739663505752,0.9999999999991326,0.9999971978592417,0.9999999999999738,0.9999999999977963,0.99999997387094,0.8747349381289828,0.39836450049419525,0.03867254851290604
410.48708,1.0,0.9999999999999969,1.0,1.0,1.0,0.9999871822815933,0.9999716391615626,0.9999999973757574,0.9999999999798027,0.9999999999852842,1.0,1.0,1.0,0.9996985050463916,0.9932549332704794,0.9959514359094311,0.9999999999992601,0.9999974532374736,0.999999999999981,0.9999999999984956,0.9999999846275942,0.8938939688235003,0.44668866034580657,0.048471447083710595
411.442,1.0,0.9999999999999976,1.0,1.0,1.0,0.9999890702284909,0.9999765704569191,0.9999999985043184,0.9999999999822201,0.9999999999874464,1.0,1.0,1.0,0.9997508855214532,0.9944173928290756,0.9979254653824636,0.999999999999369,0.9999976855393593,0.9999999999999862,0.9999999999989729,0.9999999909560884,0.9104420076411316,0.49584272895708453,0.060565554060335355
412.39691,1.0,0.999999999999998,1.0,1.0,1.0,0.9999906835649308,0.9999806411817888,0.9999999991472834,0.9999999999843476,0.9999999999892923,1.0,1.0,1.0,0.999794219329146,0.995378460348229,0.9989445901048025,0.9999999999994615,0.9999978963033218,0.9999999999999901,0.999999999999299,0.9999999946793354,0.9246468578233492,0.5450618237349946,0.0753955730844272
413.35183,1.0,0.9999999999999983,1.0,1.0,1.0,0.99999205661722,0.9999840042006658,0.9999999995137285,0.9999999999862218,0.9999999999908729,1.0,1.0,1.0,0.9998300112647036,0.9961759419066752,0.9994627891161613,0.9999999999995407,0.9999980886062074,0.9999999999999929,0.9999999999995209,0.9999999968698149,0.9367732551284893,0.5935786428455684,0.09344084505189558
414.30674,1.0,0.9999999999999987,1.0,1.0,1.0,0.9999932237116659,0.9999867840698048,0.9999999997228046,0.9999999999878696,0.9999999999922131,1.0,1.0,1.0,0.9998595396115386,0.9968371018311992,0.9997275024444636,0.9999999999996083,0.9999982624480159,0.9999999999999949,0.9999999999996733,0.99999999815853,0.9470750991076897,0.6406523009739752,0.11520204235073132
415.26166,1.0,0.9999999999999989,1.0,1.0,1.0,0.9999942214629961,0.9999890826988688,0.9999999998419554,0.9999999999893181,0.9999999999933588,1.0,1.0,1.0,0.9998839548247225,0.997384433191398,0.9998618023549074,0.999999999999666,0.9999984209055937,0.9999999999999963,0.9999999999997768,0.9999999989167071,0.9557897727578026,0.6855977395660564,0.14117585227559887
416.21657,1.0,0.9999999999999992,1.0,1.0,1.0,0.9999950716112052,0.9999909793509291,0.999999999909849,0.9999999999905947,0.9999999999943361,1.0,1.0,1.0,0.9999041517026442,0.9978377026241901,0.999930031891403,0.9999999999997152,0.999998564748152,0.9999999999999973,0.9999999999998476,0.9999999993625931,0.9631347151712817,0.7278155722636394,0.17182194599527972
417.17149,1.0,0.9999999999999994,1.0,1.0,1.0,0.999995797040498,0.9999925476274087,0.9999999999486067,0.9999999999917175,0.9999999999951694,1.0,1.0,1.0,0.9999207693870102,0.998212587117477,0.9999645784921602,0.9999999999997572,0.9999986955141141,0.9999999999999981,0.9999999999998958,0.9999999996249438,0.9693056231583937,0.7668200656821402,0.20752583834978455
418.1264,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999964160582384,0.9999938441447873,0.9999999999706832,0.9999999999927043,0.99999999999588,1.0,1.0,1.0,0.9999345748478681,0.9985227188346507,0.9999820677087936,0.999999999999793,0.9999988144342186,0.9999999999999987,0.9999999999999287,0.9999999997792678,0.9744761507200088,0.8022620885008009,0.24856177202940946
419.08132,1.0,0.9999999999999997,1.0,1.0,1.0,0.9999969435391595,0.9999949141962482,0.9999999999832727,0.9999999999935761,0.9999999999964869,1.0,1.0,1.0,0.9999459515702417,0.9987790035064249,0.9999909202752377,0.9999999999998236,0.9999989224315192,0.9999999999999991,0.9999999999999513,0.9999999998702087,0.9787985053165541,0.8339423835891925,0.29506209710373044
420.03623,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999973932137842,0.999995797413327,0.9999999999904667,0.999999999994344,0.9999999999970041,1.0,1.0,1.0,0.9999553469533254,0.9989909836471743,0.999995411333336,0.9999999999998496,0.999999020582912,0.9999999999999993,0.9999999999999667,0.999999999923671,0.9824048011975469,0.8618125584260947,0.34699656912550403
420.99115,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999977765242148,0.9999965277659114,0.9999999999945629,0.9999999999950202,0.9999999999974453,1.0,1.0,1.0,0.9999631061336409,0.9991661569467646,0.9999976784540108,0.9999999999998718,0.9999991098114509,0.9999999999999996,0.9999999999999771,0.999999999955087,0.985408724743453,0.8859623906638512,0.40416245385406346
421.94606,1.0,1.0,1.0,1.0,1.0,0.9999981037683439,0.999997133562241,0.9999999999969008,0.9999999999956151,0.9999999999978209,1.0,1.0,1.0,0.9999695231163731,0.9993106578787225,0.9999988271284859,0.9999999999998905,0.9999991908863475,0.9999999999999998,0.9999999999999843,0.999999999973606,0.9879074515230111,0.9065961453707436,0.4661771351916545
422.90098,1.0,1.0,1.0,1.0,1.0,0.9999983829556426,0.9999976317872599,0.9999999999982316,0.9999999999961392,0.9999999999981419,1.0,1.0,1.0,0.999974815209702,0.9994306209165743,0.9999994057840486,0.9999999999999067,0.9999992645768131,0.9999999999999999,0.9999999999999893,0.9999999999844639,0.9899835432516025,0.9240016101591721,0.5324558230427521
423.85589,1.0,1.0,1.0,1.0,1.0,0.9999986209513727,0.9999980433890651,0.9999999999989917,0.9999999999966009,0.999999999998415,1.0,1.0,1.0,0.9999791869389736,0.9995294541011681,0.9999996994301549,0.9999999999999205,0.9999993316520596,1.0,0.9999999999999928,0.9999999999908572,0.9917068246506684,0.938517605851853,0.6021400199406657
424.81081,1.0,1.0,1.0,1.0,1.0,0.9999988234765854,0.9999983836541063,0.9999999999994251,0.9999999999970075,0.999999999998649,1.0,1.0,1.0,0.9999828044810317,0.9996112470815215,0.9999998479805382,0.9999999999999322,0.9999993925736137,1.0,0.999999999999995,0.9999999999946216,0.9931360985584045,0.950503946557249,0.673925730203184
425.76572,1.0,1.0,1.0,1.0,1.0,0.9999989962523318,0.9999986644718442,0.9999999999996719,0.9999999999973652,0.9999999999988476,1.0,1.0,1.0,0.9999857956642176,0.9996787944511301,0.9999999231193949,0.9999999999999422,0.9999994479568447,1.0,0.9999999999999966,0.9999999999968373,0.9943207337470863,0.9603173191506501,0.7457377621290325
426.72064,1.0,1.0,1.0,1.0,1.0,0.9999991438554529,0.9999988965994098,0.9999999999998127,0.9999999999976803,0.999999999999017,1.0,1.0,1.0,0.9999882627512043,0.9997346181602214,0.9999999611206558,0.9999999999999507,0.9999994982632796,1.0,0.9999999999999977,0.999999999998138,0.9953020546221374,0.9682938260983505,0.8142996424220212
427.67555,1.0,1.0,1.0,1.0,1.0,0.9999992697185793,0.999999088529275,0.9999999999998932,0.9999999999979573,0.9999999999991612,1.0,1.0,1.0,0.9999903080046648,0.9997807630333041,0.9999999803372025,0.999999999999958,0.9999995439544451,1.0,0.9999999999999984,0.9999999999989042,0.9961145816146851,0.9747383405407883,0.8750340262435335
