temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
353.78519;43.14471;46.02149;54.94571;0.091352777;0.426735431;0.419655197;3.91E-07;2.65875E-07;0.00E+00;1.93212E-06;0.026381932;0.050984466;0.004590672;0.081959659;5.97E-06;1.12E-06;8.28758E-14;4.10E-01;8.51773E-07;0.00022967;0.000270156;0.410231812;6.12E-06;1.46E-04;4.36426E-07;4.11E-01;3.42E-16;3.92E-10;4.68E-07;0.411588076
354.7401;43.06431;45.59483;54.53192;0.09067627;0.373360457;0.425926691;3.47E-07;2.2676E-07;0.00E+00;9.33388E-07;0.023027189;0.057706433;0.005785067;0.086520197;5.37E-06;9.56E-07;5.14877E-14;3.55E-01;2.78794E-06;0.00031532;0.000326898;0.355466974;5.43E-06;1.27E-04;2.97949E-07;4.18E-01;9.87E-16;6.32E-10;5.94E-07;0.418129869
355.69502;42.97275;45.20679;54.13787;0.092040914;0.310975412;0.433948687;3.08E-07;1.93399E-07;0.00E+00;4.50779E-07;0.019904338;0.063569264;0.007276141;0.090750696;4.83E-06;8.15E-07;3.19389E-14;2.85E-01;9.11046E-06;0.000432727;0.000395531;0.285553323;4.82E-06;1.11E-04;2.03405E-07;4.24E-01;2.85E-15;1.02E-09;7.54E-07;0.424433124
356.64993;42.88541;44.86362;53.73686;0.094651896;0.243274697;0.441825224;2.74E-07;1.64946E-07;0.00E+00;2.17646E-07;0.017051289;0.068261494;0.009129473;0.094442913;4.34E-06;6.95E-07;1.98E-14;2.09E-01;2.97101E-05;0.000593511;0.000478531;0.210460345;4.28E-06;9.67E-05;1.38858E-07;4.30E-01;8.24E-15;1.64E-09;9.57E-07;0.430496208
357.60485;42.79182;44.58361;53.29782;0.098294123;0.178052433;0.448087101;2.43E-07;1.40679E-07;0.00E+00;1.05056E-07;0.014488887;0.071608188;0.011420718;0.097518281;3.90E-06;5.93E-07;1.23E-14;1.41E-01;9.66195E-05;0.000813421;0.00057889;0.142934157;3.80E-06;8.44E-05;9.47922E-08;4.36E-01;2.38E-14;2.65E-09;1.22E-06;0.436318701
358.55976;42.70119;44.45396;52.86725;0.096440965;0.119971437;0.449924582;2.16E-07;1.19982E-07;0.00E+00;5.06975E-08;0.012222685;0.073565206;0.014234453;0.100022731;3.51E-06;5.06E-07;7.57E-15;0.089110955;0.000312803;0.001113681;0.000700209;0.091241664;3.37E-06;7.36E-05;6.47093E-08;4.42E-01;6.88E-14;4.27E-09;1.54E-06;0.441900613
359.51468;42.61143;44.4192;52.42694;0.098564985;0.072402501;0.456725703;1.91E-07;1.0233E-07;0.00E+00;2.44592E-08;0.0102455;0.074188971;0.017661724;0.102096513;3.16E-06;4.31E-07;4.68E-15;0.053387577;0.001003412;0.001522717;0.000846827;0.056764122;2.99E-06;6.42E-05;4.41725E-08;4.47E-01;1.99E-13;6.88E-09;1.96E-06;0.447242455
360.46959;42.52104;44.38544;52.01525;0.101594266;0.043210317;0.463908478;1.70E-07;8.72745E-08;0.00E+00;1.17977E-08;0.008540888;0.073598789;0.02179484;0.103934785;2.84E-06;3.68E-07;2.89E-15;0.030953968;0.003144322;0.002078212;0.001023957;0.037203667;2.66E-06;5.61E-05;3.01532E-08;4.52E-01;5.74E-13;1.11E-08;2.49E-06;0.452344103
361.42451;42.42176;44.3445;51.56871;0.103884382;0.029579992;0.467869774;1.51E-07;7.44342E-08;0.00E+00;5.68922E-09;0.007086237;0.071945349;0.026719793;0.10575161;2.55E-06;3.14E-07;1.79E-15;0.017591366;0.009236614;0.002829506;0.00123787;0.030898223;2.36E-06;4.89E-05;2.05829E-08;4.57E-01;1.66E-12;1.79E-08;3.16E-06;0.457204148
362.37942;42.32023;44.2952;51.12398;0.106480736;0.035023141;0.469083289;1.34E-07;6.3483E-08;0.00E+00;2.74294E-09;0.005855742;0.069390069;0.032504899;0.10775091;2.30E-06;2.67E-07;1.10E-15;0.009880491;0.02303845;0.003839977;0.001496072;0.038257554;2.09E-06;4.27E-05;1.405E-08;4.62E-01;4.79E-12;2.88E-08;4.01E-06;0.461817605
363.33434;42.21235;44.24523;50.67087;0.109493788;0.052105255;0.47404995;1.19E-07;5.41429E-08;0.00E+00;1.32217E-09;0.00482253;0.066094219;0.039187508;0.110104431;2.07E-06;2.28E-07;6.88E-16;0.005511993;0.042468879;0.005189039;0.001807558;0.054979763;1.86E-06;3.72E-05;9.59043E-09;4.66E-01;1.38E-11;4.64E-08;5.09E-06;0.466173118
364.28925;42.1213;44.18506;50.21209;0.114599432;0.065635669;0.478985618;1.05E-07;4.61771E-08;0.00E+00;6.37193E-10;0.003960374;0.062214931;0.046758706;0.112934164;1.86E-06;1.95E-07;4.13E-16;0.003063007;0.056243728;0.006972469;0.002183052;0.068464308;1.65E-06;3.25E-05;6.54633E-09;4.70E-01;4.00E-11;7.48E-08;6.46E-06;0.470247011
365.24417;42.00641;44.12264;49.75904;0.115664665;0.070321698;0.483605988;9.35E-08;3.93831E-08;0.00E+00;3.07021E-10;0.003244672;0.057903713;0.055150782;0.116299301;1.67E-06;1.66E-07;2.75E-16;0.001698253;0.060537938;0.009299743;0.002635332;0.074173102;1.46E-06;2.83E-05;4.4684E-09;4.74E-01;1.15E-10;1.21E-07;8.20E-06;0.473993971
366.19908;41.88665;44.0546;49.29981;0.121436956;0.073110593;0.483855;8.30E-08;3.35888E-08;0.00E+00;1.47906E-10;0.002653118;0.053305968;0.064229018;0.120188221;1.50E-06;1.42E-07;1.38E-16;0.000940321;0.059552049;0.012285502;0.003179533;0.075959049;1.30E-06;2.47E-05;3.05003E-09;4.77E-01;3.33E-10;1.94E-07;1.04E-05;0.477329867
367.154;41.78287;43.98675;48.84024;0.126217392;0.076206594;0.477879766;7.36E-08;2.86469E-08;0.00E+00;7.12402E-11;0.00216591;0.048558938;0.073793918;0.124518868;1.35E-06;1.21E-07;1.38E-16;0.000520221;0.056519352;0.016033132;0.003833545;0.076907722;1.15E-06;2.16E-05;2.08186E-09;4.80E-01;9.63E-10;3.13E-07;1.32E-05;0.480102939
368.10891;41.66089;43.90431;48.38646;0.130761081;0.079781712;0.473679025;6.53E-08;2.44321E-08;0.00E+00;3.43076E-11;0.001765828;0.043789227;0.083592911;0.129148056;1.22E-06;1.02939E-07;0.00E+00;0.000287652;0.052727615;0.020608003;0.004618351;0.07824294;1.02E-06;1.88E-05;1.42101E-09;4.82E-01;2.78E-09;5.05E-07;1.68E-05;0.482043763
369.06383;41.53807;43.83733;47.9271;0.134782378;0.083389303;0.466591429;5.80E-08;2.08374E-08;0.00E+00;1.65189E-11;0.001438079;0.039108896;0.093342894;0.133889948;1.09E-06;8.77928E-08;0.00E+00;0.000158994;0.048628995;0.026003258;0.00555846;0.080350889;9.07E-07;1.64E-05;9.69924E-10;4.83E-01;8.02E-09;8.14E-07;2.13E-05;0.482682403
370.01874;41.40339;43.75452;47.47089;0.13602499;0.086600386;0.460316297;5.15E-08;1.77716E-08;0.00E+00;7.9525E-12;0.001170122;0.034612514;0.102754935;0.13853764;9.83E-07;7.48756E-08;0.00E+00;8.78568E-05;0.044409733;0.032104895;0.006682192;0.083285735;8.05E-07;1.43E-05;6.62031E-10;4.81E-01;2.31E-08;1.31E-06;2.71E-05;0.481215495
370.97366;41.28381;43.67763;47.03418;0.139208633;0.087939018;0.451483203;4.57E-08;1.51569E-08;0.00E+00;3.8279E-12;0.000951398;0.030374369;0.111555752;0.14288158;8.84E-07;6.38588E-08;0.00E+00;4.85363E-05;0.040178968;0.038672377;0.008022036;0.086922866;7.14E-07;1.25E-05;4.51871E-10;4.76E-01;6.67E-08;2.12E-06;3.44E-05;0.476311384
371.92857;41.12525;43.59504;46.60791;0.144769721;0.090579571;0.439620562;4.05E-08;1.29268E-08;0.00E+00;1.84232E-12;0.000773101;0.026447922;0.119492889;0.146713966;7.95E-07;5.44631E-08;0.00E+00;2.68088E-05;0.036022193;0.045349151;0.009614699;0.0910137;6.34E-07;1.09E-05;3.08426E-10;4.66E-01;1.92E-07;3.41E-06;4.36E-05;0.465874009
372.88349;41.00049;43.50224;46.22367;0.147677518;0.094525032;0.429165184;3.60E-08;1.10249E-08;0.00E+00;8.86508E-13;0.000627913;0.022866107;0.126316757;0.149810824;7.15E-07;4.64497E-08;0.00E+00;1.4805E-05;0.032012516;0.051711805;0.011501131;0.095241018;5.63E-07;9.52E-06;2.10515E-10;4.47E-01;5.54E-07;5.50E-06;5.54E-05;0.446893525
373.8384;40.86622;43.4086;45.79851;0.15094702;0.098285008;0.404673799;3.19E-08;9.4028E-09;0.00E+00;4.26622E-13;0.000509791;0.019643695;0.131726551;0.151880079;6.43E-07;3.96154E-08;0.00E+00;8.17475E-06;0.028211288;0.057344065;0.013725986;0.099290197;4.99E-07;8.30E-06;1.43686E-10;4.16E-01;1.60E-06;8.86E-06;7.03E-05;0.415748517
374.79332;40.73091;43.31378;45.41825;0.156108251;0.099968261;0.365828866;2.83E-08;8.01934E-09;0.00E+00;2.05158E-13;0.000413757;0.016779973;0.135272651;0.152466417;5.78E-07;3.37866E-08;0.00E+00;4.51309E-06;0.024665963;0.061910618;0.0163369;0.102918606;4.43E-07;7.25E-06;9.80719E-11;3.69E-01;4.59E-06;1.43E-05;8.92E-05;0.369560478
375.74823;40.58433;43.22602;45.0463;0.157100697;0.104177886;0.316081458;2.51E-08;6.83945E-09;0.00E+00;9.86112E-14;0.000335727;0.01426244;0.136212609;0.150810808;5.20E-07;2.88155E-08;0.00E+00;2.49124E-06;0.021409281;0.065202139;0.019382818;0.105997278;3.93E-07;6.32E-06;6.69382E-11;3.09E-01;1.32E-05;2.30167E-05;0.000113289;0.308811618
376.70315;40.43525;43.13362;44.71963;0.147975398;0.104915426;0.257817453;2.23E-08;5.83315E-09;0.00E+00;4.74017E-14;0.000272355;0.012069992;0.133370032;0.145712406;4.68E-07;2.45757E-08;0.00E+00;1.37499E-06;0.018459176;0.067142934;0.022911989;0.108515966;3.49E-07;5.52E-06;4.56878E-11;2.39E-01;3.78E-05;3.70913E-05;0.00014381;0.239560468
377.65806;40.28102;43.02393;44.44409;0.138619774;0.10688967;0.197916391;1.98E-08;4.97491E-09;0.00E+00;2.28866E-14;0.000220907;0.010176241;0.125185949;0.135583122;4.21E-07;2.09598E-08;0.00E+00;7.58806E-07;0.015820458;0.067768005;0.026968632;0.110558295;3.10E-07;4.81E-06;3.11836E-11;0.17168544;1.08E-04;5.97643E-05;0.000182545;0.172040979
378.61298;40.14133;42.9145;44.22274;0.119282556;0.109239544;0.136695379;1.76E-08;4.24294E-09;0.00E+00;1.08871E-14;0.000179152;0.008551928;0.110366841;0.119097943;3.78E-07;1.78759E-08;0.00E+00;4.18706E-07;0.0134868;0.067187764;0.031589298;0.112264677;2.75E-07;4.20E-06;2.1284E-11;0.114829345;3.08E-04;9.62787E-05;0.000231698;0.115470008
379.56789;40.01428;42.81924;44.13691;0.096609153;0.112601023;0.091339123;1.56E-08;3.61867E-09;0.00E+00;5.26099E-15;0.000145274;0.007167107;0.089345807;0.096658208;3.40E-07;1.52458E-08;0.00E+00;2.31016E-07;0.011443568;0.06555449;0.036797867;0.113796512;2.44E-07;3.66E-06;1.45271E-11;0.07269332;0.000873398;0.000155056;0.000294063;0.074019745
380.52281;39.90077;42.70935;44.10005;0.071399186;0.113228623;0.055840692;1.38E-08;3.08624E-09;0.00E+00;2.53853E-15;0.000117791;0.005992472;0.065408995;0.071519275;3.06E-07;1.30026E-08;0.00E+00;1.27446E-07;0.009670225;0.063037967;0.04260089;0.115309528;2.17E-07;3.20E-06;9.91517E-12;0.04426933;0.002444371;0.000249607;0.000373179;0.0473399
381.47772;39.85063;42.59738;44.07234;0.048112331;0.115462126;0.038859375;1.23E-08;2.63216E-09;0.00E+00;1.17E-15;9.55001E-05;0.005000451;0.043366629;0.048462595;2.75E-07;1.10895E-08;0.00E+00;7.03019E-08;0.008142848;0.059811133;0.048982254;0.116936592;1.92E-07;2.79E-06;6.76745E-12;0.026286635;0.006645127;0.000401533;0.00047352;0.033809797
382.43264;39.82526;42.49619;44.04139;0.027360926;0.118744604;0.038330608;1.09E-08;2.24488E-09;0.00E+00;5.88E-16;7.74229E-05;0.004165695;0.026500568;0.030743699;2.47E-07;9.45785E-09;0.00E+00;3.87762E-08;0.006835915;0.056042486;0.05589972;0.118778417;1.71E-07;2.43E-06;4.6189E-12;0.015365822;0.016845535;0.000645243;0.000600747;0.033459951
383.38755;39.80502;42.37615;43.99508;0.011669313;0.123125705;0.051090374;9.68E-09;1.91459E-09;0.00E+00;1.96E-16;6.27646E-05;0.003465443;0.015287654;0.018815873;2.23E-07;8.06629E-09;0.00E+00;2.13858E-08;0.005723906;0.051892719;0.063282209;0.120899087;1.51E-07;2.12E-06;3.15258E-12;0.00889777;0.036677452;0.001035136;0.000762002;0.047374634
384.34247;39.8005;42.26292;43.93294;0.002546449;0.127059928;0.072492981;8.59E-09;1.63289E-09;0.00E+00;1.97E-16;5.08794E-05;0.002879521;0.00850341;0.011433821;2.00E-07;6.87946E-09;0.00E+00;1.17936E-08;0.004782253;0.047511987;0.071030728;0.123325186;1.34E-07;1.85E-06;2.15174E-12;0.005123604;0.062120013;0.0016563;0.000966297;0.0698682
385.29738;39.79395;42.14286;43.85527;0.000903878;0.128907492;0.08462743;7.62E-09;1.39264E-09;0;0.00E+00;4.12435E-05;0.002390328;0.004629111;0.007060692;1.80E-07;5.86726E-09;0.00E+00;6.50329E-09;0.003988101;0.04303774;0.079020944;0.126046977;1.19E-07;1.62E-06;1.47E-12;0.002940627;0.080336704;0.002639404;0.001224964;0.087143434
386.2523;39.78942;42.02912;43.76998;0.005185085;0.13108055;0.090296726;6.76E-09;1.18773E-09;0;0.00E+00;3.34316E-05;0.00198262;0.002489316;0.004505376;1.62E-07;5.00399E-09;0.00E+00;3.58577E-09;0.003320622;0.038591514;0.08710952;0.129021827;1.06E-07;1.41E-06;1.00E-12;0.001684432;0.086333551;0.004179424;0.001552242;0.093751165
387.20721;39.78288;41.8846;43.6706;0.006961933;0.133301752;0.092284175;6.00E-09;1.01298E-09;0;0.00E+00;2.70989E-05;0.001643339;0.001329497;0.002999942;1.46E-07;4.26774E-09;0.00E+00;1.97698E-09;0.002761234;0.034276525;0.095140353;0.132178264;9.39E-08;1.23E-06;6.84E-13;0.000963741;0.084420179;0.006553491;0.001965937;0.093904672
388.16213;39.78035;41.75241;43.57012;0.007236749;0.13488017;0.0932276;5.33E-09;8.63937E-10;0;0.00E+00;2.19652E-05;0.001361347;0.000707337;0.002090655;1.31E-07;3.63981E-09;0.00E+00;1.08991E-09;0.002293553;0.030175215;0.102951006;0.13541991;8.33E-08;1.07E-06;4.67E-13;0.000551001;0.078901578;0.010124779;0.002488266;0.092066779
389.11704;39.7738;41.63111;43.48275;0.008249999;0.137229895;0.092529949;4.73E-09;7.36824E-10;0;0.00E+00;1.78039E-05;0.001127217;0.000375516;0.001520542;1.18E-07;3.10427E-09;0.00E+00;6.00826E-10;0.001903341;0.026348747;0.110373063;0.138625271;7.40E-08;9.36E-07;3.19E-13;0.000314882;0.071900993;0.015303429;0.003146764;0.090667078
390.07196;39.75516;41.50635;43.40746;0.007868232;0.138522846;0.093154934;4.20E-09;6.28412E-10;0;0.00E+00;1.44308E-05;0.000932989;0.000199107;0.001146531;1.06E-07;2.64753E-09;0.00E+00;3.31E-10;0.001578305;0.02283722;0.117223823;0.141639456;6.56E-08;8.17E-07;2.17E-13;0.000179891;0.064339752;0.022425185;0.003975402;0.090921112
391.02687;39.7411;41.37546;43.33156;0.008747678;0.140157388;0.09464576;3.72E-09;5.35952E-10;0;0.00E+00;1.16966E-05;0.00077198;0.000105494;0.000889175;9.52E-08;2.25799E-09;0.00E+00;1.83E-10;0.001307945;0.019661862;0.123279139;0.144249044;5.82E-08;7.13E-07;1.48E-13;0.000102749;0.056679156;0.031529673;0.005015674;0.093328024
391.98179;39.73854;41.24539;43.24702;0.008604436;0.142745096;0.098295423;3.31E-09;4.57095E-10;0;0.00E+00;9.48044E-06;6.39E-04;5.59E-05;0.000703938;8.57E-08;1.92576E-09;0.00E+00;1.01E-10;0.001083321;0.016827579;0.12821889;0.146129879;5.17E-08;6.22E-07;1.01E-13;5.86783E-05;0.04921252;0.042123532;0.006317818;0.097713222
392.9367;39.73602;41.1073;43.14952;0.008020859;0.149009102;0.102923291;2.93E-09;3.89842E-10;0;0.00E+00;7.68411E-06;5.28E-04;2.96E-05;0.000565391;7.70E-08;1.64242E-09;0.00E+00;5.55E-11;0.000896881;0.014326573;0.131530119;0.146753652;4.59E-08;5.43E-07;6.92E-14;3.35061E-05;0.042154246;0.053139055;0.007941725;0.10326912
393.89162;39.7335;40.96348;43.04031;0.005249692;0.150815989;0.109791549;2.60E-09;3.32483E-10;0;0.00E+00;6.22811E-06;4.37E-04;1.57E-05;0.000458579;6.93E-08;1.40076E-09;0.00E+00;3.06E-11;0.000742255;0.012141536;0.132368104;0.145251966;4.07E-08;4.73E-07;4.72E-14;1.91302E-05;0.03565864;0.063252729;0.009957664;0.108888678
394.84653;39.72544;40.82998;42.9369;0.003031522;0.144381497;0.114994644;2.31E-09;2.83564E-10;0;0.00E+00;5.04798E-06;3.61E-04;8.29E-06;0.000374369;6.23E-08;1.19466E-09;0.00E+00;1.68E-11;0.000614102;0.010249038;0.129430192;0.140293396;3.61E-08;4.13E-07;3.22E-14;1.09214E-05;0.029823428;0.071396218;0.012445999;0.113677016
395.80145;39.71638;40.69051;42.82163;0.004898256;0.131463111;0.117928762;2.05E-09;2.41842E-10;0;0.00E+00;4.09145E-06;2.98E-04;4.39E-06;0.000306923;5.60E-08;1.01889E-09;0.00E+00;9.28E-12;0.000507947;0.008622043;0.121060983;0.130191031;3.21E-08;3.60E-07;2.20E-14;6.2345E-06;0.024692902;0.077076817;0.015495965;0.117272311
396.75636;39.70579;40.55257;42.71064;0.006567138;0.113894324;0.11952322;1.82E-09;2.06259E-10;0;0.00E+00;3.31616E-06;2.47E-04;2.32E-06;0.000252319;5.04E-08;8.68975E-10;0.00E+00;5.11E-12;0.000420056;0.007232222;0.106014437;0.113666767;2.85E-08;3.14E-07;1.51E-14;3.55872E-06;0.020266408;0.080333679;0.019202185;0.119806173
397.71128;39.70579;40.4181;42.59414;0.006285701;0.092548219;0.119485074;1.62E-09;1.75911E-10;0;0.00E+00;2.68778E-06;2.04E-04;1.23E-06;0.000207795;4.53E-08;7.41118E-10;0.00E+00;2.82E-12;0.000347313;0.006051402;0.084987081;0.091385841;2.53E-08;2.74E-07;1.02E-14;2.03121E-06;0.016508965;0.081495;0.023659091;0.121665386
398.66619;39.70579;40.32204;42.48764;0.005156034;0.06929285;0.121037597;1.43E-09;1.50029E-10;0;0.00E+00;2.17846E-06;1.68E-04;6.50E-07;0.000171319;4.08E-08;6.32076E-10;0.00E+00;1.55E-12;0.000287126;0.005052777;0.061542325;0.06688227;2.24E-08;2.39E-07;6.94E-15;1.15928E-06;0.013363351;0.080954438;0.028951663;0.123270873
399.62111;39.70579;40.26689;42.36903;0.00584814;0.047110278;0.121691693;1.27E-09;1.27955E-10;0;0.00E+00;1.76566E-06;1.39E-04;3.44E-07;0.000141346;3.67E-08;5.39075E-10;0.00E+00;8.55E-13;0.000237341;0.004211488;0.040420733;0.0448696;1.99E-08;2.09E-07;4.72E-15;6.61603E-07;0.010760249;0.079054549;0.035143629;0.124959317
400.57602;39.69367;40.24147;42.25486;0.00534328;0.02748632;0.124294525;1.13E-09;1.09128E-10;0;0.00E+00;1.43107E-06;1.15E-04;1.82E-07;0.00011667;3.30E-08;4.5976E-10;0.00E+00;4.71E-13;0.00019617;0.003505071;0.024546029;0.028247304;1.77E-08;1.82E-07;3.28E-15;3.77559E-07;0.008626731;0.07605817;0.042262294;0.126947772
401.53094;39.67809;40.22595;42.13408;0.00562484;0.011811713;0.130924195;1.00E-09;9.30718E-11;0;0.00E+00;1.16E-06;9.51E-05;9.63E-08;9.63E-05;2.96E-08;3.92113E-10;0.00E+00;2.60E-13;0.000162127;0.002913513;0.014115778;0.017191447;1.57E-08;1.59E-07;2.23E-15;2.1545E-07;0.006891776;0.072164142;0.050283697;0.129340005
402.48585;39.67809;40.21618;42.01071;0.006203078;0.002092721;0.132882946;8.89E-10;7.93779E-11;0;0.00E+00;9.40E-07;7.86E-05;5.09E-08;7.95E-05;2.67E-08;3.3442E-10;0.00E+00;1.43E-13;0.000133983;0.002419281;0.007844989;0.01039828;1.39E-08;1.39E-07;1.57E-15;1.22939E-07;0.005489975;0.067536612;0.059119102;0.132145965
403.44077;39.67761;40.21089;41.88855;0.005380239;0.000957615;0.137712193;7.89E-10;6.76986E-11;0;0.00E+00;7.62E-07;6.49E-05;2.70E-08;6.57E-05;2.40E-08;2.85216E-10;0.00E+00;7.88E-14;0.000110719;0.002007142;0.004272825;0.00639071;1.23E-08;1.21E-07;1.05E-15;7.01478E-08;0.004363187;0.06233089;0.068608942;0.135303222
404.39568;39.67237;40.2113;41.75557;0.003999531;0.002510778;0.137421259;7.00E-10;5.77381E-11;0;0.00E+00;6.18E-07;5.36E-05;1.43E-08;5.43E-05;2.16E-08;2.43251E-10;0.00E+00;4.34E-14;9.14898E-05;0.001664015;0.002300461;0.004055987;1.10E-08;1.06E-07;6.55E-16;4.00241E-08;0.003461246;0.056710394;0.078524491;0.138696288
405.3506;39.6595;40.20529;41.62816;0.002446499;0.005013362;0.141573165;6.22E-10;4.92427E-11;0;0.00E+00;5.01E-07;4.43E-05;7.55E-09;4.48E-05;1.94E-08;2.0746E-10;0.00E+00;2.39E-14;7.55974E-05;0.001378715;0.001230402;0.002684734;9.72E-09;9.21E-08;5.24E-16;2.28354E-08;0.002741675;0.05085126;0.088580329;0.142173389
406.30551;39.66497;40.1938;41.47486;0.004992115;0.006497202;0.145804488;5.52E-10;4.19975E-11;0;0.00E+00;4.06E-07;3.66E-05;3.99E-09;3.70E-05;1.74E-08;1.76936E-10;0.00E+00;1.32E-14;6.24638E-05;0.001141763;0.000655588;0.001859833;8.63E-09;8.04E-08;3.93E-16;1.30282E-08;0.002169139;0.044937345;0.09845005;0.145556636
407.26043;39.65944;40.19298;41.33279;0.004025304;0.007302;0.147015714;4.90E-10;3.58182E-11;0;0.00E+00;3.29E-07;3.02E-05;2.11E-09;3.06E-05;1.57E-08;1.50903E-10;0.00E+00;7.26E-15;5.16105E-05;0.000945142;0.000348528;0.001345296;7.66E-09;7.01E-08;2.62E-16;7.43262E-09;0.001714549;0.039147129;0.107778683;0.148640447
408.21534;39.65743;40.18524;41.21638;0.004488956;0.008314957;0.14786631;4.34E-10;3.05483E-11;0;0.00E+00;2.67E-07;2.50E-05;1.12E-09;2.53E-05;1.41E-08;1.287E-10;0.00E+00;3.96E-15;4.26422E-05;0.000782113;0.000185033;0.001009803;6.79E-09;6.12E-08;1.31E-16;4.24022E-09;0.001354223;0.033639126;0.116173922;0.151167343
409.17026;39.6534;40.17266;41.06938;0.004320023;0.010127067;0.149308609;3.86E-10;2.60535E-11;0;0.00E+00;2.16E-07;2.06E-05;5.91E-10;2.09E-05;1.27E-08;1.09764E-10;0.00E+00;2.25E-15;3.52316E-05;6.47E-04;9.81E-05;0.000780412;6.03E-09;5.34E-08;1.31E-16;2.41891E-09;0.001068988;0.028538583;0.123161657;0.15276929
410.12517;39.64733;40.1654;40.93951;0.005270227;0.009492738;0.150862923;3.42E-10;2.22202E-11;0;0.00E+00;1.75E-07;1.71E-05;3.13E-10;1.72E-05;1.14E-08;9.36139E-11;0.00E+00;1.19E-15;2.91085E-05;5.35E-04;5.20E-05;0.000616286;5.35E-09;4.66E-08;1.31E-16;1.37988E-09;0.000843439;0.023930599;0.128086822;0.152860914
411.08009;39.63779;40.15376;40.77757;0.005744181;0.010377801;0.146513015;3.04E-10;1.89508E-11;0;0.00E+00;1.42E-07;1.41E-05;1.66E-10;1.42E-05;1.03E-08;7.984E-11;0.00E+00;6.61E-16;2.40492E-05;4.43E-04;2.76E-05;0.000494143;4.75E-09;4.06E-08;0.00E+00;7.87136E-10;0.000665233;0.019858882;0.129966323;0.150490483
412.035;39.6272;40.14648;40.63804;0.006382627;0.01102818;0.138611501;2.70E-10;1.61626E-11;0;0.00E+00;1.15E-07;1.16E-05;8.76E-11;1.18E-05;9.23E-09;6.80929E-11;0.00E+00;3.97E-16;1.98692E-05;3.66E-04;1.46E-05;0.000400346;4.22E-09;3.54E-08;0.00E+00;4.49004E-10;0.000524527;0.016330794;0.127373882;0.144229244
412.98992;39.64282;40.13953;40.51883;0.007433945;0.010868378;0.123911547;2.39E-10;1.37844E-11;0;0.00E+00;9.32E-08;9.62E-06;4.63E-11;9.71E-06;8.30E-09;5.80741E-11;0.00E+00;2.65E-16;1.64155E-05;3.02E-04;7.73E-06;0.000326607;3.74E-09;3.09E-08;0.00E+00;2.56E-10;0.000413486;0.013325029;0.118629513;0.132368063
413.94483;39.62067;40.12603;40.38754;0.006629724;0.010922357;0.100945956;2.12E-10;1.17564E-11;0;0.00E+00;7.55E-08;7.95E-06;2.45E-11;8.02E-06;7.46E-09;4.95295E-11;0.00E+00;1.32E-16;1.3562E-05;2.50E-04;4.10E-06;0.000267664;3.32E-09;2.70E-08;0.00E+00;1.46E-10;0.000325894;0.010800989;0.102742393;0.113869307
414.89975;39.61612;40.11153;40.26577;0.007221644;0.011121242;0.078463211;1.88E-10;1.00266E-11;0;0.00E+00;6.12E-08;6.56E-06;1.30E-11;6.63E-06;6.71E-09;4.2242E-11;0;0.00E+00;1.12045E-05;2.07E-04;2.17E-06;0.000220005;2.95E-09;2.35E-08;0.00E+00;8.33E-11;0.00025682;0.008706955;0.081020044;0.089983846
415.85466;39.60856;40.10707;40.18154;0.00737594;0.009433851;0.054744361;1.67E-10;8.55134E-12;0;0.00E+00;4.96E-08;5.42E-06;6.86E-12;5.47E-06;6.04E-09;3.60268E-11;0;0.00E+00;9.25677E-06;1.71E-04;1.15E-06;0.000181175;2.61E-09;2.05E-08;0.00E+00;4.75E-11;0.000202364;0.00698709;0.057600612;0.064790089
416.80958;39.60756;40.09203;40.14154;0.008216102;0.00996945;0.03706238;1.48E-10;7.29312E-12;0;0.00E+00;4.02E-08;4.48E-06;3.63E-12;4.52E-06;5.43E-09;3.0726E-11;0;0.00E+00;7.64758E-06;1.41E-04;6.08E-07;0.000149379;2.32E-09;1.79E-08;0.00E+00;2.71E-11;0.00015944;0.005586134;0.037214819;0.042960413
417.76449;39.58841;40.08624;40.12943;0.009222295;0.010632201;0.021114874;1.32E-10;6.22014E-12;0;0.00E+00;3.26E-08;3.70E-06;1.92E-12;3.73E-06;4.88E-09;2.62052E-11;0;0.00E+00;6.31813E-06;1.17E-04;3.22E-07;0.000123258;2.06E-09;1.56E-08;0.00E+00;1.55E-11;0.000125612;0.004452636;0.02232065;0.026898916
