temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
31.63192;99.99894;100.07588;99.96317;0.000189379;0.025730575;-0.006491155;1.06E-07;1.90E-14;2.60E-17;1.79E-05;2.16E-193;1.15E-36;6.83E-23;1.80E-05;3.33E-08;2.45E-32;1.09E-17;3.00E-05;3.21E-201;1.96E-38;1.69E-27;3.00E-05;2.16E-08;3.68E-18;1.23E-16;1.12E-06;4.32E-201;1.72E-53;3.65E-34;1.14E-06
32.58683;99.99902;100.04476;99.9709;0.000388444;0.018103235;-0.006299479;1.14E-07;2.18E-14;3.05E-17;1.86E-05;8.47E-193;1.46E-36;7.82E-23;1.87E-05;3.62E-08;3.36E-32;1.27E-17;3.10E-05;1.26E-200;2.49E-38;1.98E-27;3.11E-05;2.34E-08;4.31E-18;1.41E-16;1.17E-06;1.53E-200;2.37E-53;4.41E-34;1.19E-06
33.54175;100.00064;100.03758;99.9765;-0.000336217;0.010391759;-0.005947712;1.24E-07;2.50E-14;3.58E-17;1.93E-05;3.31E-192;1.86E-36;8.97E-23;1.94E-05;3.93E-08;4.62E-32;1.49E-17;3.21E-05;4.91E-200;3.16E-38;2.32E-27;3.21E-05;2.53E-08;5.06E-18;1.62E-16;1.22E-06;5.45E-200;3.26E-53;5.34E-34;1.25E-06
34.49666;100.0006;100.03165;99.98113;-0.000609271;0.003258976;-0.005929749;1.34E-07;2.86E-14;4.20E-17;2.00E-05;1.30E-191;2.36E-36;1.03E-22;2.01E-05;4.27E-08;6.35E-32;1.75E-17;3.32E-05;1.92E-199;4.01E-38;2.72E-27;3.33E-05;2.74E-08;5.93E-18;1.86E-16;1.28E-06;1.94E-199;4.48E-53;6.47E-34;1.30E-06
35.45158;99.99498;100.03084;99.97782;0.000290747;-0.001729665;-0.005376061;1.45E-07;3.28E-14;4.92E-17;2.08E-05;5.07E-191;2.99E-36;1.18E-22;2.09E-05;4.64E-08;8.73E-32;2.05E-17;3.44E-05;7.52E-199;5.09E-38;3.19E-27;3.44E-05;2.97E-08;6.95E-18;2.13E-16;1.33E-06;6.88E-199;6.16E-53;7.83E-34;1.36E-06
36.40649;99.99931;100.04517;99.99157;0.001472276;-0.004010909;-0.003729819;1.57E-07;3.76E-14;5.77E-17;2.16E-05;1.98E-190;3.80E-36;1.35E-22;2.17E-05;5.04E-08;1.20E-31;2.41E-17;3.56E-05;2.94E-198;6.47E-38;3.74E-27;3.56E-05;3.21E-08;8.15E-18;2.44E-16;1.39E-06;2.44E-198;8.47E-53;9.48E-34;1.42E-06
37.36141;99.99758;100.0493;99.99625;0.001757532;-0.003167997;-0.002698396;1.70E-07;4.31E-14;6.77E-17;2.24E-05;7.76E-190;4.83E-36;1.55E-22;2.25E-05;5.48E-08;1.65E-31;2.82E-17;3.68E-05;1.15E-197;8.21E-38;4.38E-27;3.69E-05;3.48E-08;9.56E-18;2.80E-16;1.45E-06;8.68E-198;1.16E-52;1.15E-33;1.49E-06
38.31632;100.00253;100.04621;99.99793;0.001659478;-0.001571248;-0.002060685;1.85E-07;4.94E-14;7.93E-17;2.32E-05;3.04E-189;6.13E-36;1.77E-22;2.34E-05;5.95E-08;2.27E-31;3.31E-17;3.81E-05;4.51E-197;1.04E-37;5.14E-27;3.81E-05;3.77E-08;1.12E-17;3.20E-16;1.52E-06;3.08E-197;1.60E-52;1.39E-33;1.56E-06
39.27124;99.99177;100.04835;100.00142;0.001567203;-0.000499185;-0.000664218;2.00E-07;5.66E-14;9.30E-17;2.41E-05;1.19E-188;7.78E-36;2.03E-22;2.43E-05;6.47E-08;3.12E-31;3.88E-17;3.94E-05;1.76E-196;1.32E-37;6.02E-27;3.95E-05;4.08E-08;1.31E-17;3.67E-16;1.58E-06;1.10E-196;2.20E-52;1.68E-33;1.63E-06
40.22615;99.98793;100.03829;99.99171;0.001331061;0.002414206;0.00185953;2.16E-07;6.49E-14;1.09E-16;2.50E-05;4.65E-188;9.88E-36;2.33E-22;2.53E-05;7.03E-08;4.29E-31;4.55E-17;4.08E-05;6.90E-196;1.68E-37;7.06E-27;4.08E-05;4.42E-08;1.54E-17;4.21E-16;1.66E-06;3.89E-196;3.02E-52;2.03E-33;1.70E-06
41.18107;99.98837;100.04335;99.99222;0.001276769;0.002433034;0.003307314;2.34E-07;7.44E-14;1.28E-16;2.60E-05;1.82E-187;1.25E-35;2.67E-22;2.62E-05;7.64E-08;5.90E-31;5.34E-17;4.22E-05;2.70E-195;2.13E-37;8.28E-27;4.23E-05;4.78E-08;1.81E-17;4.82E-16;1.73E-06;1.38E-195;4.16E-52;2.46E-33;1.78E-06
42.13598;99.99517;100.03759;99.9945;0.00074856;0.000366189;0.002860994;2.54E-07;8.53E-14;1.50E-16;2.70E-05;7.12E-187;1.59E-35;3.06E-22;2.72E-05;8.30E-08;8.11E-31;6.26E-17;4.36E-05;1.06E-194;2.71E-37;9.71E-27;4.37E-05;5.18E-08;2.12E-17;5.53E-16;1.81E-06;4.91E-195;5.72E-52;2.98E-33;1.86E-06
43.0909;99.99208;100.04591;99.98998;-0.000443904;-0.000156828;0.001107999;2.75E-07;9.77E-14;1.76E-16;2.80E-05;2.78E-186;2.02E-35;3.51E-22;2.83E-05;9.02E-08;1.11E-30;7.34E-17;4.52E-05;4.13E-194;3.44E-37;1.14E-26;4.52E-05;5.61E-08;2.48E-17;6.34E-16;1.89E-06;1.74E-194;7.86E-52;3.61E-33;1.94E-06
44.04581;99.99;100.03696;99.98411;-0.00141606;-0.000745972;-0.001179763;2.97E-07;1.12E-13;2.06E-16;2.91E-05;1.09E-185;2.57E-35;4.02E-22;2.94E-05;9.80E-08;1.53E-30;8.60E-17;4.67E-05;1.62E-193;4.37E-37;1.34E-26;4.68E-05;6.08E-08;2.91E-17;7.26E-16;1.97E-06;6.19E-194;1.08E-51;4.37E-33;2.03E-06
45.00073;99.99101;100.03739;99.9861;-0.001212364;-0.001674107;-0.001410393;3.22E-07;1.28E-13;2.42E-16;3.02E-05;4.26E-185;3.26E-35;4.61E-22;3.05E-05;1.06E-07;2.11E-30;1.01E-16;4.83E-05;6.32E-193;5.54E-37;1.57E-26;4.84E-05;6.58E-08;3.41E-17;8.33E-16;2.06E-06;2.20E-193;1.49E-51;5.29E-33;2.12E-06
45.95564;99.99343;100.05198;99.98957;-0.000913434;-0.002663677;-0.00097913;3.49E-07;1.47E-13;2.83E-16;3.13E-05;1.67E-184;4.14E-35;5.28E-22;3.17E-05;1.16E-07;2.90E-30;1.18E-16;5.00E-05;2.47E-192;7.04E-37;1.84E-26;5.01E-05;7.12E-08;4.00E-17;9.54E-16;2.15E-06;7.82E-193;2.04E-51;6.40E-33;2.22E-06
46.91056;99.99298;100.04293;99.99584;-0.00190177;-0.002250627;-0.002069254;3.78E-07;1.69E-13;3.32E-16;3.25E-05;6.52E-184;5.25E-35;6.05E-22;3.29E-05;1.26E-07;3.98E-30;1.39E-16;5.18E-05;9.68E-192;8.93E-37;2.15E-26;5.19E-05;7.71E-08;4.69E-17;1.09E-15;2.24E-06;2.78E-192;2.81E-51;7.75E-33;2.32E-06
47.86547;99.99827;100.04641;100.00278;-0.002643899;-0.001373935;-0.002485914;4.09E-07;1.93E-13;3.90E-16;3.38E-05;2.55E-183;6.67E-35;6.94E-22;3.42E-05;1.37E-07;5.47E-30;1.63E-16;5.36E-05;3.79E-191;1.13E-36;2.52E-26;5.37E-05;8.35E-08;5.50E-17;1.25E-15;2.34E-06;9.86E-192;3.86E-51;9.38E-33;2.43E-06
48.82039;100;100.04958;99.99414;-0.001528987;-0.001373326;-0.001330555;4.43E-07;2.22E-13;4.57E-16;3.51E-05;9.99E-183;8.47E-35;7.95E-22;3.55E-05;1.48E-07;7.53E-30;1.91E-16;5.54E-05;1.48E-190;1.44E-36;2.96E-26;5.56E-05;9.04E-08;6.45E-17;1.44E-15;2.45E-06;3.50E-191;5.31E-51;1.13E-32;2.54E-06
49.7753;99.99862;100.05814;99.99226;0.000433245;0.0000862;0.0000845;4.80E-07;2.54E-13;5.36E-16;3.64E-05;3.91E-182;1.08E-34;9.12E-22;3.69E-05;1.61E-07;1.03E-29;2.24E-16;5.73E-05;5.80E-190;1.83E-36;3.47E-26;5.75E-05;9.79E-08;7.57E-17;1.65E-15;2.55E-06;1.24E-190;7.30E-51;1.37E-32;2.65E-06
50.73022;100.00072;100.04879;99.99707;0.001131232;0.000899499;0.001799093;5.19E-07;2.91E-13;6.28E-16;3.78E-05;1.53E-181;1.37E-34;1.04E-21;3.83E-05;1.75E-07;1.42E-29;2.62E-16;5.93E-05;2.27E-189;2.32E-36;4.07E-26;5.95E-05;1.06E-07;8.87E-17;1.89E-15;2.67E-06;4.42E-190;1.00E-50;1.66E-32;2.77E-06
51.68513;100.00034;100.04439;99.99875;0.000413865;0.001065205;0.003031044;5.62E-07;3.34E-13;7.36E-16;3.92E-05;5.98E-181;1.73E-34;1.20E-21;3.98E-05;1.90E-07;1.96E-29;3.07E-16;6.14E-05;8.87E-189;2.95E-36;4.77E-26;6.16E-05;1.15E-07;1.04E-16;2.16E-15;2.79E-06;1.57E-189;1.38E-50;2.01E-32;2.90E-06
52.64005;99.99656;100.04598;99.9918;-0.000264669;0.002252135;0.00268728;6.09E-07;3.82E-13;8.64E-16;4.07E-05;2.34E-180;2.20E-34;1.37E-21;4.13E-05;2.07E-07;2.69E-29;3.60E-16;6.35E-05;3.47E-188;3.74E-36;5.59E-26;6.37E-05;1.24E-07;1.22E-16;2.48E-15;2.91E-06;5.58E-189;1.90E-50;2.44E-32;3.03E-06
53.59496;99.99347;100.05239;99.99124;-0.000921483;0.002380677;0.002392201;6.59E-07;4.38E-13;1.01E-15;4.23E-05;9.15E-180;2.79E-34;1.57E-21;4.29E-05;2.25E-07;3.70E-29;4.22E-16;6.57E-05;1.36E-187;4.75E-36;6.56E-26;6.59E-05;1.35E-07;1.43E-16;2.84E-15;3.04E-06;1.98E-188;2.61E-50;2.95E-32;3.17E-06
54.54988;99.99778;100.03798;99.98497;-0.002088801;0.001088347;0.00235356;7.14E-07;5.02E-13;1.19E-15;4.39E-05;3.58E-179;3.55E-34;1.80E-21;4.46E-05;2.44E-07;5.08E-29;4.95E-16;6.80E-05;5.31E-187;6.03E-36;7.69E-26;6.82E-05;1.46E-07;1.68E-16;3.26E-15;3.17E-06;7.04E-188;3.58E-50;3.57E-32;3.32E-06
55.50479;100.00552;100.04238;99.97988;-0.002671931;0.0000937;0.001311113;7.73E-07;5.76E-13;1.39E-15;4.56E-05;1.40E-178;4.50E-34;2.07E-21;4.64E-05;2.65E-07;6.99E-29;5.81E-16;7.03E-05;2.08E-186;7.66E-36;9.01E-26;7.06E-05;1.58E-07;1.97E-16;3.73E-15;3.31E-06;2.50E-187;4.93E-50;4.32E-32;3.47E-06
56.45971;100.00862;100.04279;99.98224;-0.002951879;0.000658087;0.000132893;8.37E-07;6.60E-13;1.63E-15;4.73E-05;5.48E-178;5.72E-34;2.37E-21;4.82E-05;2.88E-07;9.61E-29;6.81E-16;7.28E-05;8.13E-186;9.72E-36;1.06E-25;7.31E-05;1.71E-07;2.31E-16;4.28E-15;3.46E-06;8.88E-187;6.77E-50;5.23E-32;3.63E-06
57.41462;100.00741;100.03995;99.98492;-0.002317225;0.001165088;-0.000335385;9.06E-07;7.56E-13;1.91E-15;4.91E-05;2.14E-177;7.26E-34;2.71E-21;5.00E-05;3.13E-07;1.32E-28;7.98E-16;7.53E-05;3.18E-185;1.23E-35;1.24E-25;7.56E-05;1.85E-07;2.70E-16;4.90E-15;3.62E-06;3.16E-186;9.31E-50;6.33E-32;3.80E-06
58.36954;100.00484;100.04365;99.98784;-0.001165621;-0.00025486;-0.001078086;9.81E-07;8.67E-13;2.24E-15;5.10E-05;8.39E-177;9.22E-34;3.11E-21;5.20E-05;3.40E-07;1.82E-28;9.36E-16;7.79E-05;1.24E-184;1.57E-35;1.45E-25;7.83E-05;2.00E-07;3.17E-16;5.62E-15;3.78E-06;1.12E-185;1.28E-49;7.66E-32;3.98E-06
59.32445;100.01241;100.04201;99.98986;-0.001079978;-0.000393447;-0.001748785;1.06E-06;9.93E-13;2.63E-15;5.29E-05;3.28E-176;1.17E-33;3.57E-21;5.40E-05;3.70E-07;2.50E-28;1.10E-15;8.06E-05;4.87E-184;1.99E-35;1.70E-25;8.10E-05;2.17E-07;3.72E-16;6.44E-15;3.94E-06;3.98E-185;1.76E-49;9.28E-32;4.16E-06
60.27937;100.01241;100.04239;99.98661;-0.001959111;0.000564782;-0.001293436;1.15E-06;1.14E-12;3.08E-15;5.50E-05;1.28E-175;1.49E-33;4.09E-21;5.61E-05;4.02E-07;3.43E-28;1.29E-15;8.34E-05;1.91E-183;2.53E-35;2.00E-25;8.38E-05;2.35E-07;4.36E-16;7.38E-15;4.12E-06;1.41E-184;2.42E-49;1.12E-31;4.35E-06
61.23428;100.01159;100.03835;99.98459;-0.002694059;-0.000397673;-0.000456624;1.25E-06;1.31E-12;3.62E-15;5.71E-05;5.03E-175;1.89E-33;4.69E-21;5.83E-05;4.37E-07;4.72E-28;1.51E-15;8.63E-05;7.46E-183;3.21E-35;2.34E-25;8.68E-05;2.54E-07;5.11E-16;8.46E-15;4.30E-06;5.03E-184;3.33E-49;1.36E-31;4.55E-06
62.1892;100.01477;100.04193;99.98871;-0.002374598;-0.001232391;-0.00029161;1.35E-06;1.50E-12;4.24E-15;5.92E-05;1.97E-174;2.39E-33;5.37E-21;6.06E-05;4.75E-07;6.49E-28;1.77E-15;8.93E-05;2.92E-182;4.07E-35;2.75E-25;8.98E-05;2.76E-07;5.99E-16;9.70E-15;4.49E-06;1.79E-183;4.57E-49;1.64E-31;4.77E-06
63.14411;100.01724;100.04611;99.9925;-0.001214925;-0.001958021;-0.001007996;1.46E-06;1.71E-12;4.97E-15;6.15E-05;7.69E-174;3.04E-33;6.15E-21;6.30E-05;5.16E-07;8.92E-28;2.07E-15;9.24E-05;1.14E-181;5.17E-35;3.22E-25;9.29E-05;2.98E-07;7.02E-16;1.11E-14;4.69E-06;6.34E-183;6.29E-49;1.99E-31;4.99E-06
64.09903;100.02414;100.04137;99.99134;0.000175564;-0.003030011;-0.001451294;1.58E-06;1.97E-12;5.83E-15;6.38E-05;3.01E-173;3.86E-33;7.05E-21;6.54E-05;5.60E-07;1.23E-27;2.43E-15;9.56E-05;4.47E-181;6.57E-35;3.78E-25;9.62E-05;3.23E-07;8.24E-16;1.27E-14;4.90E-06;2.25E-182;8.64E-49;2.41E-31;5.22E-06
65.05394;100.01931;100.04866;99.99081;0.000804059;-0.004235559;-0.000748943;1.71E-06;2.25E-12;6.84E-15;6.63E-05;1.18E-172;4.90E-33;8.09E-21;6.80E-05;6.09E-07;1.69E-27;2.85E-15;9.89E-05;1.75E-180;8.34E-35;4.43E-25;9.95E-05;3.50E-07;9.66E-16;1.46E-14;5.12E-06;8.00E-182;1.19E-48;2.92E-31;5.47E-06
66.00886;100.01517;100.05557;99.98916;0.00101953;-0.004253461;0.000857855;1.85E-06;2.58E-12;8.02E-15;6.88E-05;4.61E-172;6.22E-33;9.27E-21;7.07E-05;6.62E-07;2.32E-27;3.34443E-15;1.02E-04;6.84E-180;1.06E-34;5.19E-25;0.000103024;3.79E-07;1.13E-15;1.67E-14;5.34E-06;2.84E-181;1.63E-48;3.53E-31;5.72E-06
66.96377;100.01414;100.05638;99.99424;0.000538787;-0.002864052;0.002399662;2.01E-06;2.96E-12;9.40E-15;7.14E-05;1.80E-171;7.90E-33;1.06E-20;7.34E-05;7.19E-07;3.19E-27;3.92139E-15;1.06E-04;2.67E-179;1.34E-34;6.09E-25;0.000106632;4.10E-07;1.33E-15;1.92E-14;5.58E-06;1.01E-180;2.25E-48;4.27E-31;5.99E-06
67.91869;100.01689;100.0596;99.9921;-0.001290152;-0.002281431;0.00249028;2.17E-06;3.39E-12;1.10E-14;7.42E-05;7.05E-171;1.00E-32;1.22E-20;7.63E-05;7.81E-07;4.38E-27;4.5979E-15;1.10E-04;1.05E-178;1.71E-34;7.14E-25;0.000110367;4.44E-07;1.56E-15;2.20E-14;5.83E-06;3.59E-180;3.09E-48;5.17E-31;6.27E-06
68.8736;100.01758;100.06442;99.9854;-0.003601608;-0.001508914;0.00169383;2.35E-06;3.89E-12;1.29E-14;7.70E-05;2.76E-170;1.27E-32;1.40E-20;7.93E-05;8.49E-07;6.02E-27;5.39112E-15;1.13E-04;4.09E-178;2.17E-34;8.37E-25;0.000114236;4.81E-07;1.83E-15;2.52E-14;6.09E-06;1.27E-179;4.24E-48;6.26E-31;6.57E-06
69.82852;100.02155;100.06516;99.98154;-0.00523032;-0.000126129;0.001055432;2.55E-06;4.45E-12;1.52E-14;7.99E-05;1.08E-169;1.62E-32;1.60E-20;8.25E-05;9.22E-07;8.28E-27;6.32118E-15;1.17E-04;1.60E-177;2.75E-34;9.81E-25;0.000118242;5.21E-07;2.14E-15;2.89E-14;6.36E-06;4.53E-179;5.83E-48;7.58E-31;6.88E-06
70.78343;100.02793;100.05799;99.97972;-0.004724348;0.000575878;0.000882387;2.76E-06;5.11E-12;1.78E-14;8.30E-05;4.22E-169;2.05E-32;1.83E-20;8.57E-05;1.00E-06;1.14E-26;7.41168E-15;1.21E-04;6.27E-177;3.49E-34;1.15E-24;0.000122391;5.64E-07;2.51E-15;3.31E-14;6.64E-06;1.61E-178;8.02E-48;9.18E-31;7.20E-06
71.73835;100.03414;100.05718;99.9799;-0.002768787;0.00146336;0.000443476;2.99E-06;5.85E-12;2.08E-14;8.61E-05;1.65E-168;2.61E-32;2.10E-20;8.91E-05;1.09E-06;1.56E-26;8.69033E-15;1.26E-04;2.45E-176;4.43E-34;1.35E-24;0.000126689;6.11E-07;2.94E-15;3.80E-14;6.93E-06;5.71E-178;1.10E-47;1.11E-30;7.54E-06
72.69326;100.03654;100.06278;99.98789;-0.000747957;0.002061935;-0.000553474;3.24E-06;6.71E-12;2.44E-14;8.94E-05;6.47E-168;3.31E-32;2.41E-20;9.27E-05;1.18E-06;2.15E-26;1.01895E-14;1.30E-04;9.59E-176;5.63E-34;1.58E-24;0.000131139;6.61E-07;3.45E-15;4.35E-14;7.24E-06;2.03E-177;1.52E-47;1.34E-30;7.90E-06
73.64818;100.03379;100.05998;99.98695;0.000935023;0.001302355;-0.00079514;3.51E-06;7.69E-12;2.86E-14;9.28E-05;2.53E-167;4.20E-32;2.76E-20;9.63E-05;1.29E-06;2.96E-26;1.19474E-14;1.34E-04;3.75E-175;7.15E-34;1.85E-24;0.000135749;7.16E-07;4.05E-15;4.99E-14;7.56E-06;7.21E-177;2.08E-47;1.63E-30;8.28E-06
74.60309;100.03172;100.05536;99.98603;0.002056851;0.000225188;-0.000515182;3.80E-06;8.81E-12;3.36E-14;9.64E-05;9.90E-167;5.33E-32;3.16E-20;1.00E-04;1.40E-06;4.06E-26;1.40085E-14;1.39E-04;1.47E-174;9.07E-34;2.17E-24;0.000140524;7.75E-07;4.74E-15;5.71E-14;7.90E-06;2.56E-176;2.87E-47;1.97E-30;8.67E-06
75.55801;100.02646;100.05438;99.98196;0.002529668;-0.000217125;-0.000718589;4.11E-06;1.01E-11;3.94E-14;1.00E-04;3.87E-166;6.77E-32;3.63E-20;0.000104168;1.52E-06;5.59E-26;1.64253E-14;1.44E-04;5.74E-174;1.15E-33;2.55E-24;0.00014547;8.39E-07;5.56E-15;6.55E-14;8.25E-06;9.09E-176;3.94E-47;2.38E-30;9.09E-06
76.51292;100.02724;100.05358;99.98412;0.001578741;-0.000126873;-0.001457287;4.45E-06;1.16E-11;4.61597E-14;1.04E-04;1.51E-165;8.60E-32;4.16E-20;0.000108326;1.65E-06;7.68E-26;1.92589E-14;1.49E-04;2.25E-173;1.46E-33;2.99E-24;0.000150594;9.09E-07;6.52E-15;7.51E-14;8.61E-06;3.23E-175;5.42E-47;2.89E-30;9.52E-06
77.46784;100.02655;100.05838;99.98579;-0.000287564;0.00000431;-0.00245552;4.82E-06;1.33E-11;5.41231E-14;1.08E-04;5.93E-165;1.09E-31;4.76E-20;0.000112657;1.79E-06;1.06E-25;2.25814E-14;1.54E-04;8.79E-173;1.86E-33;3.51E-24;0.000155903;9.84E-07;7.65E-15;8.60E-14;8.99E-06;1.15E-174;7.45E-47;3.49E-30;9.98E-06
78.42275;100.02689;100.05958;99.98885;-0.0000511;-0.000573658;-0.002716418;5.22E-06;1.52E-11;6.34602E-14;1.12E-04;2.32E-164;1.39E-31;5.46E-20;0.000117171;1.95E-06;1.45E-25;2.6477E-14;1.59E-04;3.44E-172;2.36E-33;4.11E-24;0.000161403;1.07E-06;8.96E-15;9.86E-14;9.39E-06;4.08E-174;1.02E-46;4.23E-30;1.05E-05
79.37767;100.02758;100.05838;99.9929;0.001182396;-0.000657114;-0.002025328;5.65E-06;1.74E-11;7.44082E-14;1.16E-04;9.07E-164;1.76E-31;6.26E-20;0.000121874;2.12E-06;2.00E-25;3.10448E-14;1.65E-04;1.35E-171;2.99E-33;4.82E-24;0.000167102;1.15E-06;1.05E-14;1.13E-13;9.81E-06;1.45E-173;1.41E-46;5.12E-30;1.10E-05
80.33258;100.02633;100.06005;99.99966;0.001723844;0.000240108;-0.001040338;6.12E-06;2.00E-11;8.72448E-14;1.21E-04;3.55E-163;2.23E-31;7.17E-20;0.000126776;2.30E-06;2.74E-25;3.64005E-14;1.71E-04;5.27E-171;3.80E-33;5.65E-24;0.000173007;1.25E-06;1.23E-14;1.30E-13;1.02E-05;5.14E-173;1.93E-46;6.20E-30;1.15E-05
81.2875;100.02428;100.0553;99.99831;0.002851005;0.000848965;0.0000962;6.63E-06;2.29E-11;1.02296E-13;1.25E-04;1.39E-162;2.84E-31;8.22E-20;0.000131886;2.50E-06;3.77E-25;4.26802E-14;1.77E-04;2.06E-170;4.83E-33;6.62E-24;0.000179126;1.35E-06;1.45E-14;1.48E-13;1.07E-05;1.83E-172;2.66E-46;7.50E-30;1.21E-05
82.24241;100.02272;100.05281;99.99249;0.003526456;0.001290696;0.001208145;7.17E-06;2.62E-11;1.19944E-13;1.30E-04;5.43E-162;3.60E-31;9.42E-20;0.000137214;2.71E-06;5.19E-25;5.00432E-14;1.83E-04;8.06E-170;6.13E-33;7.77E-24;0.000185468;1.47E-06;1.69E-14;1.70E-13;1.12E-05;6.49E-172;3.66E-46;9.08E-30;1.26E-05
83.19733;100.01208;100.05998;99.98791;0.003684998;0.001632934;0.00236661;7.77E-06;3.01E-11;1.40636E-13;1.35E-04;2.13E-161;4.57E-31;1.08E-19;0.000142769;2.95E-06;7.13E-25;5.86766E-14;1.89E-04;3.15E-169;7.78E-33;9.11E-24;0.000192041;1.59E-06;1.99E-14;1.95E-13;1.17E-05;2.31E-171;5.03E-46;1.10E-29;1.33E-05
84.15224;100.00831;100.05278;99.98913;0.003588331;0.001527377;0.003201092;8.41E-06;3.45E-11;1.64898E-13;1.40E-04;8.32E-161;5.81E-31;1.24E-19;0.000148563;3.20E-06;9.80E-25;6.87992E-14;1.96E-04;1.23E-168;9.87E-33;1.07E-23;0.000198854;1.72E-06;2.33E-14;2.24E-13;1.22E-05;8.19E-171;6.91E-46;1.33E-29;1.39E-05
85.10716;100.0185;100.05238;99.98872;0.002588161;0.00118438;0.002994225;9.11E-06;3.95E-11;1.93346E-13;1.45E-04;3.25E-160;7.37E-31;1.42E-19;0.000154606;3.48E-06;1.35E-24;8.06683E-14;2.02E-04;4.83E-168;1.25E-32;1.25E-23;0.000205917;1.86E-06;2.73E-14;2.56E-13;1.27E-05;2.91E-170;9.50E-46;1.61E-29;1.46E-05
86.06207;100.00643;100.05198;99.98576;0.000749259;0.001544161;0.002094066;9.86E-06;4.53E-11;2.26701E-13;1.51E-04;1.27E-159;9.36E-31;1.63E-19;0.000160911;3.78E-06;1.85E-24;9.45849E-14;2.09E-04;1.89E-167;1.59E-32;1.47E-23;0.000213238;2.01E-06;3.20E-14;2.94E-13;1.33E-05;1.03E-169;1.31E-45;1.95E-29;1.53E-05
87.01699;100.00724;100.04639;99.98201;-0.001256528;0.00224655;0.001851548;1.07E-05;5.19E-11;2.65811E-13;1.57E-04;4.98E-159;1.19E-30;1.86E-19;0.00016749;4.11E-06;2.55E-24;1.10902E-13;2.17E-04;7.39E-167;2.02E-32;1.72E-23;0.000220829;2.18E-06;3.76E-14;3.37E-13;1.39E-05;3.67E-169;1.80E-45;2.36E-29;1.61E-05
87.9719;100.00896;100.04759;99.97936;-0.002589205;0.001589888;0.001969139;1.16E-05;5.95E-11;3.11668E-13;1.63E-04;1.95E-158;1.51E-30;2.14E-19;0.000174357;4.47E-06;3.50E-24;1.30035E-13;2.24E-04;2.89E-166;2.57E-32;2.02E-23;0.000228701;2.36E-06;4.40E-14;3.86E-13;1.45E-05;1.30E-168;2.47E-45;2.86E-29;1.69E-05
88.92682;100.01034;100.04919;99.97739;-0.002323238;0.000617585;0.001246428;1.25E-05;6.82E-11;3.65436E-13;1.69E-04;7.62E-158;1.92E-30;2.45E-19;0.000181525;4.85E-06;4.81E-24;1.52468E-13;2.32E-04;1.13E-165;3.26E-32;2.37E-23;0.000236863;2.56E-06;5.16E-14;4.42E-13;1.51E-05;4.63E-168;3.39E-45;3.46E-29;1.77E-05
89.88173;100.01621;100.04436;99.97852;-0.001515721;0.000120591;-0.000358876;1.36E-05;7.82E-11;4.28479E-13;1.75E-04;2.98E-157;2.43E-30;2.81E-19;0.000189009;5.27E-06;6.62E-24;1.78771E-13;2.40E-04;4.43E-165;4.14E-32;2.77E-23;0.000245329;2.77E-06;6.05E-14;5.07E-13;1.58E-05;1.65E-167;4.67E-45;4.18E-29;1.86E-05
90.83665;100.02;100.04359;99.97896;-0.001481968;-0.000709902;-0.001749347;1.47E-05;8.96E-11;5.024E-13;1.82E-04;1.17E-156;3.09E-30;3.22E-19;0.000196825;5.73E-06;9.10E-24;2.09613E-13;2.48E-04;1.73E-164;5.25E-32;3.25E-23;0.00025411;3.00E-06;7.10E-14;5.81E-13;1.65E-05;5.85E-167;6.42E-45;5.06E-29;1.95E-05
91.79156;100.02009;100.04641;99.97932;-0.000723231;-0.00106547;-0.002711564;1.59E-05;1.03E-10;5.89072E-13;1.89E-04;4.57E-156;3.92E-30;3.69E-19;0.00020499;6.23E-06;1.25E-23;2.45774E-13;2.57E-04;6.77E-164;6.67E-32;3.81E-23;0.000263219;3.25E-06;8.32E-14;6.66E-13;1.72E-05;2.08E-166;8.82E-45;6.13E-29;2.05E-05
92.74648;100.01596;100.04839;99.98344;0.00011123;-0.001032229;-0.002576303;1.72E-05;1.18E-10;6.90697E-13;1.96E-04;1.79E-155;4.98E-30;4.22E-19;0.00021352;6.77E-06;1.72E-23;2.88174E-13;2.66E-04;2.65E-163;8.47E-32;4.47E-23;0.000272669;3.52E-06;9.76E-14;7.63E-13;1.80E-05;7.38E-166;1.21E-44;7.42E-29;2.15E-05
