temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_reaction_7;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_reaction_7;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_reaction_7;rate_10_diff_cumulative
201.3607;95.59427;98.00145;98.14335;0.185522671;0.126090657;0.066297162;0.172300636;0.010277367;0.001222718;4.64E-05;1.58E-04;1.43E-60;8.36E-18;1.56E-19;0.184005102;0.124275211;1.75E-03;3.56E-05;1.47E-05;6.60E-05;1.07E-89;9.29E-21;3.38E-18;0.126142367;0.067183912;1.78E-04;3.29E-05;2.90E-05;5.26E-09;3.52E-71;7.54E-24;3.99E-25;0.067424133
202.31561;95.41206;97.87276;98.07839;0.193705824;0.132058912;0.068577024;0.178385435;0.011526601;0.00137736;5.23E-05;1.71E-04;3.71E-60;1.06E-17;1.98E-19;0.191512738;0.130126093;1.94E-03;4.08E-05;1.62E-05;7.06E-05;3.53E-89;1.18E-20;4.09E-18;0.132199303;0.070726444;1.98E-04;3.66E-05;3.14E-05;5.92E-09;7.80E-71;9.57E-24;5.06E-25;0.070992667
203.27053;95.22704;97.7421;98.0162;0.204111571;0.137498392;0.069069325;0.184442851;0.0129204;0.001551507;5.89E-05;1.85E-04;9.64E-60;1.35E-17;2.51E-19;0.199158894;0.136059515;2.16E-03;4.68E-05;1.78E-05;7.56E-05;1.16E-88;1.50E-20;4.95E-18;0.138361577;0.074390124;2.20E-04;4.07E-05;3.40E-05;6.67E-09;1.73E-70;1.22E-23;6.43E-25;0.074685187
204.22544;95.0242;97.6259;97.9489;0.212474517;0.142188407;0.074293337;0.190442008;0.014473605;0.001747604;6.64E-05;2.01E-04;2.51E-59;1.71E-17;3.18E-19;0.206930155;0.142055462;2.40E-03;5.36E-05;1.96E-05;8.10E-05;3.84E-88;1.90E-20;5.99E-18;0.144611667;0.078172165;2.45E-04;4.52E-05;3.68E-05;7.52E-09;3.83E-70;1.54E-23;8.16E-25;0.078499218
205.18036;94.81671;97.49006;97.87769;0.223774467;0.148291418;0.079620718;0.196348021;0.016202177;0.001968402;7.48E-05;2.17E-04;6.51E-59;2.17E-17;4.04E-19;0.214810557;0.148092169;2.67E-03;6.15E-05;2.16E-05;8.67E-05;1.27E-87;2.41E-20;7.25E-18;0.150930583;0.082069175;2.72E-04;5.03E-05;3.99E-05;8.47E-09;8.49E-70;1.96E-23;1.04E-24;0.082431709
206.13527;94.61368;97.34812;97.79888;0.235015583;0.154327675;0.083508554;0.202120846;0.018123024;0.002216985;8.43E-05;2.35E-04;1.69E-58;2.76E-17;5.13E-19;0.222780271;0.154145629;2.96E-03;7.04E-05;2.38E-05;9.28E-05;4.18E-87;3.07E-20;8.77E-18;0.157297376;0.086076806;3.03E-04;5.59E-05;4.32E-05;9.55E-09;1.88E-69;2.49E-23;1.32E-24;0.086478697
207.09019;94.39678;97.19405;97.72763;0.242290996;0.163313373;0.088447987;0.20771503;0.020254059;0.002496825;9.50E-05;2.55E-04;4.40E-58;3.50E-17;6.52E-19;0.230815478;0.160190116;3.29E-03;8.07E-05;2.61E-05;9.93E-05;1.38E-86;3.89E-20;1.06E-17;0.163689717;0.090190073;3.37E-04;6.22E-05;4.68E-05;1.08E-08;4.17E-69;3.16E-23;1.67E-24;0.09063562
208.0451;94.1628;97.03485;97.65566;0.251371157;0.171890263;0.093418049;0.213078395;0.022613907;0.002811811;1.07E-04;2.76E-04;1.14E-57;4.45E-17;8.28E-19;0.238886788;0.166197719;0.003657734;9.25E-05;2.88E-05;1.06E-04;4.55E-86;4.94E-20;1.29E-17;0.170083436;0.094403008;3.74E-04;6.92E-05;5.07E-05;1.21E-08;9.24E-69;4.01E-23;2.12E-24;0.09489698
209.00002;93.91053;96.87854;97.56509;0.264143774;0.181704049;0.10063858;0.218151612;0.025221894;0.003166315;1.21E-04;2.99E-04;2.97E-57;5.65E-17;1.05E-18;0.246958879;0.172138881;0.004062385;1.06E-04;3.16E-05;1.14E-04;1.50E-85;6.28E-20;1.56E-17;0.176453123;0.098709005;4.16E-04;7.69E-05;5.49E-05;1.37E-08;2.05E-68;5.09E-23;2.69E-24;0.099256694
209.95493;93.66761;96.70995;97.43894;0.275164356;0.185854155;0.104036131;0.22286685;0.028097592;0.003565229;1.36E-04;3.23E-04;7.71E-57;7.17E-17;1.33E-18;0.254988714;0.17798195;0.004511209;1.22E-04;3.48E-05;1.22E-04;4.95E-85;7.97E-20;1.88E-17;0.182771687;0.10310048;4.62E-04;8.55E-05;5.94E-05;1.54E-08;4.54E-68;6.46E-23;3.42E-24;0.103707754
210.90985;93.39467;96.52889;97.34138;0.281527486;0.19288394;0.108352409;0.227147338;0.031260705;0.004014049;1.53E-04;3.50E-04;2.00E-56;9.10E-17;1.69E-18;0.2629251;0.183693731;0.0050089;1.39E-04;3.83E-05;1.30E-04;1.63E-84;1.01E-19;2.28E-17;0.189010985;0.107569251;5.14E-04;9.51E-05;6.43E-05;1.73E-08;1.01E-67;8.20E-23;4.34E-24;0.108242622
211.86476;93.14109;96.34314;97.25723;0.289406314;0.198301632;0.113867758;0.230906293;0.034730412;0.004518915;1.72E-04;3.79E-04;5.21E-56;1.16E-16;2.15E-18;0.270706986;0.189239064;0.0055606;1.60E-04;4.21E-05;1.40E-04;5.39E-84;1.28E-19;2.76E-17;0.195141396;0.112106204;5.71E-04;1.06E-04;6.96E-05;1.95E-08;2.23E-67;1.04E-22;5.51E-24;0.112852894
212.81968;92.86213;96.13773;97.14805;0.295266504;0.206306999;0.116290267;0.234046931;0.038525132;0.005086715;1.94E-04;4.10E-04;1.35E-55;1.47E-16;2.73E-18;0.278263352;0.194581372;0.006171974;1.83E-04;4.64E-05;1.50E-04;1.78E-83;1.63E-19;3.34E-17;0.201132468;0.116701701;6.35E-04;1.18E-04;7.54E-05;2.20E-08;4.94E-67;1.32E-22;6.99E-24;0.117529722
213.77459;92.5731;95.95394;97.03368;0.30240374;0.210844682;0.117553942;0.236462358;0.042661633;0.00572513;2.19E-04;4.44E-04;3.52E-55;1.86E-16;3.47E-18;0.285512263;0.199682284;0.006849207;2.10E-04;5.10E-05;1.60E-04;5.87E-83;2.07E-19;4.04E-17;0.206952532;0.12134525;0.000705862;1.31E-04;8.16E-05;2.48E-08;1.09E-66;1.68E-22;8.88E-24;0.122263487
214.72951;92.26745;95.75236;96.91055;0.30561944;0.215952846;0.119650768;0.238036886;0.047154677;0.006442764;2.47E-04;4.81E-04;9.14E-55;2.37E-16;4.40E-18;0.29236196;0.204502185;0.007599097;2.40E-04;5.61E-05;1.71E-04;1.94E-82;2.63E-19;4.89E-17;0.212569359;0.126025942;0.000784549;1.45E-04;8.84E-05;2.80E-08;2.43E-66;2.13E-22;1.13E-23;0.127044249
215.68442;91.9967;95.55705;96.81145;0.307918216;0.21875723;0.127687698;0.238648061;0.052015909;0.007249188;2.78E-04;5.21E-04;2.37E-54;3.00E-16;5.59E-18;0.298711829;0.208999922;0.008429038;2.76E-04;6.17E-05;1.83E-04;6.39E-82;3.34E-19;5.92E-17;0.217949857;0.130732119;0.000871968;1.62E-04;9.57E-05;3.15E-08;5.38E-66;2.71E-22;1.43E-23;0.131861422
216.63934;91.71401;95.33502;96.68217;0.316640281;0.227074694;0.134124466;0.238170546;0.057253425;0.008155099;3.13E-04;5.64E-04;6.17E-54;3.81E-16;7.09E-18;0.304456021;0.213133367;0.009347122;3.16E-04;6.79E-05;1.96E-04;2.11E-81;4.24E-19;7.17E-17;0.223060755;0.135451826;0.000969079;1.80E-04;1.04E-04;3.55E-08;1.19E-65;3.44E-22;1.82E-23;0.136704243
217.59425;91.39141;95.12269;96.55376;0.316791724;0.229623433;0.137316225;0.236481687;0.062870512;0.009172362;3.53E-04;6.11E-04;1.60E-53;4.84E-16;9.01E-18;0.309487806;0.216859266;0.010362114;3.62E-04;7.47E-05;2.10E-04;6.95E-81;5.38E-19;8.68E-17;0.227868422;0.140172479;0.001076943;2.00E-04;1.12E-04;4.00E-08;2.64E-65;4.36E-22;2.31E-23;0.141561441
218.54917;91.09366;94.89599;96.42845;0.317615419;0.236241155;0.143432656;0.233469109;0.068865251;0.010314202;3.97E-04;6.61E-04;4.17E-53;6.15E-16;1.14E-17;0.313706966;0.220133862;0.011483562;4.15E-04;8.22E-05;2.25E-04;2.29E-80;6.83E-19;1.05E-16;0.232339636;0.144881316;0.001196741;2.22E-04;1.22E-04;4.51E-08;5.85E-65;5.54E-22;2.93E-23;0.146421712
219.50408;90.78877;94.68513;96.28918;0.316463733;0.24126212;0.148907733;0.229040451;0.075229254;0.011595233;4.48E-04;7.16E-04;1.08E-52;7.80E-16;1.45E-17;0.317028319;0.222912964;0.012721743;4.75E-04;9.05E-05;2.41E-04;7.56E-80;8.67E-19;1.27E-16;0.236441599;0.149565055;0.00132977;2.47E-04;1.32E-04;5.08E-08;1.30E-64;7.03E-22;3.72E-23;0.151273384
220.459;90.5018;94.44491;96.14669;0.322476017;0.245619717;0.157446798;0.223134185;0.081947477;0.013031681;5.04E-04;7.75E-04;2.81E-52;9.91E-16;1.84E-17;0.319392571;0.225152691;0.014087787;5.45E-04;9.95E-05;2.58E-04;2.50E-79;1.10E-18;1.54E-16;0.240142833;0.15421033;0.001477476;2.75E-04;1.42E-04;5.72E-08;2.87E-64;8.93E-22;4.72E-23;0.156104876
221.41391;90.17622;94.21694;95.99487;0.322021583;0.244363364;0.161579156;0.21573153;0.088997153;0.014641395;5.68E-04;8.39E-04;7.31E-52;1.26E-15;2.34E-17;0.320777196;0.226809849;0.015593588;6.24E-04;1.09E-04;2.76E-04;8.23E-79;1.40E-18;1.86E-16;0.243413485;0.158803333;0.001641446;3.05E-04;1.54E-04;6.45E-08;6.37E-64;1.13E-21;6.00E-23;0.16090435
222.36883;89.8557;93.96335;95.83819;0.318289512;0.249970571;0.169219577;0.206866449;0.096348036;0.016444096;6.40E-04;9.08E-04;1.90E-51;1.60E-15;2.97E-17;0.321206935;0.227842874;0.017251923;7.15E-04;1.20E-04;2.96E-04;2.72E-78;1.77E-18;2.26E-16;0.246226415;0.163330222;0.001823443;3.39E-04;1.67E-04;7.26E-08;1.41E-63;1.44E-21;7.61E-23;0.165660142
223.32374;89.57662;93.75144;95.68082;0.318618122;0.250290014;0.174378074;0.196633797;0.103961738;0.018461351;7.21E-04;9.84E-04;4.93E-51;2.03E-15;3.77E-17;0.320761267;0.228212599;0.019076315;8.20E-04;1.33E-04;3.17E-04;8.96E-78;2.25E-18;2.73E-16;0.248557857;0.167776727;0.002025405;3.77E-04;1.81E-04;8.18E-08;3.13E-63;1.83E-21;9.66E-23;0.170360383
224.27866;89.27518;93.49825;95.51306;0.315796544;0.252476489;0.17918354;0.18519117;0.111792559;0.020716834;8.12E-04;1.06E-03;1.28E-50;2.57E-15;4.79E-17;0.319577372;0.227883416;0.021081148;9.39E-04;1.46E-04;3.39E-04;2.96E-77;2.86E-18;3.30E-16;0.250388724;0.172128514;0.002249477;4.19E-04;1.96E-04;9.22E-08;6.93E-63;2.32E-21;1.23E-22;0.174993397
225.23357;88.97368;93.25119;95.34641;0.31449077;0.2514451;0.184178231;0.172755912;0.119787367;0.023236239;9.15E-04;1.15E-03;3.33E-50;3.27E-15;6.08E-17;0.317846943;0.226824481;0.023281455;1.08E-03;1.60E-04;3.63E-04;9.75E-77;3.63E-18;4.00E-16;0.251705635;0.17637076;0.002498013;4.66E-04;2.12E-04;1.04E-07;1.54E-62;2.95E-21;1.56E-22;0.17954728
226.18849;88.64667;93.02156;95.16206;0.309551499;0.251566291;0.188660005;0.159593378;0.127887036;0.026047534;1.03E-03;1.25E-03;8.66E-50;4.15E-15;7.72E-17;0.315806167;0.225011042;0.025693011;1.23E-03;1.76E-04;3.88E-04;3.22E-76;4.61E-18;4.84E-16;0.252502385;0.180488443;0.002773615;5.19E-04;2.30E-04;1.17E-07;3.40E-62;3.74E-21;1.98E-22;0.18401024
227.1434;88.35819;92.78946;94.9839;0.308034862;0.252407231;0.193125689;0.146001052;0.136026816;0.029180774;1.16E-03;1.35E-03;2.25E-49;5.27E-15;9.80E-17;0.313720036;0.222425983;0.028332031;1.41E-03;1.94E-04;4.16E-04;1.06E-75;5.85E-18;5.86E-16;0.252781224;0.184465883;0.003079133;5.76E-04;2.49E-04;1.32E-07;7.54E-62;4.75E-21;2.51E-22;0.188370137
228.09832;88.07419;92.52752;94.79769;0.310789663;0.253325928;0.196910654;0.132286596;0.144138209;0.032668312;1.31E-03;1.46E-03;5.85E-49;6.69E-15;1.24E-16;0.311862528;0.219061148;0.031215215;1.62E-03;2.14E-04;4.45E-04;3.50E-75;7.43E-18;7.09E-16;0.252554292;0.188286949;0.003417707;6.41E-04;2.69E-04;1.49E-07;1.67E-61;6.03E-21;3.19E-22;0.192614749
229.05323;87.78103;92.30293;94.61814;0.30910829;0.2504086;0.199649846;0.118747203;0.152149576;0.036544455;1.47E-03;1.58E-03;1.52E-48;8.49E-15;1.58E-16;0.31049623;0.214918966;0.034359334;1.86E-03;2.35E-04;4.77E-04;1.16E-74;9.44E-18;8.59E-16;0.251844872;0.191934557;0.003792769;7.12E-04;2.91E-04;1.67E-07;3.70E-61;7.65E-21;4.05E-22;0.196731268
230.00815;87.48573;92.05732;94.41997;0.309918424;0.246097882;0.2043688;0.105648977;0.15998809;0.040845596;1.66E-03;1.71E-03;3.95E-48;1.08E-14;2.01E-16;0.309853848;0.210013412;0.037781217;2.13E-03;2.58E-04;5.10E-04;3.81E-74;1.20E-17;1.04E-15;0.250688427;0.19539079;0.004208088;7.92E-04;3.15E-04;1.89E-07;8.21E-61;9.72E-21;5.14E-22;0.200706485
230.96306;87.18543;91.81968;94.22619;0.308097067;0.245591452;0.20776591;0.093213403;0.167580211;0.045609629;1.87E-03;1.86E-03;1.03E-47;1.37E-14;2.55E-16;0.310124588;0.204371305;0.041497178;2.43E-03;2.84E-04;5.46E-04;1.26E-73;1.52E-17;1.26E-15;0.249133379;0.19863636;0.004667769;8.80E-04;3.42E-04;2.13E-07;1.82E-60;1.23E-20;6.53E-22;0.204526249
231.91798;86.89216;91.58721;94.0276;0.316303409;0.242140877;0.212002834;0.081607844;0.174853285;0.050875951;2.10E-03;2.01E-03;2.67E-47;1.74E-14;3.23E-16;0.311446301;0.19803244;0.045522942;2.79E-03;3.13E-04;5.85E-04;4.15E-73;1.93E-17;1.52E-15;0.24724128;0.201650637;0.005176304;9.79E-04;3.70E-04;2.40E-07;4.03E-60;1.57E-20;8.28E-22;0.20817557
232.87289;86.59445;91.34432;93.82753;0.320190521;0.237614823;0.216404331;0.070944458;0.181735544;0.056684553;2.36E-03;2.17E-03;6.92E-47;2.21E-14;4.11E-16;0.313903522;0.191050089;0.049872899;3.19E-03;3.44E-04;6.26E-04;1.37E-72;2.45E-17;1.84E-15;0.24508663;0.204411096;0.005738562;1.09E-03;4.00E-04;2.70E-07;8.94E-60;1.99E-20;1.05E-21;0.211638053
233.82781;86.27442;91.12988;93.62372;0.328202;0.240179258;0.220757988;0.061282467;0.188157025;0.063075826;2.66E-03;2.35E-03;1.80E-46;2.80E-14;5.21E-16;0.317530518;0.183489896;0.054559946;3.66E-03;3.78E-04;6.70E-04;4.52E-72;3.11E-17;2.23E-15;0.242755767;0.206893276;0.006359849;1.21E-03;4.33E-04;3.04E-07;1.98E-59;2.53E-20;1.34E-21;0.214895947
234.78272;85.96489;90.89895;93.41169;0.336595428;0.233020343;0.224937591;0.052636019;0.194048943;0.070089251;2.99E-03;2.55E-03;4.68E-46;3.56E-14;6.62E-16;0.322317239;0.175429255;0.059594573;4.19E-03;4.16E-04;7.17E-04;1.49E-71;3.95E-17;2.70E-15;0.240345404;0.20907026;0.007045883;1.34E-03;4.69E-04;3.43E-07;4.39E-59;3.21E-20;1.70E-21;0.217929592
235.73764;85.65351;90.69588;93.1906;0.344988505;0.233346637;0.228920326;0.044982376;0.199343853;0.077762957;3.37E-03;2.76E-03;1.21E-45;4.52E-14;8.40E-16;0.328217315;0.166954851;0.064984638;4.79E-03;4.58E-04;7.68E-04;4.91E-71;5.02E-17;3.27E-15;0.237960131;0.21091261;0.007802858;1.49E-03;5.08E-04;3.86E-07;9.73E-59;4.07E-20;2.15E-21;0.220717456
236.69255;85.33976;90.45058;92.97692;0.354257892;0.229887074;0.231731236;0.038272154;0.203974532;0.086131969;3.79E-03;2.99E-03;3.16E-45;5.73E-14;1.07E-15;0.335155429;0.158160955;0.070734292;5.49E-03;5.04E-04;8.22E-04;1.62E-70;6.37E-17;3.96E-15;0.235709731;0.212387964;0.008637401;1.66E-03;5.50E-04;4.35E-07;2.16E-58;5.17E-20;2.73E-21;0.223235686
237.64747;84.98169;90.23087;92.75957;0.364760784;0.230710824;0.23359274;0.032437589;0.207873652;0.09522752;4.26E-03;3.23E-03;8.20E-45;7.28E-14;1.35E-15;0.343034685;0.149145923;0.07684374;6.28E-03;5.54E-04;8.80E-04;5.35E-70;8.09E-17;4.79E-15;0.233705668;0.213461054;0.00955664;1.84E-03;5.95E-04;4.90E-07;4.78E-58;6.56E-20;3.47E-21;0.225458225
238.60238;84.63878;90.01016;92.53055;0.372319198;0.229021635;0.233157804;0.027400762;0.21097265;0.105074872;4.80E-03;3.50E-03;2.13E-44;9.24E-14;1.72E-15;0.351741526;0.140009893;0.083308057;7.19E-03;6.09E-04;9.42E-04;1.76E-69;1.03E-16;5.80E-15;0.23205771;0.214093565;0.010568128;2.05E-03;6.45E-04;5.53E-07;1.06E-57;8.33E-20;4.41E-21;0.227356605
239.5573;84.26329;89.78601;92.307;0.383330506;0.229487137;0.232094856;0.023079223;0.21320153;0.115692491;5.39E-03;3.78E-03;5.54E-44;1.17E-13;2.18E-15;0.361150465;0.130850948;0.090117005;8.22E-03;6.70E-04;1.01E-03;5.82E-69;1.30E-16;7.02E-15;0.230870194;0.214244402;0.011679911;2.28E-03;6.98E-04;6.23E-07;2.35E-57;1.06E-19;5.59E-21;0.228900316
240.51221;83.90862;89.59166;92.07726;0.390525422;0.228894586;0.233450218;0.019390985;0.214488562;0.127089579;6.06E-03;4.10E-03;1.44E-43;1.49E-13;2.77E-15;0.371126308;0.121762963;0.097253842;9.41E-03;7.37E-04;1.08E-03;1.92E-68;1.66E-16;8.49E-15;0.23023879;0.213870042;0.012900415;2.53E-03;7.55E-04;7.02E-07;5.20E-57;1.34E-19;7.10E-21;0.23005705
241.46713;83.54128;89.35263;91.86293;0.399816224;0.226496154;0.235072464;0.016257323;0.214761176;0.139265346;6.81E-03;4.43E-03;3.74E-43;1.89E-13;3.52E-15;0.381527266;0.112832256;0.104695294;1.08E-02;8.11E-04;1.16E-03;6.34E-68;2.10E-16;1.03E-14;0.230247464;0.212925281;0.014238499;2.81E-03;8.18E-04;7.91E-07;1.15E-56;1.71E-19;9.02E-21;0.230793551
242.42204;83.15955;89.14917;91.64099;0.40448041;0.228621569;0.233704326;0.013605106;0.213947618;0.152206555;7.65E-03;4.80E-03;9.72E-43;2.40E-13;4.47E-15;0.39220647;0.104136258;0.112410466;1.23E-02;8.91E-04;1.24E-03;2.09E-67;2.67E-16;1.24E-14;0.230966178;0.211364374;0.015703296;3.12E-03;8.85E-04;8.91E-07;2.55E-56;2.16E-19;1.14E-20;0.23107659
243.37696;82.76423;88.91413;91.42285;0.412719475;0.229280274;0.2318299;0.011367636;0.211980058;0.165887256;8.59E-03;5.19E-03;2.53E-42;3.05E-13;5.67E-15;0.403015827;0.095741257;0.120361097;1.40E-02;9.80E-04;1.32E-03;6.90E-67;3.39E-16;1.51E-14;0.232449256;0.209142513;0.017304241;3.47E-03;9.58E-04;1.00E-06;5.66E-56;2.75E-19;1.45E-20;0.23087454
244.33187;82.38133;88.71321;91.20532;0.419586443;0.232940139;0.229602686;0.009485332;0.208799258;0.180266772;9.64E-03;5.61E-03;6.56E-42;3.87E-13;7.20E-15;0.4138093;0.087702226;0.128500685;1.60E-02;1.08E-03;1.42E-03;2.28E-66;4.30E-16;1.82E-14;0.234734442;0.206218012;0.019050848;3.85E-03;1.04E-03;1.13E-06;1.25E-55;3.49E-19;1.85E-20;0.230159326
245.28679;81.97322;88.46871;90.97741;0.433832028;0.237727809;0.227095093;0.007905517;0.20436055;0.195290347;1.08E-02;6.07E-03;1.70E-41;4.92E-13;9.15E-15;0.424449511;0.080061827;0.136775098;1.83E-02;1.19E-03;1.52E-03;7.51E-66;5.46E-16;2.21E-14;0.237842905;0.202554654;0.020952708;4.28E-03;1.12E-03;1.27E-06;2.78E-55;4.43E-19;2.34E-20;0.228908851
246.2417;81.56536;88.25987;90.74596;0.442927003;0.240593411;0.225654893;0.00658227;0.198641545;0.210888008;1.21E-02;6.57E-03;4.43E-41;6.24E-13;1.16E-14;0.434814076;0.072851311;0.145122014;2.09E-02;1.30E-03;1.62E-03;2.48E-65;6.94E-16;2.67E-14;0.241779612;0.198124929;0.023019186;4.75E-03;1.22E-03;1.44E-06;6.16E-55;5.63E-19;2.97E-20;0.227109915
247.19662;81.12898;88.02349;90.53542;0.454916453;0.249018489;0.222408927;0.005475792;0.191649899;0.226976493;1.36E-02;7.11E-03;1.15E-40;7.92E-13;1.47E-14;0.444804851;0.066090564;0.153471904;2.38E-02;1.43E-03;1.74E-03;8.17E-65;8.81E-16;3.23E-14;0.246534737;0.19291301;0.02525938;5.27E-03;1.32E-03;1.62E-06;1.36E-54;7.14E-19;3.78E-20;0.22476124
248.15153;80.71232;87.79602;90.33199;0.467069534;0.254941381;0.217474251;0.004551943;0.183431635;0.24345928;1.52E-02;7.69E-03;2.99E-40;1.01E-12;1.87E-14;0.454355661;0.059789717;0.161747804;2.71E-02;1.58E-03;1.86E-03;2.70E-64;1.12E-15;3.91E-14;0.252084921;0.186918508;0.027681721;5.85E-03;1.42E-03;1.82E-06;3.02E-54;9.07E-19;4.80E-20;0.221876816
249.10645;80.27103;87.55099;90.12564;0.47965625;0.262329405;0.213344377;0.003781523;0.174076716;0.260229874;1.70E-02;8.32E-03;7.77E-40;1.28E-12;2.38E-14;0.463440618;0.053949806;0.169866627;3.09E-02;1.73E-03;1.99E-03;8.89E-64;1.42E-15;4.74E-14;0.258395553;0.180159187;0.0302939;6.49E-03;1.54E-03;2.05E-06;6.70E-54;1.15E-18;6.09E-20;0.218488628
250.06136;79.8067;87.29131;89.92702;0.48514747;0.270908936;0.208098084;0.003139751;0.16372271;0.27717293;1.90E-02;8.99E-03;2.02E-39;1.62E-12;3.02E-14;0.47207814;0.048564653;0.177739224;3.51E-02;1.90E-03;2.13E-03;2.93E-63;1.80E-15;5.74E-14;0.265422321;0.172673998;0.033102364;7.20E-03;1.67E-03;2.31E-06;1.49E-53;1.46E-18;7.73E-20;0.214649179
251.01628;79.32738;87.03461;89.72196;0.494970892;0.281695708;0.20412207;0.002605623;0.152552436;0.294168553;2.13E-02;9.73E-03;5.25E-39;2.06E-12;3.83E-14;0.480332384;0.043621737;0.185271935;3.98E-02;2.09E-03;2.28E-03;9.68E-63;2.29E-15;6.94E-14;0.273113747;0.164524013;0.036112211;7.99E-03;1.80E-03;2.61E-06;3.29E-53;1.86E-18;9.81E-20;0.210432425
251.97119;78.86257;86.76121;89.52301;0.504700121;0.289470871;0.202240117;0.002161444;0.140787951;0.311094015;2.37E-02;1.05E-02;1.36E-38;2.61E-12;4.86E-14;0.488308108;0.039103981;0.192366897;4.52E-02;2.30E-03;2.44E-03;3.19E-62;2.91E-15;8.40E-14;0.281412476;0.155793118;0.039326606;8.86E-03;1.95E-03;2.94E-06;7.30E-53;2.36E-18;1.25E-19;0.205933846
252.92611;78.3681;86.49091;89.33066;0.515488796;0.299283128;0.196993196;0.001792311;0.128677626;0.327828301;2.65E-02;1.14E-02;3.54E-38;3.32E-12;6.18E-14;0.496141836;0.034990555;0.198923757;5.12E-02;2.53E-03;2.61E-03;1.05E-61;3.69E-15;1.02E-13;0.290257558;0.146585701;0.042746669;9.82E-03;2.11E-03;3.31E-06;1.62E-52;2.99E-18;1.58E-19;0.201268152
253.88102;77.88577;86.20679;89.15007;0.522803371;0.306441172;0.190148615;0.001485733;0.116481301;0.344253579;2.95E-02;1.23E-02;9.21E-38;4.21E-12;7.84E-14;0.503987554;0.031258356;0.204840276;5.79E-02;2.78E-03;2.80E-03;3.47E-61;4.68E-15;1.23E-13;0.299585109;0.137023968;0.046370836;1.09E-02;2.28E-03;3.73E-06;3.58E-52;3.80E-18;2.01E-19;0.196565906
254.83594;77.39818;85.92291;88.95843;0.526381917;0.313556778;0.183462177;0.001231235;0.104451802;0.360258972;3.28E-02;1.33E-02;2.39E-37;5.35E-12;9.95E-14;0.512001562;0.02788261;0.210014239;6.54E-02;3.05E-03;2.99E-03;1.15E-60;5.95E-15;1.49E-13;0.309330088;0.127242146;0.050194789;1.21E-02;2.47E-03;4.20E-06;7.94E-52;4.82E-18;2.55E-19;0.191967787
255.79085;76.90648;85.59897;88.78404;0.53641339;0.323289891;0.176921877;0.001020069;0.092819398;0.375740802;3.64E-02;1.44E-02;6.22E-37;6.79E-12;1.26E-13;0.520326129;0.024837978;0.214344551;7.37E-02;3.35E-03;3.20E-03;3.78E-60;7.55E-15;1.80E-13;0.319426268;0.117381041;0.054210825;1.33E-02;2.67E-03;4.74E-06;1.76E-51;6.12E-18;3.24E-19;0.187618444
256.74577;76.37053;85.3064;88.613;0.547749432;0.329793106;0.173058741;0.000844923;0.081777535;0.390604512;4.03E-02;1.55E-02;1.62E-36;8.62E-12;1.60E-13;0.529076701;0.022098921;0.217733557;8.29E-02;3.68E-03;3.43E-03;1.25E-59;9.58E-15;2.18E-13;0.329807561;0.107580392;0.058407893;1.48E-02;2.89E-03;5.34E-06;3.90E-51;7.77E-18;4.11E-19;0.183659021
257.70068;75.84033;84.98236;88.4472;0.558749401;0.340788831;0.169426475;0.000699706;0.071475354;0.404762678;4.46E-02;1.68E-02;4.20E-36;1.10E-11;2.04E-13;0.538331223;0.019640462;0.220088955;9.30E-02;4.05E-03;3.67E-03;4.12E-59;1.22E-14;2.64E-13;0.34040757;0.097972979;0.062771047;1.63E-02;3.13E-03;6.01E-06;8.64E-51;9.87E-18;5.22E-19;0.1802206
258.6556;75.31565;84.6607;88.29441;0.571650088;0.349362586;0.16787973;0.000579339;0.062013667;0.418133939;4.93E-02;1.81E-02;1.09E-35;1.39E-11;2.59E-13;0.54812458;0.017438339;0.221326819;1.04E-01;4.44E-03;3.92E-03;1.36E-58;1.54E-14;3.20E-13;0.351160841;0.088677888;0.06728167;1.81E-02;3.38E-03;6.78E-06;1.92E-50;1.25E-17;6.63E-19;0.177417825
259.61051;74.77613;84.33169;88.13711;0.582926008;0.359192037;0.167279321;0.000479599;0.053447539;0.430637525;5.43E-02;1.95E-02;2.83E-35;1.77E-11;3.28E-13;0.558444343;0.015469496;0.221374638;0.11608075;4.88E-03;4.20E-03;4.48E-58;1.96E-14;3.87E-13;0.362002498;0.07979674;0.071917088;2.00E-02;3.66E-03;7.64E-06;4.24E-50;1.59E-17;8.41E-19;0.175344576
