temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
436.42488;34.21457;38.02018;38.16325;0.014132833;0.009309059;0.011181797;1.18E-10;3.42465E-12;0;0.00E+00;8.55E-11;2.52E-07;3.64E-15;2.52E-07;1.21E-09;5.10E-11;0;0.00E+00;7.61E-08;8.49E-05;3.45E-08;8.50E-05;1.06E-08;1.02E-11;1.14E-09;3.94E-14;7.42827E-07;1.35E-03;1.36E-02;0.014905298
437.37979;34.19119;38.0082;38.15561;0.013911397;0.0097582;0.003356174;1.04E-10;2.92091E-12;0;0.00E+00;6.93E-11;2.08E-07;1.93E-15;2.09E-07;1.07E-09;4.35E-11;0;0.00E+00;6.28E-08;7.24E-05;1.82E-08;7.25E-05;9.39E-09;8.45E-12;9.44E-10;2.44E-14;5.85E-07;1.12E-03;8.34E-03;9.46E-03
438.33471;34.17188;37.99914;38.1467;0.012418123;0.009376945;0.001261453;9.26E-11;2.49115E-12;0;0.00E+00;5.62E-11;1.72E-07;1.03E-15;1.72E-07;9.54E-10;3.71E-11;0;0.00E+00;5.19E-08;6.18E-05;9.66E-09;6.18E-05;8.33E-09;6.98E-12;7.80E-10;1.51E-14;4.61E-07;9.27E-04;5.05E-03;5.97E-03
439.28962;34.15242;37.98934;38.14192;0.011418524;0.009404638;0.003111781;8.22E-11;2.12462E-12;0;0.00E+00;4.55E-11;1.42E-07;5.28E-16;1.42E-07;8.46E-10;3.16E-11;0;0.00E+00;4.29E-08;5.27E-05;5.11E-09;5.27E-05;7.39E-09;5.77E-12;6.44E-10;9.35E-15;3.63E-07;7.67E-04;3.02E-03;3.79E-03
440.24454;34.13308;37.98151;38.13517;0.010739213;0.008325042;0.003171512;7.30E-11;1.81188E-12;0;0.00E+00;3.69E-11;1.17E-07;2.80E-16;1.18E-07;7.51E-10;2.70E-11;0;0.00E+00;3.54E-08;4.49E-05;2.71E-09;4.50E-05;6.56E-09;4.76E-12;5.32E-10;5.77E-15;2.86E-07;6.35E-04;1.79E-03;2.43E-03
441.19945;34.11937;37.98073;38.12887;0.010329568;0.008175227;0.0033828;6.47E-11;1.54539E-12;0;0.00E+00;2.99E-11;9.71E-08;1.55E-16;9.72E-08;6.67E-10;2.30E-11;0;0.00E+00;2.93E-08;3.83E-05;1.43E-09;3.84E-05;5.82E-09;3.94E-12;4.40E-10;3.58E-15;2.25E-07;5.25E-04;1.06E-03;1.59E-03
442.15437;34.11963;37.96824;38.12789;0.009034593;0.00775816;0.003437494;5.75E-11;1.31796E-12;0;0.00E+00;2.42E-11;8.02E-08;9.33E-17;8.03E-08;5.92E-10;1.96E-11;0;0.00E+00;2.42E-08;3.27E-05;7.57E-10;3.27E-05;5.17E-09;3.25E-12;3.63E-10;2.19E-15;1.77E-07;4.34E-04;6.28E-04;1.06E-03
443.10928;34.10836;37.95602;38.12403;0.008157079;0.008925495;0.003746466;5.10E-11;1.12412E-12;0;0.00E+00;1.97E-11;6.63E-08;3.11E-17;6.63E-08;5.25E-10;1.67E-11;0;0.00E+00;2.00E-08;2.79E-05;4.01E-10;2.79E-05;4.59E-09;2.69E-12;3.00E-10;1.39E-15;1.40E-07;3.59E-04;3.70E-04;7.29E-04
444.0642;34.09474;37.94931;38.12513;0.009615762;0.010564052;0.005199308;4.53E-11;9.586E-13;0;0.00E+00;1.59E-11;5.47E-08;3.11E-17;5.48E-08;4.66E-10;1.43E-11;0;0.00E+00;1.65E-08;2.38E-05;2.12E-10;2.38E-05;4.07E-09;2.22E-12;2.48E-10;8.08E-16;1.10E-07;2.97E-04;2.18E-04;5.15E-04
445.01911;34.07924;37.9409;38.12459;0.010604172;0.011077127;0.004930618;4.02E-11;8.17613E-13;0;0.00E+00;1.29E-11;4.52181E-08;0;4.53E-08;4.14E-10;1.22E-11;0;0.00E+00;1.36E-08;2.03E-05;1.12E-10;2.03E-05;3.61E-09;1.83E-12;2.05E-10;5.77E-16;8.67E-08;2.45E-04;1.28E-04;3.74E-04
445.97403;34.07532;37.93715;38.11444;0.009582659;0.011799552;0.004447062;3.56E-11;6.97387E-13;0;0.00E+00;1.05E-11;3.73567E-08;0;3.74E-08;3.67E-10;1.04E-11;0;0.00E+00;1.13E-08;1.73E-05;5.94E-11;1.73E-05;3.21E-09;1.51E-12;1.69E-10;3.46E-16;6.83E-08;2.03E-04;7.56E-05;2.78E-04
446.92894;34.07187;37.92103;38.10757;0.010651572;0.009617984;0.004150765;3.16E-11;5.94713E-13;0;0.00E+00;8.48E-12;3.08622E-08;0;3.09E-08;3.26E-10;8.86E-12;0;0.00E+00;9.31E-09;1.48E-05;3.14E-11;1.48E-05;2.85E-09;1.25E-12;1.40E-10;2.31E-16;5.38E-08;1.67E-04;4.45E-05;2.12E-04
447.88386;34.06488;37.91183;38.10169;0.010497336;0.009466958;0.001787719;2.81E-11;5.07139E-13;0;0.00E+00;6.87E-12;2.54967E-08;0;2.55E-08;2.89E-10;7.56E-12;0;0.00E+00;7.69E-09;1.26E-05;1.66E-11;1.26E-05;2.53E-09;1.03E-12;1.15E-10;1.15E-16;4.23E-08;1.38E-04;2.62E-05;1.65E-04
448.83877;34.04558;37.89486;38.09632;0.008919424;0.009415261;0.000959625;2.49E-11;4.32587E-13;0;0.00E+00;5.57E-12;2.1064E-08;0;2.11E-08;2.57E-10;6.44E-12;0;0.00E+00;6.35E-09;1.07E-05;8.80E-12;1.07E-05;2.24E-09;8.54E-13;9.54E-11;1.15E-16;3.33E-08;1.14E-04;1.54E-05;1.30E-04
449.79369;34.01194;37.88494;38.0939;0.010462766;0.009032168;-7.81E-05;2.21E-11;3.68983E-13;0;0.00E+00;4.52E-12;1.74019E-08;0;1.74E-08;2.28E-10;5.50E-12;0;0.00E+00;5.25E-09;9.15E-06;4.65E-12;9.16E-06;1.99E-09;7.06E-13;7.88007E-11;0.00E+00;2.63E-08;9.45E-05;9.07E-06;1.04E-04
450.7486;34.01079;37.88377;38.10224;0.009901668;0.008878603;-0.000899352;1.96E-11;3.14626E-13;0;0.00E+00;3.66E-12;1.43766E-08;0;1.44E-08;2.02E-10;4.69E-12;0;0.00E+00;4.34E-09;7.80E-06;2.46E-12;7.81E-06;1.77E-09;5.83E-13;6.51011E-11;0.00E+00;2.07E-08;7.81E-05;5.34E-06;8.34E-05
451.70352;33.99666;37.8759;38.10563;0.009619634;0.006848969;9.96E-06;1.74E-11;2.68385E-13;0;0.00E+00;2.97E-12;1.18771E-08;0;1.19E-08;1.79E-10;4.00E-12;0;0.00E+00;3.58E-09;6.66E-06;1.30E-12;6.66E-06;1.57E-09;4.82E-13;5.3783E-11;0.00E+00;1.63E-08;6.45E-05;3.14E-06;6.77E-05
452.65843;33.99192;37.87467;38.10701;0.008330761;0.007273878;0.000946015;1.55E-11;2.28939E-13;0;0.00E+00;2.40E-12;9.81227E-09;0;9.83E-09;1.59E-10;3.41E-12;0;0.00E+00;2.96E-09;5.68E-06;6.89E-13;5.68E-06;1.39E-09;3.98E-13;4.44326E-11;0.00E+00;1.28E-08;5.33E-05;1.85E-06;5.52E-05
453.61335;33.99035;37.86149;38.11047;0.007852761;0.008491203;0.001954267;1.37E-11;1.95155E-13;0;0.00E+00;1.95E-12;8.10637E-09;0;8.12E-09;1.41E-10;2.91E-12;0;0.00E+00;2.44E-09;4.84E-06;3.65E-13;4.84E-06;1.23E-09;3.29E-13;3.67078E-11;0.00E+00;1.01E-08;4.40E-05;1.09E-06;4.51E-05
454.56826;33.98406;37.85315;38.09987;0.008510175;0.00938494;0.002835179;1.22E-11;1.66467E-13;0;0.00E+00;1.58E-12;6.69706E-09;0;6.71E-09;1.25E-10;2.48E-12;0;0.00E+00;2.02E-09;4.13E-06;1.93E-13;4.13E-06;1.10E-09;2.72E-13;3.03261E-11;0.00E+00;7.96E-09;3.64E-05;6.39E-07;3.70E-05
455.52318;33.97251;37.84294;38.09345;0.010575289;0.010653599;0.004346239;1.08E-11;1.41931E-13;0;0.00E+00;1.28E-12;5.53275E-09;0;5.54E-09;1.11E-10;2.12E-12;0;0.00E+00;1.67E-09;3.52E-06;1.02E-13;3.52E-06;9.72E-10;2.24E-13;2.50538E-11;0.00E+00;6.27E-09;3.01E-05;3.76E-07;3.04E-05
456.47809;33.95822;37.83469;38.08866;0.011427496;0.010200227;0.003841227;9.59E-12;1.2117E-13;0;0.00E+00;1.04E-12;4.57086E-09;0;4.58E-09;9.87E-11;1.80E-12;0;0.00E+00;1.38E-09;3.00E-06;5.40E-14;3.01E-06;8.62E-10;1.85E-13;2.0698E-11;0.00E+00;4.94E-09;2.48E-05;2.21E-07;2.51E-05
457.43301;33.95311;37.82874;38.08525;0.011674717;0.009477346;0.003429657;8.51E-12;1.0324E-13;0;0.00E+00;8.41E-13;3.7762E-09;0;3.79E-09;8.76E-11;1.54E-12;0;0.00E+00;1.14E-09;2.56E-06;2.86E-14;2.56E-06;7.65E-10;1.53E-13;1.70997E-11;0.00E+00;3.89E-09;2.05E-05;1.30E-07;2.07E-05
458.38792;33.93056;37.81309;38.08484;0.010432789;0.008665361;0.003616175;7.55E-12;8.81406E-14;0;0.00E+00;6.82E-13;3.1197E-09;0;3.13E-09;7.78E-11;1.31E-12;0;0.00E+00;9.41E-10;2.18E-06;1.51E-14;2.19E-06;6.79E-10;1.27E-13;1.41269E-11;0.00E+00;3.06E-09;1.70E-05;7.66E-08;1.70E-05
459.34284;33.93053;37.80055;38.08482;0.010513991;0.008705043;0.002715277;6.70E-12;7.51177E-14;0;0.00E+00;5.52E-13;2.57733E-09;0;2.58E-09;6.90E-11;1.12E-12;0;0.00E+00;7.77E-10;1.86E-06;7.99E-15;1.86E-06;6.03E-10;1.05E-13;1.16709E-11;0.00E+00;2.41E-09;1.40E-05;4.51E-08;1.41E-05
460.29775;33.93318;37.80098;38.08385;0.011344233;0.008213377;0.003271113;5.95E-12;6.39822E-14;0;0.00E+00;4.48E-13;2.12925E-09;0;2.14E-09;6.13E-11;9.54E-13;0;0.00E+00;6.42E-10;1.59E-06;4.23E-15;1.59E-06;5.35E-10;8.64E-14;9.64189E-12;0.00E+00;1.90E-09;1.16E-05;2.65E-08;1.16E-05
461.25267;33.91377;37.79023;38.07756;0.012220741;0.007609717;0.003623207;5.28E-12;5.4734E-14;0;0.00E+00;3.63E-13;1.75907E-09;0;1.76E-09;5.44E-11;8.14E-13;0;0.00E+00;5.31E-10;1.36E-06;2.23E-15;1.36E-06;4.75E-10;7.13E-14;7.96563E-12;0.00E+00;1.50E-09;9.56E-06;1.56E-08;9.58E-06
462.20758;33.90433;37.78578;38.07516;0.010441295;0.007765637;0.004136712;4.69E-12;4.66183E-14;0;0.00E+00;2.94E-13;1.45325E-09;0;1.46E-09;4.82E-11;6.94E-13;0;0.00E+00;4.38E-10;1.16E-06;1.20E-15;1.16E-06;4.21E-10;5.89E-14;6.58073E-12;0.00E+00;1.18E-09;7.90E-06;9.18E-09;7.91E-06
463.1625;33.90331;37.78009;38.06892;0.009095361;0.006677558;0.003573851;4.16E-12;3.98237E-14;0;0.00E+00;2.38E-13;1.2006E-09;0;1.21E-09;4.28E-11;5.92E-13;0;0.00E+00;3.62E-10;9.86E-07;6.33E-16;9.86E-07;3.74E-10;4.87E-14;5.43665E-12;0.00E+00;9.29E-10;6.53E-06;5.40E-09;6.53E-06
464.11741;33.89122;37.76718;38.06158;0.006360696;0.006164812;0.003003604;3.69E-12;3.39728E-14;0;0.00E+00;1.93E-13;9.91871E-10;0;9.96E-10;3.80E-11;5.05E-13;0;0.00E+00;2.99E-10;8.41E-07;3.33E-16;8.41E-07;3.32E-10;4.03E-14;4.49141E-12;0.00E+00;7.32E-10;5.39E-06;3.18E-09;5.40E-06
465.07233;33.87651;37.76286;38.06062;0.007097752;0.007043804;0.002093915;3.28E-12;2.88769E-14;0;0.00E+00;1.57E-13;8.1943E-10;0;8.23E-10;3.37E-11;4.3066E-13;0;0.00E+00;2.47E-10;7.17E-07;1.67E-16;7.17E-07;2.95E-10;3.32E-14;3.71063E-12;0.00E+00;5.76E-10;4.45E-06;1.87E-09;4.46E-06
466.02724;33.87549;37.75681;38.05963;0.008719333;0.006129952;0.002518741;2.91E-12;2.47247E-14;0;0.00E+00;1.27E-13;6.7697E-10;0;6.80E-10;2.99E-11;3.67297E-13;0;0.00E+00;2.04E-10;6.12E-07;9.99E-17;6.12E-07;2.61E-10;2.75E-14;3.06555E-12;0.00E+00;4.54E-10;3.68E-06;1.10E-09;3.68E-06
466.98216;33.87046;37.75103;38.05821;0.009221036;0.006899457;0.003586313;2.58E-12;2.09499E-14;0;0.00E+00;1.03E-13;5.59276E-10;0;5.62E-10;2.66E-11;3.13207E-13;0;0.00E+00;1.69E-10;5.22E-07;3.33E-17;5.22E-07;2.32E-10;2.27E-14;2.53257E-12;0.00E+00;3.57E-10;3.04E-06;6.47E-10;3.04E-06
467.93707;33.86237;37.74166;38.05675;0.009630638;0.006873827;0.003859983;2.29E-12;1.79301E-14;0;0.00E+00;8.34E-14;4.62045E-10;0;4.64E-10;2.36E-11;2.67102E-13;0;0.00E+00;1.39E-10;4.45E-07;3.33E-17;4.45E-07;2.06E-10;1.88E-14;2.09233E-12;0.00E+00;2.82E-10;2.51E-06;3.80E-10;2.51E-06
468.89199;33.86237;37.74127;38.05821;0.010491029;0.00615907;0.004324487;2.03E-12;1.52878E-14;0;0.00E+00;6.76E-14;3.81716E-10;0;3.84E-10;2.09E-11;2.27822E-13;0;0.00E+00;1.15E-10;3.79433E-07;0;3.80E-07;1.83E-10;1.54E-14;1.72842E-12;0.00E+00;2.22E-10;2.07E-06;2.24E-10;2.08E-06
469.8469;33.84139;37.73723;38.05092;0.010798986;0.007286997;0.004914959;1.80E-12;1.30229E-14;0;0.00E+00;5.48E-14;3.15354E-10;0;3.17E-10;1.86E-11;1.94338E-13;0;0.00E+00;9.51E-11;3.23606E-07;0;3.24E-07;1.62E-10;1.28E-14;1.42806E-12;0.00E+00;1.75E-10;1.71E-06;1.32E-10;1.71E-06
470.80182;33.82304;37.724;38.04368;0.012011397;0.008392278;0.004530781;1.60E-12;1.11355E-14;0;0.00E+00;4.44E-14;2.60528E-10;0;2.62E-10;1.65E-11;1.65747E-13;0;0.00E+00;7.86E-11;2.75993E-07;0;2.76E-07;1.44E-10;1.06E-14;1.17966E-12;0.00E+00;1.38E-10;1.42E-06;7.75E-11;1.42E-06
471.75673;33.81779;37.7169;38.03152;0.014598825;0.00820481;0.003763024;1.42E-12;9.4369E-15;0;0.00E+00;3.60E-14;2.15235E-10;0;2.17E-10;1.46E-11;1.41407E-13;0;0.00E+00;6.49E-11;2.35385E-07;0;2.35E-07;1.28E-10;8.70E-15;9.7462E-13;0.00E+00;1.08E-10;1.17E-06;4.56E-11;1.17E-06
472.71165;33.81703;37.70784;38.02915;0.011767465;0.008278469;0.003443358;1.26E-12;8.11573E-15;0;0.00E+00;2.92E-14;1.77815E-10;0;1.79E-10;1.30E-11;1.20544E-13;0;0.00E+00;5.36E-11;2.00752E-07;0;2.01E-07;1.13E-10;7.23E-15;8.05156E-13;0.00E+00;8.53E-11;9.66E-07;2.68E-11;9.67E-07
473.66656;33.8073;37.70202;38.02915;0.010547881;0.008587807;0.003941918;1.12E-12;6.9833E-15;0;0.00E+00;2.36E-14;1.46902E-10;0;1.48E-10;1.15E-11;1.02771E-13;0;0.00E+00;4.43E-11;1.71215E-07;0;1.71E-07;1.01E-10;5.96E-15;6.65268E-13;0.00E+00;6.72E-11;7.98E-07;1.58E-11;7.99E-07
474.62148;33.78893;37.69653;38.02915;0.008571505;0.007963065;0.00302293;9.93E-13;5.85088E-15;0;0.00E+00;1.92E-14;1.21362E-10;0;1.22E-10;1.02E-11;8.77032E-14;0;0.00E+00;3.66E-11;1.46023E-07;0;1.46E-07;8.93E-11;4.88E-15;5.4956E-13;0.00E+00;5.29E-11;6.60E-07;9.28E-12;6.60E-07
475.57639;33.7711;37.68426;38.02867;0.006429862;0.006196432;0.003121432;8.81E-13;5.09592E-15;0;0.00E+00;1.55E-14;1.00263E-10;0;1.01E-10;9.07E-12;7.48246E-14;0;0.00E+00;3.02E-11;1.24538E-07;0;1.25E-07;7.92E-11;4.10E-15;4.54037E-13;0.00E+00;4.17E-11;5.45E-07;5.46E-12;5.45E-07
476.53131;33.76787;37.67531;38.02673;0.005952657;0.006907865;0.003657264;7.82E-13;4.34097E-15;0;0.00E+00;1.26E-14;8.28319E-11;0;8.36E-11;8.05E-12;6.3749E-14;0;0.00E+00;2.50E-11;1.06215E-07;0;1.06E-07;7.03E-11;3.32E-15;3.751E-13;0.00E+00;3.28E-11;4.50E-07;3.21E-12;4.50E-07
477.48622;33.77478;37.67569;38.02198;0.009048391;0.006275586;0.004430745;6.94E-13;3.58602E-15;0;0.00E+00;1.02E-14;6.84314E-11;0;6.91E-11;7.15E-12;5.43476E-14;0;0.00E+00;2.06E-11;9.05869E-08;0;9.06E-08;6.24E-11;2.74E-15;3.09952E-13;0.00E+00;2.59E-11;3.72E-07;1.89E-12;3.72E-07
478.44114;33.76854;37.66744;38.01268;0.005312537;0.005793852;0.00386993;6.16E-13;3.20854E-15;0;0.00E+00;8.27E-15;5.65343E-11;0;5.72E-11;6.34E-12;4.63629E-14;0;0.00E+00;1.71E-11;7.72585E-08;0;7.73E-08;5.54E-11;2.25E-15;2.55995E-13;0.00E+00;2.04E-11;3.07E-07;1.11E-12;3.07E-07
479.39605;33.76114;37.66237;38.00438;0.007117947;0.005630332;0.003998894;5.47E-13;2.64233E-15;0;0.00E+00;6.70E-15;4.67057E-11;0;4.73E-11;5.63E-12;3.95373E-14;0;0.00E+00;1.41E-11;6.58912E-08;0;6.59E-08;4.92E-11;1.86E-15;2.11431E-13;0.00E+00;1.60E-11;2.54E-07;6.54E-13;2.54E-07
480.35097;33.7559;37.65569;38.00445;0.00759351;0.00523004;0.003936428;4.85E-13;2.26485E-15;0;0.00E+00;5.43E-15;3.85857E-11;0;3.91E-11;4.99E-12;3.37419E-14;0;0.00E+00;1.16E-11;5.61964E-08;0;5.62E-08;4.36E-11;1.56E-15;1.7466E-13;0.00E+00;1.26E-11;2.10E-07;3.85E-13;2.10E-07
481.30588;33.73387;37.65367;38.00116;0.008693545;0.005571683;0.003277491;4.30E-13;1.88738E-15;0;0.00E+00;4.40E-15;3.18775E-11;0;3.23E-11;4.43E-12;2.87192E-14;0;0.00E+00;9.61E-12;4.7928E-08;0;4.79E-08;3.87E-11;1.27E-15;1.44285E-13;0.00E+00;9.95E-12;1.73E-07;2.26E-13;1.73E-07
482.2608;33.73073;37.64259;37.99962;0.01252575;0.006417356;0.002086958;3.82E-13;1.69864E-15;0;0.00E+00;3.57E-15;2.63354E-11;0;2.67E-11;3.93E-12;2.45981E-14;0;0.00E+00;7.94E-12;4.08762E-08;0;4.09E-08;3.44E-11;1.07E-15;1.19305E-13;0.00E+00;7.84E-12;1.43E-07;1.33E-13;1.43E-07
483.21571;33.72705;37.64156;38.00251;0.013568493;0.006129786;0.001428394;3.39E-13;1.32117E-15;0;0.00E+00;2.89E-15;2.1757E-11;0;2.21E-11;3.49E-12;2.09921E-14;0;0.00E+00;6.56E-12;3.48619E-08;0;3.49E-08;3.05E-11;8.79E-16;9.85212E-14;0.00E+00;6.18E-12;1.18E-07;7.83E-14;1.18E-07
484.17063;33.71762;37.63536;37.99996;0.011166033;0.00723316;0.002215038;3.01E-13;1.13243E-15;0;0.00E+00;2.34E-15;1.79744E-11;0;1.83E-11;3.10E-12;1.79012E-14;0;0.00E+00;5.42E-12;2.97325E-08;0;2.97E-08;2.71E-11;6.84E-16;8.13349E-14;0.00E+00;4.86E-12;9.77E-08;4.61E-14;9.77E-08
485.12554;33.69453;37.62586;37.99056;0.013149082;0.007887863;0.003462621;2.67E-13;9.4369E-16;0;0.00E+00;1.90E-15;1.48495E-11;0;1.51E-11;2.75E-12;1.51967E-14;0;0.00E+00;4.48E-12;2.53579E-08;0;2.54E-08;2.40E-11;5.86E-16;6.71463E-14;0.00E+00;3.83E-12;8.07E-08;2.71E-14;8.07E-08
486.08046;33.69086;37.62035;37.988;0.013644114;0.009169195;0.00404598;2.37E-13;9.4369E-16;0;0.00E+00;1.54E-15;1.22679E-11;0;1.25E-11;2.44E-12;1.30074E-14;0;0.00E+00;3.70E-12;2.16269E-08;0;2.16E-08;2.13E-11;4.88E-16;5.55556E-14;0.00E+00;3.02E-12;6.67E-08;1.59E-14;6.67E-08
487.03537;33.68742;37.61408;37.98752;0.011718774;0.009127678;0.00464451;2.10E-13;7.54952E-16;0;0.00E+00;1.25E-15;1.01351E-11;0;1.03E-11;2.17E-12;1.10756E-14;0;0.00E+00;3.06E-12;1.84449E-08;0;1.85E-08;1.89E-11;3.91E-16;4.59632E-14;0.00E+00;2.38E-12;5.51E-08;9.38E-15;5.51E-08
487.99029;33.67355;37.60332;37.98559;0.009960299;0.009849296;0.005724379;1.87E-13;5.66214E-16;0;0.00E+00;1.01E-15;8.37304E-12;0;8.56E-12;1.92E-12;9.40137E-15;0;0.00E+00;2.53E-12;1.5731E-08;0;1.57E-08;1.68E-11;2.93E-16;3.79696E-14;0.00E+00;1.87E-12;4.55E-08;5.52E-15;4.55E-08
488.9452;33.67837;37.59356;37.97886;0.010324847;0.008646687;0.005670698;1.66E-13;5.66214E-16;0;0.00E+00;8.19E-16;6.91737E-12;0;7.08E-12;1.71E-12;8.11351E-15;0;0.00E+00;2.09E-12;1.34164E-08;0;1.34E-08;1.49E-11;2.93E-16;3.13749E-14;0.00E+00;1.47E-12;3.76E-08;3.24E-15;3.76E-08
489.90012;33.66426;37.58284;37.97106;0.007386192;0.007474823;0.006011218;1.47E-13;3.77476E-16;0;0.00E+00;6.66E-16;5.71475E-12;0;5.86E-12;1.51E-12;6.82565E-15;0;0.00E+00;1.72E-12;1.14424E-08;0;1.14E-08;1.32E-11;1.95E-16;2.57794E-14;0.00E+00;1.16E-12;3.11E-08;1.92E-15;3.11E-08
490.85503;33.64838;37.57522;37.9657;0.008513253;0.006374162;0.007173775;1.30E-13;3.77476E-16;0;0.00E+00;5.40E-16;4.72122E-12;0;4.85E-12;1.34E-12;5.92415E-15;0;0.00E+00;1.42E-12;9.75886E-09;0;9.76E-09;1.17E-11;1.95E-16;2.13829E-14;0.00E+00;9.15E-13;2.57E-08;1.11E-15;2.57E-08
491.80995;33.64104;37.56698;37.95946;0.014669994;0.011930381;0.013062402;1.16E-13;3.77476E-16;0;0.00E+00;4.40E-16;3.90042E-12;0;4.02E-12;1.19E-12;5.02265E-15;0;0.00E+00;1.18E-12;8.323E-09;0;8.33E-09;1.04E-11;1.95E-16;1.75859E-14;0.00E+00;7.20E-13;2.12E-08;6.59E-16;2.12E-08
492.76486;33.63371;37.56462;37.95422;0.01343568;0.00286935;0.009801868;1.03E-13;3.77476E-16;0;0.00E+00;3.53E-16;3.22232E-12;0;3.33E-12;1.06E-12;4.24993E-15;0;0.00E+00;9.72E-13;7.09841E-09;0;7.10E-09;9.24E-12;9.77E-17;1.45883E-14;0.00E+00;5.67E-13;1.75E-08;3.90E-16;1.75E-08
493.71978;33.62013;37.56188;37.94486;0.015331288;0.002063022;0.004482098;9.12E-14;1.88738E-16;0;0.00E+00;2.86E-16;2.66211E-12;0;2.75E-12;9.39E-13;3.606E-15;0;0.00E+00;8.03E-13;6.05399E-09;0;6.06E-09;8.20E-12;9.77E-17;1.19904E-14;0.00E+00;4.47E-13;1.45E-08;2.40E-16;1.45E-08
494.67469;33.6169;37.55991;37.94058;0.011288904;0.004523939;0.005058015;8.09E-14;1.88738E-16;0;0.00E+00;2.33E-16;2.1993E-12;0;2.28E-12;8.34E-13;3.09086E-15;0;0.00E+00;6.63E-13;5.16325E-09;0;5.16E-09;7.28E-12;9.77E-17;9.99201E-15;0.00E+00;3.52E-13;1.20E-08;1.20E-16;1.20E-08
495.62961;33.60956;37.55559;37.93575;0.00592726;0.006189065;0.002052549;7.18E-14;1.88738E-16;0;0.00E+00;1.87E-16;1.81695E-12;0;1.89E-12;7.40E-13;2.7045E-15;0;0.00E+00;5.48E-13;4.40356E-09;0;4.40E-09;6.46E-12;9.77E-17;8.19345E-15;0.00E+00;2.77E-13;9.88E-09;8.99E-17;9.88E-09
496.58452;33.59969;37.54968;37.93379;0.015498681;0.011477401;0;6.38E-14;1.88738E-16;0;0.00E+00;1.53E-16;1.50106E-12;0;1.57E-12;6.57E-13;2.31815E-15;0;0.00E+00;4.53E-13;3.75565E-09;0;3.76E-09;5.73E-12;9.77E-17;6.79456E-15;0.00E+00;2.18E-13;8.16E-09;6.00E-17;8.16E-09
497.53944;33.59171;37.53872;37.93379;-0.069697932;-0.075448732;-0.07624278;5.65E-14;1.88738E-16;0;0.00E+00;1.27E-16;1.24009E-12;0;1.30E-12;5.83E-13;1.93179E-15;0;0.00E+00;3.74E-13;3.20306E-09;0;3.20E-09;5.09E-12;9.77E-17;5.59552E-15;0.00E+00;1.72E-13;6.74E-09;3.00E-17;6.75E-09
