temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
30.661,100,100,100,0,0,0,9.07E-07,9.17E-31,4.31E-06,6.26E-180,2.59E-50,4.28E-39,5.22E-06,3.85E-06,2.27E-11,1.99E-08,2.39E-146,5.92E-51,7.43E-32,3.87E-06,1.65E-07,5.15E-15,1.49E-10,1.33E-174,2.17E-54,1.06E-41,1.65E-07
31.61591,99.65838,100.38947,99.61572,-0.00226197,-0.004251665,-0.005613036,9.59E-07,1.20E-30,4.48E-06,2.07E-179,3.56E-50,5.44E-39,5.44E-06,4.04E-06,2.50E-11,2.10E-08,6.22E-146,8.14E-51,8.99E-32,4.06E-06,1.75E-07,5.80E-15,1.60E-10,3.85E-174,2.98E-54,1.34E-41,1.75E-07
32.57083,99.66054,100.39353,99.62108,-0.010765412,0.008974668,-0.005801594,1.01E-06,1.58E-30,4.65E-06,6.81E-179,4.90E-50,6.90E-39,5.67E-06,4.25E-06,2.75E-11,2.22E-08,1.62E-145,1.12E-50,1.09E-31,4.27E-06,1.86E-07,6.54E-15,1.71E-10,1.11E-173,4.09E-54,1.71E-41,1.86E-07
33.52574,99.67082,100.38496,99.62662,-0.000240858,-0.010796716,-0.005822477,1.07E-06,2.08E-30,4.83E-06,2.25E-178,6.74E-50,8.77E-39,5.91E-06,4.47E-06,3.03E-11,2.35E-08,4.20E-145,1.54E-50,1.32E-31,4.49E-06,1.97E-07,7.37E-15,1.83E-10,3.22E-173,5.63E-54,2.17E-41,1.97E-07
34.48066,99.67105,100.39527,99.63218,-0.003571017,0.002230577,-0.007100146,1.13E-06,2.73E-30,5.02E-06,7.42E-178,9.26E-50,1.11E-38,6.16E-06,4.70E-06,3.33E-11,2.49E-08,1.09E-144,2.12E-50,1.60E-31,4.73E-06,2.09E-07,8.30E-15,1.96E-10,9.30E-173,7.74E-54,2.75E-41,2.09E-07
35.43557,99.67446,100.39314,99.63896,-0.011728731,0.00211536,-0.011445985,1.20E-06,3.59E-30,5.22E-06,2.45E-177,1.27E-49,1.41E-38,6.42E-06,4.94E-06,3.67E-11,2.63E-08,2.83E-144,2.91E-50,1.93E-31,4.97E-06,2.22E-07,9.36E-15,2.10E-10,2.69E-172,1.06E-53,3.49E-41,2.22E-07
36.39049,99.68566,100.39112,99.64989,-0.00344831,-0.003806889,-0.005520346,1.27E-06,4.71E-30,5.42E-06,8.07E-177,1.75E-49,1.79E-38,6.69E-06,5.20E-06,4.03E-11,2.79E-08,7.36E-144,4.00E-50,2.34E-31,5.23E-06,2.36E-07,1.05E-14,2.25E-10,7.76E-172,1.46E-53,4.43E-41,2.36E-07
37.3454,99.68565,100.40139,99.64367,-0.001950585,-0.001254705,-0.003732176,1.34E-06,6.19E-30,5.63E-06,2.66E-176,2.41E-49,2.28E-38,6.97E-06,5.47E-06,4.44E-11,2.95E-08,1.91E-143,5.50E-50,2.83E-31,5.50E-06,2.50E-07,1.19E-14,2.40E-10,2.24E-171,2.01E-53,5.63E-41,2.51E-07
38.30032,99.69633,100.40653,99.64947,-0.00237745,-0.002374201,-0.00215813,1.42E-06,8.13E-30,5.85E-06,8.79E-176,3.31E-49,2.89E-38,7.27E-06,5.75E-06,4.88E-11,3.12E-08,4.97E-143,7.56E-50,3.42E-31,5.78E-06,2.66E-07,1.34E-14,2.57E-10,6.48E-171,2.76E-53,7.15E-41,2.66E-07
39.25523,99.69003,100.41629,99.65626,-0.003575234,-4.57155E-05,-0.001307624,1.50E-06,1.07E-29,6.08E-06,2.90E-175,4.55E-49,3.67E-38,7.58E-06,6.04E-06,5.37E-11,3.30E-08,1.29E-142,1.04E-49,4.14E-31,6.08E-06,2.82E-07,1.51E-14,2.76E-10,1.87E-170,3.80E-53,9.08E-41,2.82E-07
40.21015,99.69202,100.40833,99.65572,-0.003051559,0.000244372,0.000319002,1.59E-06,1.40E-29,6.31E-06,9.56E-175,6.25E-49,4.66E-38,7.90E-06,6.36E-06,5.91E-11,3.49E-08,3.36E-142,1.43E-49,5.02E-31,6.39E-06,2.99E-07,1.70E-14,2.95E-10,5.41E-170,5.23E-53,1.15E-40,3.00E-07
41.16506,99.69384,100.40697,99.65961,-0.001917799,0.001479288,-0.000100924,1.68E-06,1.84E-29,6.56E-06,3.15E-174,8.60E-49,5.92E-38,8.24E-06,6.68E-06,6.50E-11,3.69E-08,8.72E-142,1.96E-49,6.07E-31,6.72E-06,3.18E-07,1.91E-14,3.16E-10,1.56E-169,7.18E-53,1.46E-40,3.18E-07
42.11998,99.6886,100.3999,99.65735,-0.003528528,0.002901899,-0.002103596,1.78E-06,2.42E-29,6.82E-06,1.04E-173,1.18E-48,7.52E-38,8.59E-06,7.03E-06,7.15E-11,3.90E-08,2.27E-141,2.70E-49,7.35E-31,7.07E-06,3.37E-07,2.16E-14,3.38E-10,4.51E-169,9.88E-53,1.86E-40,3.38E-07
43.07489,99.70112,100.39265,99.65211,-0.00318544,0.002302933,-0.000639545,1.88E-06,3.18E-29,7.08E-06,3.43E-173,1.62E-48,9.54E-38,8.96E-06,7.39E-06,7.87E-11,4.13E-08,5.89E-141,3.71E-49,8.90E-31,7.43E-06,3.58E-07,2.43E-14,3.62E-10,1.30E-168,1.36E-52,2.36E-40,3.58E-07
44.02981,99.71394,100.40692,99.6529,-0.0046311,6.2855E-05,-0.000611489,1.99E-06,4.18E-29,7.36E-06,1.13E-172,2.23E-48,1.21E-37,9.35E-06,7.77E-06,8.66E-11,4.37E-08,1.53E-140,5.10E-49,1.08E-30,7.82E-06,3.80E-07,2.74E-14,3.88E-10,3.77E-168,1.87E-52,2.99E-40,3.81E-07
44.98472,99.71263,100.39816,99.6569,-0.004271157,-0.001725025,-0.001230152,2.11E-06,5.49E-29,7.64E-06,3.74E-172,3.07E-48,1.54E-37,9.75E-06,8.17E-06,9.52E-11,4.62E-08,3.98E-140,7.01E-49,1.30E-30,8.22E-06,4.04E-07,3.09E-14,4.15E-10,1.09E-167,2.57E-52,3.80E-40,4.04E-07
45.93964,99.711,100.39825,99.65686,-0.003427449,-0.002665543,-0.001330549,2.23E-06,7.22E-29,7.94E-06,1.23E-171,4.22E-48,1.95E-37,1.02E-05,8.59E-06,1.05E-10,4.88E-08,1.03E-139,9.64E-49,1.58E-30,8.64E-06,4.28E-07,3.48E-14,4.44E-10,3.15E-167,3.53E-52,4.83E-40,4.29E-07
46.89455,99.71173,100.40179,99.6675,-0.002184781,-0.003300094,-0.002284759,2.36E-06,9.48E-29,8.25E-06,4.07E-171,5.80E-48,2.48E-37,1.06E-05,9.04E-06,1.15E-10,5.17E-08,2.69E-139,1.33E-48,1.91E-30,9.09E-06,4.55E-07,3.92E-14,4.76E-10,9.09E-167,4.85E-52,6.13E-40,4.55E-07
47.84947,99.72071,100.4051,99.66812,0.000493159,-0.002516815,-0.002879332,2.49E-06,1.25E-28,8.57E-06,1.34E-170,7.98E-48,3.15E-37,1.11E-05,9.50E-06,1.27E-10,5.47E-08,6.98E-139,1.82E-48,2.31E-30,9.56E-06,4.83E-07,4.42E-14,5.09E-10,2.63E-166,6.67E-52,7.78E-40,4.83E-07
48.80438,99.71885,100.4102,99.66159,-0.000425182,-0.001049401,-0.001905047,2.64E-06,1.64E-28,8.90E-06,4.43E-170,1.10E-47,4.00E-37,1.15E-05,9.99E-06,1.40E-10,5.78E-08,1.81E-138,2.51E-48,2.80E-30,1.00E-05,5.12E-07,4.98E-14,5.45E-10,7.59E-166,9.17E-52,9.88E-40,5.13E-07
49.7593,99.72179,100.41719,99.66375,-0.001927748,-0.001621039,-0.000292846,2.79E-06,2.15E-28,9.25E-06,1.46E-169,1.51E-47,5.07E-37,1.20E-05,1.05E-05,1.54E-10,6.12E-08,4.71E-138,3.45E-48,3.39E-30,1.06E-05,5.44E-07,5.61E-14,5.84E-10,2.19E-165,1.26E-51,1.25E-39,5.44E-07
50.71421,99.72274,100.41014,99.66586,-0.002402001,-0.00134056,0.00055393,2.95E-06,2.82E-28,9.61E-06,4.82E-169,2.07E-47,6.44E-37,1.26E-05,1.10E-05,1.69E-10,6.47E-08,1.22E-137,4.74E-48,4.10E-30,1.11E-05,5.77E-07,6.32E-14,6.25E-10,6.34E-165,1.73E-51,1.59E-39,5.78E-07
51.66913,99.718,100.41587,99.66847,-0.00208323,-0.001176382,0.001644722,3.12E-06,3.71E-28,9.99E-06,1.59E-168,2.85E-47,8.18E-37,1.31E-05,1.16E-05,1.86E-10,6.84E-08,3.18E-137,6.51E-48,4.96E-30,1.17E-05,6.13E-07,7.12E-14,6.69E-10,1.83E-164,2.38E-51,2.02E-39,6.13E-07
52.62404,99.71922,100.41184,99.67041,-0.00154828,-0.000762118,0.000427233,3.30E-06,4.87E-28,1.04E-05,5.24E-168,3.92E-47,1.04E-36,1.37E-05,1.22E-05,2.04E-10,7.24E-08,8.27E-137,8.95E-48,6.01E-30,1.23E-05,6.50E-07,8.02E-14,7.16E-10,5.29E-164,3.27E-51,2.57E-39,6.51E-07
53.57896,99.72387,100.4112,99.6704,-0.002539835,-0.000277694,-0.001048318,3.49E-06,6.40E-28,1.08E-05,1.73E-167,5.39E-47,1.32E-36,1.43E-05,1.28E-05,2.25E-10,7.66E-08,2.15E-136,1.23E-47,7.27E-30,1.29E-05,6.90E-07,9.04E-14,7.67E-10,1.53E-163,4.50E-51,3.26E-39,6.91E-07
54.53387,99.73312,100.41257,99.66406,-0.001849041,-0.000977211,-0.000247378,3.69E-06,8.41E-28,1.12E-05,5.71E-167,7.41E-47,1.67E-36,1.49E-05,1.35E-05,2.47E-10,8.10E-08,5.58E-136,1.69E-47,8.80E-30,1.36E-05,7.33E-07,1.02E-13,8.21E-10,4.42E-163,6.19E-51,4.14E-39,7.34E-07
55.48879,99.73312,100.413,99.65931,-0.001909815,-0.001303318,1.43559E-05,3.91E-06,1.10E-27,1.16E-05,1.88E-166,1.02E-46,2.13E-36,1.55E-05,1.42E-05,2.72E-10,8.57E-08,1.45E-135,2.33E-47,1.07E-29,1.43E-05,7.78E-07,1.15E-13,8.79E-10,1.28E-162,8.51E-51,5.25E-39,7.79E-07
56.4437,99.7355,100.42331,99.66252,-0.001882354,3.14013E-05,0.000358101,4.13E-06,1.45E-27,1.21E-05,6.21E-166,1.40E-46,2.70E-36,1.62E-05,1.49E-05,3.00E-10,9.06E-08,3.77E-135,3.20E-47,1.29E-29,1.50E-05,8.26E-07,1.29E-13,9.41E-10,3.69E-162,1.17E-50,6.67E-39,8.27E-07
57.39862,99.73386,100.42002,99.66621,-0.002130242,-0.000338714,-0.000732534,4.37E-06,1.91E-27,1.26E-05,2.05E-165,1.92E-46,3.43E-36,1.69E-05,1.57E-05,3.30E-10,9.59E-08,9.79E-135,4.40E-47,1.56E-29,1.58E-05,8.77E-07,1.46E-13,1.01E-09,1.06E-161,1.61E-50,8.47E-39,8.78E-07
58.35353,99.73402,100.41638,99.67151,-0.002081611,0.001022156,-0.002057293,4.62E-06,2.50E-27,1.30E-05,6.76E-165,2.65E-46,4.35E-36,1.77E-05,1.65E-05,3.63E-10,1.01E-07,2.54E-134,6.04E-47,1.89E-29,1.66E-05,9.31E-07,1.64E-13,1.08E-09,3.08E-161,2.21E-50,1.08E-38,9.32E-07
59.30845,99.73609,100.41588,99.67501,-0.001847771,0.002400675,-0.002913153,4.89E-06,3.29E-27,1.36E-05,2.23E-164,3.64E-46,5.52E-36,1.84E-05,1.74E-05,3.99E-10,1.07E-07,6.61E-134,8.31E-47,2.29E-29,1.75E-05,9.88E-07,1.85E-13,1.15E-09,8.89E-161,3.04E-50,1.37E-38,9.89E-07
60.26336,99.73609,100.41678,99.66879,-0.003091543,0.002702978,-0.002355853,5.17E-06,4.32E-27,1.41E-05,7.36E-164,5.00E-46,7.01E-36,1.93E-05,1.83E-05,4.39E-10,1.13E-07,1.72E-133,1.14E-46,2.77E-29,1.84E-05,1.05E-06,2.08E-13,1.24E-09,2.57E-160,4.18E-50,1.73E-38,1.05E-06
61.21828,99.74114,100.40974,99.66849,-0.003472199,0.002833773,-0.00094607,5.47E-06,5.68E-27,1.46E-05,2.43E-163,6.87E-46,8.90E-36,2.01E-05,1.92E-05,4.83E-10,1.20E-07,4.46E-133,1.57E-46,3.35E-29,1.93E-05,1.11E-06,2.35E-13,1.32E-09,7.42E-160,5.75E-50,2.20E-38,1.11E-06
62.17319,99.74705,100.40925,99.67113,-0.004124183,0.001835545,-0.001023184,5.79E-06,7.46E-27,1.52E-05,8.01E-163,9.45E-46,1.13E-35,2.10E-05,2.02E-05,5.31E-10,1.27E-07,1.16E-132,2.16E-46,4.06E-29,2.03E-05,1.18E-06,2.65E-13,1.42E-09,2.14E-159,7.90E-50,2.79E-38,1.18E-06
63.12811,99.75558,100.40787,99.67901,-0.003742941,0.00105519,-0.000493283,6.12E-06,9.80E-27,1.58E-05,2.64E-162,1.30E-45,1.44E-35,2.19E-05,2.12E-05,5.84E-10,1.34E-07,3.01E-132,2.97E-46,4.91E-29,2.14E-05,1.25E-06,2.98E-13,1.52E-09,6.20E-159,1.09E-49,3.55E-38,1.26E-06
64.08302,99.75351,100.40366,99.67959,-0.003234496,0.000629937,-0.000287509,6.47E-06,1.29E-26,1.64E-05,8.72E-162,1.79E-45,1.82E-35,2.29E-05,2.23E-05,6.43E-10,1.42E-07,7.83E-132,4.08E-46,5.94E-29,2.25E-05,1.33E-06,3.36E-13,1.62E-09,1.79E-158,1.49E-49,4.50E-38,1.33E-06
65.03794,99.75362,100.40366,99.67755,-0.002314267,-0.000623711,-1.78724E-05,6.85E-06,1.69E-26,1.70E-05,2.88E-161,2.46E-45,2.31E-35,2.39E-05,2.35E-05,7.07E-10,1.5023E-07,2.03E-131,5.61E-46,7.19E-29,2.36308E-05,1.41E-06,3.79E-13,1.74E-09,5.17E-158,2.05E-49,5.72E-38,1.41E-06
65.99285,99.75883,100.408,99.67566,-0.000678718,-0.003365715,0.001191183,7.24E-06,2.22E-26,1.77E-05,9.49E-161,3.38E-45,2.94E-35,2.50E-05,2.47E-05,7.78E-10,1.5891E-07,5.29E-131,7.71E-46,8.71E-29,2.48497E-05,1.50E-06,4.27E-13,1.86E-09,1.49E-157,2.82E-49,7.26E-38,1.50E-06
66.94777,99.76103,100.40832,99.6743,-0.000714085,-0.002297713,0.001841697,7.66E-06,2.92E-26,1.84E-05,3.13E-160,4.64E-45,3.73E-35,2.61E-05,2.60E-05,8.56E-10,1.68092E-07,1.37E-130,1.06E-45,1.05E-28,2.61314E-05,1.59E-06,4.81E-13,1.99E-09,4.32E-157,3.88E-49,9.22E-38,1.59E-06
67.90268,99.76222,100.40723,99.67603,-0.001167759,-0.001618712,0.002163767,8.11E-06,3.83E-26,1.91E-05,1.03E-159,6.38E-45,4.73E-35,2.72E-05,2.73E-05,9.42E-10,1.77804E-07,3.57E-130,1.46E-45,1.28E-28,2.74793E-05,1.69E-06,5.42E-13,2.13E-09,1.25E-156,5.33E-49,1.17E-37,1.69E-06
68.8576,99.76135,100.41395,99.67006,-0.002377471,-0.001051905,0.001772349,8.57E-06,5.04E-26,1.99E-05,3.41E-159,8.77E-45,6.01E-35,2.84E-05,2.87E-05,1.04E-09,1.88077E-07,9.28E-130,2.00E-45,1.54E-28,2.88967E-05,1.79E-06,6.10E-13,2.28E-09,3.60E-156,7.33E-49,1.49E-37,1.80E-06
69.81251,99.76162,100.41553,99.66804,-0.001748918,-0.000178759,0.001267561,9.07E-06,6.61E-26,2.06E-05,1.12E-158,1.21E-44,7.63E-35,2.97E-05,3.02E-05,1.14E-09,1.98944E-07,2.41E-129,2.76E-45,1.87E-28,3.03872E-05,1.90E-06,6.88E-13,2.44E-09,1.04E-155,1.01E-48,1.89E-37,1.91E-06
70.76743,99.76073,100.41955,99.66715,-0.001289901,0.001301907,0.000935603,9.59E-06,8.69E-26,2.14E-05,3.71E-158,1.66E-44,9.69E-35,3.10E-05,3.17E-05,1.25E-09,2.10439E-07,6.26E-129,3.79E-45,2.26E-28,3.19546E-05,2.02E-06,7.75E-13,2.62E-09,3.01E-155,1.39E-48,2.39E-37,2.02E-06
71.72234,99.7634,100.42001,99.66913,-0.000447298,0.002444098,0.000174726,1.01E-05,1.14E-25,2.23E-05,1.22E-157,2.28E-44,1.23E-34,3.24E-05,3.34E-05,1.38E-09,2.22598E-07,1.63E-128,5.21E-45,2.74E-28,3.36028E-05,2.15E-06,8.73E-13,2.80E-09,8.69E-155,1.91E-48,3.04E-37,2.15E-06
72.67726,99.77107,100.40425,99.66911,-0.000146748,0.004376242,-0.000526319,1.07E-05,1.50E-25,2.31E-05,4.04E-157,3.13E-44,1.56E-34,3.39E-05,3.51E-05,1.52E-09,2.3546E-07,4.23E-128,7.16E-45,3.32E-28,3.53361E-05,2.28E-06,9.84E-13,3.00E-09,2.51E-154,2.62E-48,3.86E-37,2.28E-06
73.63217,99.77172,100.40318,99.66764,-0.000123093,0.005553072,-0.001906517,1.14E-05,1.97E-25,2.40E-05,1.33E-156,4.31E-44,1.98E-34,3.54E-05,3.69E-05,1.67E-09,2.49064E-07,1.10E-127,9.84E-45,4.01E-28,3.71588E-05,2.42E-06,1.11E-12,3.21E-09,7.26E-154,3.60E-48,4.90E-37,2.42E-06
74.58709,99.77023,100.40318,99.66657,0.000257129,0.004835623,-0.002225812,1.20E-05,2.59E-25,2.50E-05,4.39E-156,5.92E-44,2.52E-34,3.69843E-05,3.88E-05,1.84E-09,2.63455E-07,2.86E-127,1.35E-44,4.86E-28,3.90755E-05,2.57E-06,1.25E-12,3.44E-09,2.10E-153,4.95E-48,6.22E-37,2.57E-06
75.542,99.76608,100.40037,99.67076,0.000263425,0.004238055,-0.002199812,1.27E-05,3.40E-25,2.59469E-05,1.45E-155,8.14E-44,3.20E-34,3.86506E-05,4.08E-05,2.02E-09,2.78677E-07,7.42E-127,1.86E-44,5.88E-28,4.1091E-05,2.72E-06,1.41E-12,3.68E-09,6.06E-153,6.81E-48,7.90E-37,2.73E-06
76.49692,99.76489,100.3916,99.67338,-0.00027249,0.002934976,-0.001815345,1.34E-05,4.47E-25,2.69571E-05,4.78E-155,1.12E-43,4.06E-34,4.03948E-05,4.29E-05,2.23E-09,2.94779E-07,1.93E-126,2.56E-44,7.12E-28,4.32105E-05,2.89E-06,1.59E-12,3.94E-09,1.75E-152,9.36E-48,1.00E-36,2.90E-06
77.45183,99.76043,100.38641,99.67734,-0.000141479,0.001170977,-0.001224587,1.42E-05,5.87E-25,2.80066E-05,1.58E-154,1.54E-43,5.15E-34,4.22207E-05,4.51E-05,2.45E-09,3.11811E-07,5.01E-126,3.52E-44,8.61E-28,4.54394E-05,3.07E-06,1.79E-12,4.22E-09,5.06E-152,1.29E-47,1.27E-36,3.07E-06
78.40675,99.76548,100.38349,99.67861,-0.000779177,0.001550014,-0.001120815,1.50E-05,7.71E-25,2.9097E-05,5.20E-154,2.12E-43,6.54E-34,4.41324E-05,4.75E-05,2.69E-09,3.29827E-07,1.30E-125,4.83E-44,1.04E-27,4.77832E-05,3.26E-06,2.01E-12,4.52E-09,1.46E-151,1.77E-47,1.62E-36,3.26E-06
79.36166,99.76815,100.38774,99.68051,-0.000833662,0.001605161,-0.000680028,1.59E-05,1.01E-24,3.02299E-05,1.72E-153,2.91E-43,8.31E-34,4.6134E-05,4.99E-05,2.96E-09,3.48884E-07,3.38E-125,6.65E-44,1.26E-27,5.02479E-05,3.46E-06,2.27E-12,4.83E-09,4.22E-151,2.43E-47,2.05E-36,3.46E-06
80.31658,99.76964,100.38868,99.68023,-0.000595148,0.001215425,5.41215E-05,1.68E-05,1.33E-24,3.14069E-05,5.66E-153,4.00E-43,1.05E-33,4.82298E-05,5.25E-05,3.26E-09,3.69042E-07,8.79E-125,9.14E-44,1.53E-27,5.28398E-05,3.67E-06,2.56E-12,5.18E-09,1.22E-150,3.34E-47,2.61E-36,3.68E-06
81.27149,99.77288,100.38634,99.67727,-0.000260918,0.000351737,0.000273744,1.78E-05,1.75E-24,3.26296E-05,1.87E-152,5.50E-43,1.34E-33,5.04246E-05,5.52E-05,3.59E-09,3.90365E-07,2.28E-124,1.26E-43,1.85E-27,5.55653E-05,3.90E-06,2.88E-12,5.54E-09,3.53E-150,4.60E-47,3.31E-36,3.90E-06
82.22641,99.77467,100.38447,99.67535,0.000234783,0.001002395,0.000717018,1.88E-05,2.30E-24,3.39E-05,6.16E-152,7.56E-43,1.70E-33,5.27232E-05,5.80E-05,3.95E-09,4.1292E-07,5.93E-124,1.73E-43,2.24E-27,5.84314E-05,4.14E-06,3.24E-12,5.93E-09,1.02E-149,6.32E-47,4.20E-36,4.14E-06
83.18132,99.76726,100.38447,99.67436,0.001409712,0.001998789,0.000745284,1.99E-05,3.02E-24,3.52199E-05,2.03E-151,1.04E-42,2.16E-33,5.51306E-05,6.10E-05,4.34E-09,4.36778E-07,1.54E-123,2.37E-43,2.71E-27,6.14453E-05,4.39E-06,3.66E-12,6.35E-09,2.94E-149,8.69E-47,5.33E-36,4.40E-06
84.13624,99.7649,100.38211,99.67866,0.001394335,0.002493981,0.000888305,2.11E-05,3.96E-24,3.65911E-05,6.71E-151,1.43E-42,2.74E-33,5.76522E-05,6.41E-05,4.78E-09,4.62015E-07,4.01E-123,3.26E-43,3.28E-27,6.46148E-05,4.66E-06,4.12E-12,6.80E-09,8.50E-149,1.19E-46,6.77E-36,4.67E-06
85.09115,99.764,100.37561,99.67824,0.001227364,0.001958877,0.000952089,2.23E-05,5.20E-24,3.80157E-05,2.21E-150,1.96E-42,3.48E-33,6.02937E-05,6.75E-05,5.26E-09,4.88709E-07,1.04E-122,4.49E-43,3.97E-27,6.79476E-05,4.95E-06,4.64E-12,7.28E-09,2.46E-148,1.64E-46,8.60E-36,4.96E-06
86.04607,99.76431,100.37604,99.67666,0.001052925,0.001818418,0.001232857,2.36E-05,6.84E-24,3.94958E-05,7.30E-150,2.70E-42,4.42E-33,6.30609E-05,7.09E-05,5.78E-09,5.16946E-07,2.71E-122,6.17E-43,4.81E-27,7.14524E-05,5.25E-06,5.23E-12,7.79E-09,7.10E-148,2.26E-46,1.09E-35,5.26E-06
87.00098,99.76607,100.37746,99.67435,0.000361028,0.001749654,0.001894432,2.49E-05,8.98E-24,4.10335E-05,2.41E-149,3.71E-42,5.61E-33,6.59601E-05,7.46E-05,6.36E-09,5.46815E-07,7.03E-122,8.48E-43,5.82E-27,7.5138E-05,5.58E-06,5.89E-12,8.34E-09,2.05E-147,3.10E-46,1.39E-35,5.58E-06
87.9559,99.76429,100.37322,99.67172,-0.000173491,0.001498687,0.002235105,2.64E-05,1.18E-23,4.26311E-05,7.95E-149,5.10E-42,7.12E-33,6.89979E-05,7.84E-05,7.00E-09,5.78409E-07,1.83E-121,1.17E-42,7.04E-27,7.90136E-05,5.92E-06,6.64E-12,8.93E-09,5.93E-147,4.27E-46,1.76E-35,5.93E-06
88.91081,99.76429,100.37138,99.67011,0.000145802,0.001336622,0.002289149,2.79E-05,1.55E-23,4.42908E-05,2.62E-148,7.02E-42,9.04E-33,7.2181E-05,8.25E-05,7.70E-09,6.11829E-07,4.75E-121,1.60E-42,8.52E-27,8.30892E-05,6.28E-06,7.48E-12,9.56E-09,1.71E-146,5.86E-46,2.23E-35,6.29E-06
89.86573,99.76429,100.37278,99.66806,0.000218886,0.000850145,0.000869332,2.95E-05,2.04E-23,4.60152E-05,8.65E-148,9.65E-42,1.15E-32,7.55168E-05,8.67E-05,8.47E-09,6.4718E-07,1.23E-120,2.20E-42,1.03E-26,8.73749E-05,6.67E-06,8.43E-12,1.02E-08,4.95E-146,8.06E-46,2.84E-35,6.68E-06
90.82064,99.76429,100.37091,99.66551,-4.94335E-05,0.000767615,-2.57728E-05,3.12E-05,2.67E-23,4.78067E-05,2.85E-147,1.33E-41,1.46E-32,7.90128E-05,9.12E-05,9.32E-09,6.84573E-07,3.21E-120,3.03E-42,1.25E-26,9.18817E-05,7.08E-06,9.50E-12,1.10E-08,1.43E-145,1.11E-45,3.60E-35,7.09E-06
91.77556,99.7634,100.36852,99.66422,2.68732E-05,-0.000410681,0.000551438,3.30E-05,3.51E-23,4.9668E-05,9.41E-147,1.82E-41,1.85E-32,8.26771E-05,9.59E-05,1.03E-08,7.24128E-07,8.33E-120,4.17E-42,1.51E-26,9.66209E-05,7.51E-06,1.07E-11,1.17E-08,4.13E-145,1.52E-45,4.57E-35,7.53E-06
92.73047,99.76281,100.3695,99.66455,0.000228478,-0.00176305,0.00104912,3.49E-05,4.62E-23,5.16017E-05,3.11E-146,2.51E-41,2.35E-32,8.65179E-05,1.01E-04,1.13E-08,7.65967E-07,2.16E-119,5.73E-42,1.83E-26,0.000101605,7.98E-06,1.21E-11,1.26E-08,1.19E-144,2.10E-45,5.81E-35,7.99E-06
93.68539,99.76192,100.36997,99.66667,0.000284208,-0.00257124,0.001274598,3.69E-05,6.06E-23,5.36107E-05,1.02E-145,3.45E-41,2.98E-32,9.05443E-05,1.06E-04,1.24E-08,8.10224E-07,5.62E-119,7.87E-42,2.21E-26,0.000106845,8.47E-06,1.36E-11,1.34E-08,3.45E-144,2.88E-45,7.37E-35,8.48E-06
94.6403,99.76459,100.36997,99.66801,9.36592E-05,-0.002317709,0.001388253,3.91E-05,7.97E-23,5.56979E-05,3.38E-145,4.74E-41,3.79E-32,9.47653E-05,1.11E-04,1.37E-08,8.57037E-07,1.46E-118,1.08E-41,2.68E-26,0.000112356,8.99E-06,1.53E-11,1.44E-08,9.96E-144,3.96E-45,9.36E-35,9.00E-06
95.59522,99.76489,100.37558,99.66847,-0.000237787,-0.001822363,0.001462508,4.13E-05,1.05E-22,5.78664E-05,1.12E-144,6.51E-41,4.81E-32,9.9191E-05,1.17E-04,1.50E-08,9.06556E-07,3.80E-118,1.49E-41,3.24E-26,0.000118151,9.54E-06,1.73E-11,1.54E-08,2.88E-143,5.44E-45,1.19E-34,9.56E-06
96.55013,99.76518,100.38026,99.66262,-0.000671681,-0.002094712,0.001540062,4.37E-05,1.37E-22,6.01192E-05,3.68E-144,8.96E-41,6.10E-32,0.000103831,1.23E-04,1.65E-08,9.58936E-07,9.87E-118,2.05E-41,3.93E-26,0.000124245,1.01E-05,1.94E-11,1.65E-08,8.32E-143,7.48E-45,1.51E-34,1.01E-05
97.50505,99.76192,100.384,99.65407,-0.000369527,-0.0019131,0.001505055,4.62E-05,1.81E-22,6.24598E-05,1.21E-143,1.23E-40,7.75E-32,0.000108697,1.30E-04,1.82E-08,1.01434E-06,2.56E-117,2.81E-41,4.75E-26,0.000130654,1.08E-05,2.19E-11,1.77E-08,2.40E-142,1.03E-44,1.92E-34,1.08E-05
98.45996,99.76104,100.38447,99.65506,0.000112191,-0.00182874,0.001407073,4.89E-05,2.37E-22,6.48915E-05,4.00E-143,1.69E-40,9.84E-32,0.000113801,1.36E-04,2.00E-08,1.07295E-06,6.66E-117,3.87E-41,5.75E-26,0.000137392,1.14E-05,2.47E-11,1.89E-08,6.94E-142,1.41E-44,2.43E-34,1.14E-05
