temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
362.03251,48.02659,48.7358,52.58672,0.07884769,0.047661695,0.383217357,2.58E-06,0,4.69E-11,0.005333487,0.059313752,0.019102454,0.083752272,1.15E-05,0,1.54E-05,0.031705769,0.011892391,0.001373189,0.044998204,1.80E-04,8.46E-09,0.401990691,1.29E-10,1.17E-05,1.82E-05,0.402200366
362.98742,47.94454,48.69181,52.21721,0.081137913,0.04801633,0.377599836,2.34E-06,0,2.13E-11,0.004498949,0.059234596,0.021540664,0.085276554,1.04E-05,0,8.18E-06,0.030350321,0.014375388,0.001607266,0.046351571,1.66E-04,6.44E-09,0.399408002,4.59E-10,1.60E-05,2.20E-05,0.399612131
363.94234,47.87967,48.64301,51.86558,0.083273031,0.049026999,0.369967487,2.13E-06,0,9.66E-12,0.003782534,0.058771627,0.024240121,0.086796413,9.47E-06,0,4.34E-06,0.028787742,0.017203769,0.001880685,0.04788601,1.53E-04,4.90E-09,0.394180873,1.63E-09,2.20E-05,2.67E-05,0.39438295
364.89725,47.79512,48.59306,51.52002,0.085091815,0.05080754,0.358668726,1.94E-06,0,4.38E-12,0.003171274,0.057939244,0.027215823,0.088328276,8.61E-06,0,2.31E-06,0.027021448,0.020356881,0.002199845,0.04958909,1.42E-04,3.73E-09,0.385018449,5.79E-09,3.03E-05,3.23E-05,0.385222672
365.85217,47.70849,48.54622,51.18331,0.086854367,0.05227399,0.34401024,1.76E-06,0,1.99E-12,0.002652432,0.056749507,0.030480467,0.089884166,7.82E-06,0,1.22E-06,0.025068599,0.023788149,0.002572127,0.051437924,1.31E-04,2.84E-09,0.370234522,2.06E-08,4.16E-05,3.91E-05,0.370446069
366.80708,47.62491,48.49624,50.85116,0.088840633,0.053842007,0.327333659,1.60E-06,0,9.01E-13,0.002213988,0.055213804,0.03404331,0.0914727,7.11E-06,0,6.50E-07,0.022961724,0.027424136,0.003005979,0.053399602,1.21E-04,2.16E-09,0.347943047,7.30E-08,5.72E-05,4.73E-05,0.348168458
367.762,47.53977,48.44576,50.5495,0.091105725,0.055068843,0.307918425,1.45E-06,0,4.09E-13,0.001844857,0.053344944,0.037909495,0.09310075,6.46E-06,0,3.45E-07,0.020747795,0.031168532,0.003511076,0.055434213,1.12E-04,1.65E-09,0.316637036,2.59E-07,7.86696E-05,5.72E-05,0.316884771
368.71691,47.44906,48.38889,50.27939,0.095473461,0.056736186,0.27926316,1.32E-06,0,1.85E-13,0.001535065,0.051159787,0.042078812,0.094774985,5.88E-06,0,1.83E-07,0.018484965,0.034909996,0.004098404,0.057499424,1.03E-04,1.25E-09,0.276196423,9.21E-07,0.000108106,6.93E-05,0.276477763
369.67183,47.3629,48.33525,50.03442,0.099586135,0.05991703,0.237674685,1.20E-06,0,8.40E-14,0.001275753,0.048681507,0.046545144,0.096503605,5.34E-06,0,9.73E-08,0.016236639,0.038533701,0.004780414,0.059556192,9.52E-05,9.54E-10,0.228871506,3.27E-06,0.000148534,8.38403E-05,0.22920231
370.62674,47.26278,48.27572,49.79719,0.101534879,0.0630437,0.189107581,1.09E-06,0,3.81E-14,0.001059181,0.045941733,0.051295392,0.098297397,4.85E-06,0,5.17E-08,0.014064711,0.041932904,0.005571078,0.061573598,8.79E-05,7.26E-10,0.179285983,1.16E-05,0.000204032,0.000101469,0.179690971
371.58166,47.17015,48.21634,49.62371,0.104917898,0.065362505,0.141579054,9.92E-07,0,1.73E-14,0.000878633,0.04298142,0.056309367,0.100170412,4.41E-06,0,2.74E-08,0.012022795,0.045019057,0.006486011,0.063532303,8.12E-05,5.53E-10,0.132891825,4.12E-05,0.000280181,0.0001228,0.133417121
372.53657,47.05944,48.15623,49.50667,0.107552185,0.0666894,0.100213513,9.02E-07,0,7.81E-15,0.000728353,0.039850945,0.061559219,0.102139419,4.01E-06,0,1.45E-08,0.010151613,0.047727346,0.007542436,0.065425419,7.50E-05,4.21E-10,0.093812349,1.46E-04,0.000384584,0.000148609,0.094566201
373.49149,46.9522,48.0841,49.46943,0.108595481,0.06822102,0.066345438,8.20E-07,0,3.50E-15,0.000603424,0.036608361,0.067010085,0.10422269,3.65E-06,0,7.72E-09,0.008476608,0.05001816,0.008759213,0.067257634,6.92E-05,3.20E-10,0.063681366,0.000513168,0.000527583,0.000179836,0.064971176
374.4464,46.84658,48.01638,49.44319,0.110826838,0.070597433,0.042279714,7.45E-07,0,1.54E-15,0.000499682,0.033316857,0.072620294,0.106437578,3.31E-06,0,4.10E-09,0.007008439,0.051874198,0.010156629,0.069042583,6.39E-05,2.44E-10,0.041988848,0.001776058,0.00072317,0.000217612,0.044769617
375.40132,46.76233,47.95108,49.40958,0.112664792,0.073238662,0.0322519,6.77E-07,0,7.02E-16,0.000413609,0.030040748,0.07834289,0.108797924,3.01E-06,0,2.17E-09,0.005745064,0.053295593,0.01175624,0.070799911,5.90E-05,1.86E-10,0.027126868,0.005806677,0.000990184,0.000263305,0.034246076
376.35623,46.64103,47.88538,49.36476,0.113488376,0.075120026,0.034272812,6.16E-07,0,2.81E-16,0.000342249,0.026841632,0.084126597,0.111311093,2.74E-06,0,1.15E-09,0.004675087,0.054293858,0.013580356,0.072552039,5.45E-05,1.41E-10,0.01728658,0.016139899,0.00135376,0.000318568,0.035153332
377.31115,46.52485,47.8155,49.31789,0.115131125,0.075263495,0.042761446,5.59E-07,0,1.41E-16,0.000283122,0.023774259,0.089917951,0.113975891,2.49E-06,0,6.11E-10,0.003781017,0.054886538,0.015651583,0.074321627,5.04E-05,1.08E-10,0.010917239,0.032377302,0.001847089,0.000385392,0.045577377
378.26606,46.42206,47.73563,49.27104,0.117263372,0.076038842,0.052275131,5.09E-07,0,0.00E+00,0.000234156,0.020883788,0.09566248,0.116780933,2.26E-06,0,3.24E-10,0.003042328,0.055092828,0.017991872,0.076129289,4.65E-05,8.18E-11,0.006854927,0.045053467,0.002513275,0.000466178,0.05493435
379.22098,46.30182,47.65708,49.22116,0.119569497,0.078784876,0.058539563,4.62E-07,0,0.00E+00,0.000193622,0.018203714,0.101306461,0.119704259,2.06E-06,0,1.72E-10,0.002437668,0.054930774,0.020621656,0.077992153,4.29E-05,6.23E-11,0.004288281,0.050349974,0.003407131,0.000563819,0.058652152
380.17589,46.18682,47.58295,49.16846,0.121616324,0.080893178,0.06165248,4.20E-07,0,0.00E+00,0.00016008,0.015755602,0.106796552,0.122712655,1.87E-06,0,9.12E-11,0.001946497,0.054415845,0.023558398,0.079922608,3.97E-05,4.74E-11,0.002676342,0.051645856,0.004596129,0.000681794,0.059639784
381.13081,46.08341,47.51386,49.11203,0.1230815,0.081811428,0.062646508,3.82E-07,0,0.00E+00,0.000132332,0.013549505,0.112077602,0.12575982,1.70E-06,0,4.84E-11,0.001549976,0.053560771,0.02681535,0.081927796,3.66E-05,3.61E-11,0.001667798,0.051454749,0.006159724,0.000824285,0.060143185
382.08572,45.95472,47.43682,49.0417,0.126264472,0.083266265,0.063415251,3.47E-07,0,0,0.000109381,0.011585667,0.117083017,0.128778412,1.54E-06,0,2.56E-11,0.001231474,0.052376462,0.030399708,0.084009188,3.38E-05,2.75E-11,0.001038307,0.050675783,0.008185169,0.000996305,0.060929393
383.04064,45.83161,47.34995,48.96714,0.129725077,0.085078787,0.064809178,3.15E-07,0,0,9.04E-05,0.009856314,0.121710782,0.131657815,1.40E-06,0,1.36E-11,0.000976665,0.050873573,0.03431127,0.086162911,3.12E-05,2.09E-11,0.000645998,0.049551171,0.010758359,0.001203865,0.062190633
383.99555,45.70809,47.26259,48.91085,0.133771763,0.088140287,0.066811481,2.87E-07,0,0,7.47E-05,0.008347944,0.125763139,0.134186082,1.28E-06,0,7.21E-12,0.000773472,0.049064747,0.038540645,0.088380139,2.89E-05,1.59E-11,0.000401749,0.048119158,0.013947667,0.001454133,0.063951558
384.95047,45.57125,47.18528,48.86128,0.14130899,0.091050941,0.068145926,2.61E-07,0,0,6.17E-05,0.007043188,0.128807502,0.135912692,1.16E-06,0,3.82E-12,0.000611853,0.046966821,0.043068408,0.090648241,2.66E-05,1.21E-11,0.000249776,0.046361634,0.017781856,0.001755664,0.066175574
385.90538,45.44256,47.09449,48.80053,0.145730836,0.091778241,0.069006769,2.37E-07,0,0,5.10E-05,0.005922668,0.129877667,0.135851592,1.05E-06,0,2.03E-12,0.000483567,0.044603156,0.047864097,0.092951872,2.46E-05,9.23E-12,0.000155259,0.0442516,0.022225433,0.002118599,0.068775498
386.8603,45.31348,47.00396,48.72661,0.140729211,0.092618638,0.071197052,2.15E-07,0,0,4.22E-05,0.004966272,0.126957934,0.131966579,9.57E-07,0,1.07E-12,0.000381903,0.042005112,0.052886639,0.095274611,2.27E-05,7.02E-12,9.64931E-05,0.041772177,0.027161484,0.002554945,0.071607823
387.81521,45.18154,46.91943,48.64809,0.126482822,0.094856934,0.075481997,1.96E-07,0,0,3.48E-05,0.004154264,0.116620587,0.120809881,8.70E-07,0,5.69E-13,0.000301441,0.039212999,0.058084838,0.097600149,2.10E-05,5.35E-12,6.00E-05,0.038928304,0.032391915,0.003078807,0.074479976
388.77013,45.05182,46.82038,48.57361,0.103615351,0.098763588,0.079204628,1.78E-07,0,0,2.88E-05,0.003467907,0.095637041,0.099133908,7.91E-07,0,3.02E-13,0.000237824,0.03627543,0.063399535,0.09991358,1.94E-05,4.07E-12,3.73E-05,0.035754613,0.037663254,0.003706698,0.077181205
389.72504,44.94382,46.73625,48.50418,0.074365536,0.101253375,0.079754052,1.62E-07,0,0,2.38E-05,0.002889958,0.066310695,0.069224595,7.19E-07,0,1.60E-13,0.000187566,0.03324785,0.068765698,0.102201833,1.79E-05,3.10E-12,2.31E-05,0.032319369,0.042711627,0.00445775,0.079529795
390.67996,44.90672,46.63641,48.42496,0.044782657,0.101913147,0.079114748,1.47E-07,0,0,1.96E-05,0.00240483,0.038282157,0.040706782,6.53E-07,0,8.47E-14,0.000147888,0.030189439,0.074115956,0.104453936,1.65E-05,2.36E-12,1.44E-05,0.02872157,0.047312332,0.005353986,0.081418799
391.63487,44.89139,46.53089,48.35006,0.019926739,0.102883705,0.079587281,1.34E-07,0,0,1.62E-05,0.001998709,0.019142448,0.021157524,5.94E-07,0,4.49E-14,1.17E-04,0.027159753,0.079383506,0.106660431,1.53E-05,1.80E-12,8.93E-06,0.025081414,0.05131368,0.006420385,0.082839679
392.58979,44.89005,46.42969,48.27253,0.003785167,0.105131452,0.081252458,1.21E-07,0,0,1.34E-05,0.001659481,0.008781921,0.010454935,5.40E-07,0,2.38E-14,9.19E-05,0.024214646,0.084505828,0.108812893,1.41E-05,1.37E-12,5.55E-06,0.021524679,0.05464703,0.007684964,0.083876321
393.5447,44.88796,46.32477,48.19825,-0.002482171,0.109433928,0.083586924,1.10E-07,0,0,1.11E-05,0.001376661,0.003856807,0.005244659,4.91E-07,0,1.26E-14,7.24E-05,0.021403094,0.089427074,0.110903063,1.30E-05,1.04E-12,3.45E-06,0.018166103,0.057314404,0.009178475,0.084675449
394.49962,44.88382,46.23466,48.11736,-0.000612192,0.112539801,0.085520773,1.00E-07,0,0,9.15E-06,0.001141233,0.001659433,0.002809921,4.46E-07,0,6.67E-15,5.71E-05,0.018764399,0.09410062,0.112922515,1.20E-05,7.92E-13,2.14E-06,0.015095234,0.059365458,0.010934,0.085408857
395.45453,44.87969,46.12782,48.03105,0.004149071,0.115324411,0.088044154,9.12E-08,0,0,7.56E-06,0.000945511,0.00070722,0.001660386,4.05E-07,0,3.51703E-15,4.49E-05,0.016327038,0.098489836,0.114862228,1.11E-05,6.03E-13,1.33E-06,0.012369181,0.060873053,0.012985928,0.086240596
396.40945,44.87135,46.01419,47.94569,0.004859542,0.118939904,0.090795479,8.29E-08,0,0,6.25E-06,0.000782972,0.00030001,0.001089314,3.68E-07,0,1.87827E-15,3.54E-05,0.014108251,0.102568541,0.116712572,1.03E-05,4.59E-13,8.26E-07,0.010011889,0.061914438,0.015368697,0.087306104
397.36436,44.86314,45.88118,47.86039,0.002952531,0.121237048,0.0924874,7.53E-08,0,0,5.16E-06,0.000648113,0.000126955,0.000780306,3.35E-07,0,9.40358E-16,2.79E-05,0.012115066,0.106319232,0.11846253,9.47E-06,3.49E-13,5.13E-07,0.008019355,0.062558971,0.018114637,0.088702946
398.31928,44.86934,45.77058,47.76885,0.002139627,0.123979195,0.093928997,6.85E-08,0,0,4.27E-06,0.0005363,5.36E-05,0.000594277,3.04E-07,0,4.70771E-16,2.20E-05,0.010345645,0.10972956,0.120097486,8.75E-06,2.66E-13,3.19E-07,0.006367228,0.062861931,0.021251583,0.090489806
399.27419,44.87107,45.65417,47.67915,0.001336118,0.125825074,0.095331204,6.22E-08,0,0,3.52E-06,0.000443655,2.26E-05,0.000469884,2.77E-07,0,2.35672E-16,1.73E-05,0.008791345,0.112782931,0.121591863,8.08E-06,2.02E-13,1.98E-07,0.005019119,0.062862225,0.024799494,0.092689113
400.22911,44.86727,45.53313,47.58352,0.001571315,0.12497405,0.097630586,5.66E-08,0,0,2.91E-06,0.000366929,9.55E-06,0.000379447,2.51E-07,0,1.17975E-16,1.36E-05,0.007438533,0.115436883,0.122889304,7.46E-06,1.54E-13,1.23E-07,0.003933345,0.062582572,0.028767213,0.095290712
401.18402,44.86658,45.42293,47.49645,0.002551357,0.124940273,0.100690292,5.14E-08,0,0,2.41E-06,0.000303414,4.03E-06,0.000309896,2.29E-07,0,1.1811E-16,1.07E-05,0.006270534,0.117568501,0.123850004,6.89E-06,1.17E-13,7.63E-08,0.003068043,0.06203091,0.033148649,0.098254566
402.13894,44.85971,45.30366,47.39961,0.003588743,0.128550669,0.102889499,4.67E-08,0,0,1.99E-06,0.000250853,1.70E-06,0.000254583,2.08E-07,0,0,8.46E-06,0.005269042,0.118839897,0.124117607,6.36E-06,8.92E-14,4.73E-08,0.002384206,0.061202456,0.03792009,0.101513162
403.09385,44.85315,45.17367,47.2982,0.004745574,0.128271762,0.102734708,4.25E-08,0,0,1.64E-06,0.000207371,7.14E-07,0.000209769,1.89E-07,0,0,6.66E-06,0.004415426,0.118382238,0.122804516,5.88E-06,6.79E-14,2.94E-08,0.001847373,0.060082333,0.04303794,0.10497355
404.04877,44.85279,45.0592,47.19613,0.004324398,0.118145546,0.102882952,3.86E-08,0,0,1.36E-06,0.000171407,3.01E-07,0.000173103,1.72E-07,0,0,5.25E-06,0.003691508,0.114183151,0.11788008,5.43E-06,5.17E-14,1.83E-08,0.00142813,0.058648649,0.048438935,0.108521158
405.00368,44.85279,44.9489,47.09154,0.003138838,0.102524469,0.107185715,3.51E-08,0,0,1.12E-06,0.000141668,1.26E-07,0.00014295,1.56E-07,0,0,4.13E-06,0.003080225,0.102557769,0.105642285,5.01E-06,3.94E-14,1.13E-08,0.00110206,0.056876544,0.054041699,0.112025326
405.9586,44.84373,44.83554,46.99,0.001920638,0.082097476,0.111761722,3.19E-08,0,0,9.26E-07,1.17E-04,5.32E-08,1.18E-04,1.42E-07,0,0,3.26E-06,0.002565909,0.080177565,0.082746872,4.63E-06,3.00E-14,7.03E-09,0.000849256,0.054742996,0.059751408,0.115348294
406.91351,44.84796,44.75791,46.89518,0.000839117,0.058568524,0.113692929,2.90E-08,0,0,7.65E-07,9.68E-05,2.24E-08,9.76E-05,1.29E-07,0,0,2.56E-06,0.002134503,0.050942823,0.05308002,4.27E-06,2.28E-14,4.37E-09,0.000653741,0.05223288,0.065465415,0.118356314
407.86843,44.84057,44.74065,46.79533,0.00103331,0.037335069,0.116348246,2.63E-08,0,0,6.32E-07,8.00E-05,9.41E-09,8.06E-05,1.17E-07,0,0,2.02E-06,0.001773559,0.026162941,0.027938638,3.95E-06,1.74E-14,2.71E-09,0.000502818,0.049345297,0.071080885,0.12093295
408.82334,44.8421,44.72616,46.66083,0.001923902,0.019987219,0.120500345,2.39E-08,0,0,5.22E-07,6.61E-05,3.95E-09,6.66E-05,1.06E-07,0,0,1.59E-06,0.00147222,0.011580673,0.013054591,3.64E-06,1.32E-14,1.68E-09,0.000386491,0.046099983,0.076501466,0.122991587
409.77826,44.84279,44.71299,46.53218,0.00270438,0.006877934,0.122666441,2.18E-08,0,0,4.31E-07,5.46E-05,1.66E-09,5.50E-05,9.68E-08,0,0,1.25E-06,0.001221086,0.004742307,0.005964744,3.37E-06,1.00E-14,1.04E-09,0.000296929,0.042541579,0.081643719,0.124485594
410.73317,44.84141,44.70953,46.42935,0.003628439,0.001460086,0.123068594,1.98E-08,0,0,3.56E-07,4.51E-05,6.98E-10,4.55E-05,8.80E-08,0,0,9.87E-07,0.001012109,0.001875865,0.00288905,3.11E-06,7.63E-15,6.48E-10,0.000228035,0.038741125,0.086440486,0.125412755
411.68809,44.83592,44.70472,46.31598,0.004785754,0.003001918,0.125302836,1.80E-08,0,0,2.94E-07,3.73E-05,2.93E-10,3.76E-05,8.00E-08,0,0,7.77E-07,0.000838424,0.000731357,0.001570638,2.87E-06,5.81E-15,4.02E-10,0.000175074,0.034792511,0.090842183,0.125812639
412.643,44.82521,44.6975,46.18898,0.005350457,0.004056946,0.126366179,1.63E-08,0,0,2.43E-07,3.08E-05,1.23E-10,3.11E-05,7.27E-08,0,0,6.12E-07,0.000694221,0.000283433,0.000978339,2.65E-06,4.45E-15,2.50E-10,0.000134384,0.03080488,0.094813576,0.125755491
413.59792,44.82314,44.69383,46.07183,0.005236968,0.003922626,0.125440687,1.49E-08,0,0,2.01E-07,2.54E-05,5.18E-11,2.57E-05,6.61E-08,0,0,4.82E-07,0.000574596,0.000109555,0.0006847,2.45E-06,3.40E-15,1.55E-10,0.000103132,0.026891002,0.098326309,0.125322892
414.55283,44.81895,44.69139,45.96673,0.00411493,0.00492649,0.1262796,1.35E-08,0,0,1.66E-07,2.10E-05,2.17E-11,2.12E-05,6.00E-08,0,0,3.80E-07,0.000475433,4.23E-05,0.000518167,2.26E-06,2.57E-15,9.62E-11,7.91E-05,0.023155357,0.101342704,0.124579461
415.50775,44.81555,44.6866,45.82808,0.002864651,0.004878627,0.126730199,1.23E-08,0,0,1.37E-07,1.74E-05,9.13E-12,1.75E-05,5.46E-08,0,0,2.99E-07,0.000393278,1.63E-05,0.000409948,2.09E-06,1.96E-15,5.97E-11,6.07E-05,0.019683407,0.103785411,0.123531626
416.46266,44.81452,44.6826,45.68851,0.002310488,0.003616453,0.127519042,1.12E-08,0,0,1.13E-07,1.43E-05,3.84E-12,1.45E-05,4.96E-08,0,0,2.36E-07,0.000325248,6.29E-06,0.000331825,1.93E-06,1.51E-15,3.71E-11,4.66E-05,0.016535437,0.105478095,0.122062045
417.41758,44.81176,44.679,45.58876,0.002391726,0.003258208,0.129674801,1.01E-08,0,0,9.36E-08,1.19E-05,1.61E-12,1.20E-05,4.51E-08,0,0,1.86E-07,0.000268937,2.43E-06,0.000271593,1.78E-06,1.13E-15,2.30E-11,3.57E-05,0.013744478,0.106035117,0.119817114
418.37249,44.80832,44.66784,45.48561,0.002880439,0.003855525,0.126719275,9.22E-09,0,0,7.73E-08,9.79E-06,6.76E-13,9.88E-06,4.10E-08,0,0,1.46E-07,0.000222342,9.35E-07,0.000223463,1.64E-06,8.30E-16,1.43E-11,2.74E-05,0.011318864,0.104677173,0.116025097
419.32741,44.809,44.6714,45.3596,0.003124038,0.003769801,0.113677445,8.38E-09,0,0,6.39E-08,8.09E-06,2.84E-13,8.16E-06,3.72E-08,0,0,1.15E-07,0.000183796,3.60E-07,0.000184308,1.52E-06,6.79E-16,8.86E-12,2.10E-05,0.009246919,0.100021401,0.109290869
420.28232,44.80004,44.6718,45.24093,0.004141147,0.003013471,0.095080397,7.61E-09,0,0,5.28E-08,6.68E-06,1.19E-13,6.74E-06,3.39E-08,0,0,9.07E-08,0.000151917,1.39E-07,0.000152181,1.40E-06,5.28E-16,5.50E-12,1.61E-05,0.007503127,0.090183168,0.09770383
421.23724,44.7959,44.66975,45.13042,0.005559245,0.002298091,0.07675231,6.92E-09,0,0,4.36E-08,5.52E-06,5.00E-14,5.57E-06,3.08E-08,0,0,7.14E-08,1.26E-04,5.34E-08,1.26E-04,1.30E-06,3.77E-16,3.41E-12,1.24E-05,0.006053681,0.073995274,0.080062625
422.19215,44.7959,44.65821,45.07378,0.006257999,0.002245433,0.056346629,6.29E-09,0,0,3.60E-08,4.56E-06,2.10E-14,4.60E-06,2.80E-08,0,0,5.63E-08,1.04E-04,2.06E-08,1.04E-04,1.20E-06,3.02E-16,2.12E-12,9.49E-06,0.004861361,0.053372442,0.058244491
423.14707,44.78754,44.6578,45.05348,0.006165013,0.003183682,0.03373833,5.72E-09,0,0,2.97E-08,3.77E-06,8.82E-15,3.80E-06,2.54E-08,0,0,4.43E-08,8.57E-05,7.93E-09,8.58E-05,1.10E-06,2.26E-16,1.31E-12,7.28E-06,0.003888879,0.033503327,0.037400591
424.10198,44.78279,44.6582,45.04665,0.005313144,0.003287863,0.015053496,5.20E-09,0,0,2.46E-08,3.11E-06,3.70E-15,3.14E-06,2.31E-08,0,0,3.49E-08,7.09E-05,3.05E-09,7.09E-05,1.02E-06,1.51E-16,8.16E-13,5.58E-06,0.00310123,0.018727391,0.021835226
425.0569,44.77078,44.6586,45.03789,0.004139696,0.002258212,0.004159364,4.72E-09,0,0,2.03E-08,2.57E-06,1.55E-15,2.60E-06,2.10E-08,0,0,2.75E-08,5.85E-05,1.17E-09,5.86E-05,9.42E-07,1.51E-16,5.06E-13,4.28E-06,0.002466868,0.00968482,0.012156914
426.01181,44.77004,44.6518,45.0297,0.003853713,0.00228633,0.001541027,4.29E-09,0,0,1.68E-08,2.13E-06,6.41E-16,2.15E-06,1.91E-08,0,0,2.17E-08,4.84E-05,4.52E-10,4.84E-05,8.70E-07,7.54952E-17,3.14E-13,3.29E-06,0.001958293,0.00478949,0.006751939
426.96673,44.77004,44.64714,45.02142,0.00372656,0.003563462,0.00292574,3.90E-09,0,0,1.39E-08,1.76E-06,2.64E-16,1.77E-06,1.74E-08,0,0,1.71E-08,4.00E-05,1.74E-10,4.00E-05,8.04E-07,7.54952E-17,1.95E-13,2.52E-06,0.00155204,0.002313495,0.003868859
427.92164,44.76866,44.64701,45.02113,0.003171497,0.00467717,0.002726659,3.55E-09,0,0,1.14E-08,1.45E-06,1.13E-16,1.47E-06,1.58E-08,0,0,1.34E-08,3.30E-05,6.70E-11,3.31E-05,7.42E-07,7.54952E-17,1.21E-13,1.93E-06,0.001228477,0.001104335,0.002335487
428.87656,44.76521,44.64661,45.01904,0.003180611,0.004589568,0.000669129,3.22E-09,0,0,9.46E-09,1.20E-06,3.77E-17,1.21E-06,1.43E-08,0,0,1.06E-08,2.73E-05,2.58E-11,2.73E-05,6.85E-07,7.54952E-17,7.50E-14,1.48E-06,0.000971365,0.000524039,0.001497572
429.83147,44.75935,44.63702,45.01532,0.002695092,0.003752459,-0.001229573,2.93E-09,0,0,7.81E-09,9.90E-07,3.77291E-17,1.00E-06,1.30E-08,0,0,8.33E-09,2.25E-05,9.93E-12,2.26E-05,6.33E-07,0,4.65E-14,1.14E-06,0.000767439,0.000247935,0.001017145
430.78639,44.75312,44.62861,45.01756,0.002981854,0.00321543,-0.001673307,2.66E-09,0,0,6.46E-09,8.18E-07,0,8.27E-07,1.18E-08,0,0,6.56E-09,1.86E-05,3.82E-12,1.86E-05,5.85E-07,0,2.89E-14,8.72E-07,0.00060593,1.17E-04,0.00072451
431.7413,44.75177,44.62901,45.02297,0.003930156,0.004112938,-0.000789139,2.42E-09,0,0,5.33E-09,6.76E-07,0,6.83E-07,1.08E-08,0,0,5.17E-09,1.54E-05,1.47E-12,1.54E-05,5.40E-07,0,1.79E-14,6.69E-07,0.000478167,5.53E-05,0.000534658
432.69622,44.75108,44.6274,45.02656,0.004366815,0.005145237,0.000308441,2.20E-09,0,0,4.41E-09,5.58E-07,0,5.65E-07,9.78E-09,0,0,4.07E-09,1.27E-05,5.66E-13,1.27E-05,4.99E-07,0,1.11E-14,5.13E-07,0.000377189,2.61E-05,0.000404281
433.65113,44.74901,44.62549,45.0253,0.003726831,0.00492856,0.00107494,2.00E-09,0,0,3.64E-09,4.61E-07,0,4.67E-07,8.89E-09,0,0,3.21E-09,1.05E-05,2.18E-13,1.05E-05,4.60E-07,0,6.91E-15,3.94E-07,0.000297441,1.23E-05,0.000310595
434.60605,44.74694,44.62062,45.01946,0.002589767,0.004601769,0.002020681,1.82E-09,0,0,3.01E-09,3.81E-07,0,3.86E-07,8.08E-09,0,0,2.53E-09,8.68E-06,8.39E-14,8.69E-06,4.25E-07,0,4.27E-15,3.02E-07,0.000234494,5.80E-06,0.000241021
435.56096,44.7387,44.61274,45.01407,0.002870649,0.005258665,0.00306492,1.65E-09,0,0,2.48E-09,3.15E-07,0,3.19E-07,7.35E-09,0,0,1.99E-09,7.17E-06,3.23E-14,7.18E-06,3.93E-07,0,2.64E-15,2.32E-07,0.000184832,2.73E-06,0.00018819
436.51588,44.72754,44.60142,45.0111,0.003904075,0.004926714,0.003776921,1.50E-09,0,0,2.05E-09,2.60E-07,0,2.64E-07,6.68E-09,0,0,1.57E-09,5.92E-06,1.24E-14,5.93E-06,3.63E-07,0,1.63E-15,1.78E-07,0.000145664,1.29E-06,0.000147493
437.47079,44.73416,44.60102,45.01026,0.004410546,0.003121652,0.003751886,1.36E-09,0,0,1.70E-09,2.15E-07,0,2.18E-07,6.07E-09,0,0,1.23E-09,4.89E-06,4.79E-15,4.90E-06,3.35E-07,0,1.02E-15,1.36E-07,0.000114782,6.08E-07,0.000115861
438.42571,44.73384,44.60102,45.0094,0.004421844,0.001358939,0.003439701,1.24E-09,0,0,1.40E-09,1.77E-07,0,1.80E-07,5.52E-09,0,0,9.72E-10,4.04E-06,1.83E-15,4.05E-06,3.09E-07,0,6.11E-16,1.04E-07,9.04E-05,2.86E-07,9.11E-05
439.38062,44.73315,44.60062,45.00734,0.004955152,0.000215215,0.00312622,1.13E-09,0,0,1.16E-09,1.47E-07,0,1.49E-07,5.01E-09,0,0,7.66E-10,3.34E-06,7.19E-16,3.35E-06,2.86E-07,0,4.07E-16,8.01E-08,7.13E-05,1.35E-07,7.18E-05
440.33554,44.71384,44.59833,45.0003,0.004540777,0.0000983,0.00258526,1.02E-09,0,0,9.56E-10,1.21E-07,0,1.23E-07,4.56E-09,0,0,6.03E-10,2.76E-06,2.70E-16,2.76E-06,2.64E-07,0,2.04E-16,6.15E-08,5.61E-05,6.36E-08,5.65E-05
441.29045,44.71281,44.60422,44.99607,0.003748497,0.001411144,0.001785171,9.32E-10,0,0,7.90E-10,1.00E-07,0,1.02E-07,4.14E-09,0,0,4.75E-10,2.28E-06,1.20E-16,2.28E-06,2.44E-07,0,1.02E-16,4.71E-08,4.42E-05,3.00E-08,4.45E-05
442.24537,44.71039,44.6002,44.99521,0.003065626,0.003401501,0.000549927,8.47E-10,0,0,6.53E-10,8.27E-08,0,8.42E-08,3.77E-09,0,0,3.74E-10,1.88E-06,3.00E-17,1.89E-06,2.25E-07,0,1.02E-16,3.62E-08,3.48E-05,1.41E-08,3.51E-05
