temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion
232.16407,0.6181363721487397,0.08982643184478052,0.007483234552729525,0.04387862190023611,1.2877225727324218e-68,1.9766095271613326e-14,5.916820185438432e-10,0.42472454994917497,0.0024693402155291457,0.0029780863267320234,0.04198487812263598,1.7492714492043622e-76,3.620526566994161e-16,1.5288041471919794e-12,0.227462745066314,0.0020133218242662843,0.0003405972927981759,0.008809908681640506,3.0021113339274695e-85,4.018548814940823e-24,2.6948231887357207e-16
233.11898,0.6366260104973276,0.10144051582839035,0.008761408266785752,0.04549488058956567,5.038517906468456e-68,2.5093939230187133e-14,6.78044619899653e-10,0.4412500740411536,0.0033830090585201186,0.003488991020961819,0.04339188918401757,6.845082996358596e-76,4.594474339874802e-16,1.7924648762975566e-12,0.23936328119634567,0.0023590095256374264,0.00039035018801160035,0.009196553033888291,1.0660621841506388e-84,5.52516278701837e-24,3.2638963490040343e-16
234.0739,0.6548260977141761,0.11435420532146572,0.010255362798882697,0.047168606254515834,1.9700717847436583e-67,3.1861408461631924e-14,7.772016807155828e-10,0.45794152412159805,0.0046288335220752465,0.004086971424369952,0.044844166016810884,2.6853177414632885e-75,5.833441914899837e-16,2.1017670299160004e-12,0.2516040874274611,0.0027637238855482034,0.00044736617720652375,0.009598068322760991,3.779222106320303e-84,7.595274110857205e-24,3.950708783810619e-16
235.02881,0.6726911092851601,0.12866373509106735,0.012000594083557354,0.0489033905810629,7.698559203540509e-67,4.047455111983438e-14,8.907525084241475e-10,0.47477720155995795,0.006322518203894101,0.004786655156835797,0.04634170862101595,1.0485348299837407e-74,7.410309737658971e-16,2.4644533497057434e-12,0.2641734614130324,0.0032374207793484516,0.0005127037973460093,0.010018172282414833,1.3435604920224155e-83,1.04424186250195e-23,4.779789508684283e-16
235.98373,0.690177817631197,0.14446137648449744,0.01403810647642369,0.05069923356920686,3.0203331205956713e-66,5.1364024337704635e-14,1.0206962373159908e-09,0.4917347822420117,0.008615893275668895,0.0056050516976383635,0.04788828914425039,4.096642964017715e-74,9.411209243849133e-16,2.8882665773252182e-12,0.2770584442296697,0.003791692590204133,0.0005875757746929203,0.01045686491284982,4.7720080300368096e-83,1.4357242331992655e-23,5.785479145365353e-16
236.93864,0.7072457297901704,0.16183264545765227,0.01641513327154233,0.05255613521894772,1.1800604015477752e-65,6.520657503838716e-14,1.1698316553980142e-09,0.5087912764860535,0.011704796624562587,0.006561906179654327,0.04948390758651422,1.6038974319925182e-73,1.194877384938169e-15,3.3854320943403717e-12,0.29024488578125174,0.004440016179795702,0.0006733707056874775,0.010914146214065949,1.695656258959876e-82,1.9737159153545156e-23,7.002118315594161e-16
237.89356,0.7238574648318128,0.18085337748981178,0.019185935901214965,0.054477687216261755,4.606923411006606e-65,8.280199504014362e-14,1.340957550677119e-09,0.5259229891059078,0.01583609619544382,0.007680107280149658,0.05113233609542508,6.277663237511278e-73,1.5168764445436057e-15,3.9681752823171495e-12,0.3037175428318122,0.005198041611173083,0.0007716789464657526,0.011390016186063221,6.024379589330567e-82,2.7151597992509465e-23,8.473859247322557e-16
238.84847,0.7399791275431917,0.20158649214391433,0.022412614990250077,0.05646748124712526,1.8041590333661125e-64,1.0513464350391141e-13,1.536872711160206e-09,0.5431054642773337,0.021311366508012682,0.008986127668560088,0.052833574670982965,2.4566312041715126e-72,1.925669489351331e-15,4.652796650010147e-12,0.3174601553102419,0.00608390705178397,0.0008843209255350664,0.01188819256299787,2.144006096529457e-81,3.7294550324212634e-23,1.0259571577819678e-15
239.80339,0.7555805960397362,0.22407881272511926,0.026165974429677098,0.05852551731153823,7.05527250059656e-64,1.3349649182842095e-13,1.7615754054285632e-09,0.5603134329739037,0.02848384836517826,0.010510523254916799,0.05458762331318788,9.615777488210283e-72,2.4451083015543395e-15,5.45559670617396e-12,0.33145554902534324,0.007118598133400253,0.0010133810679706361,0.012408675344869887,7.607323576171099e-81,5.129301085217725e-23,1.241812494435466e-15
240.7583,0.770635793414446,0.24835775916454775,0.030526336208810644,0.06065538709547696,2.7684646836144744e-63,1.694871236501955e-13,2.0190639020634776e-09,0.5775207553373467,0.037744237914798466,0.01228845855813769,0.05639825416965748,3.7595847026265735e-71,3.1043450593885154e-15,6.396951086751832e-12,0.34568571548215804,0.00832633448014884,0.001161244525372848,0.012951464531679278,2.6969419384381886e-80,7.051123632277274e-23,1.5032917999725442e-15
241.71322,0.7851228523534347,0.2744282937212737,0.03558434417445698,0.06286068228491774,1.0815625581448145e-62,2.151983021862271e-13,2.3141361233624943e-09,0.5947003695816983,0.04949208555105498,0.014360285304376398,0.05826546724039174,1.470151133762033e-70,3.939157436143351e-15,7.501310554875655e-12,0.3601319119633022,0.009734999211543988,0.001330641047760666,0.01351656012342604,9.590834649769292e-80,9.696595410019738e-23,1.8197161002941495e-15
242.66813,0.7990242557341616,0.3022698908202902,0.04144160378155629,0.06514140287986056,4.235640452422842e-62,2.7321397023397653e-13,2.652389645339416e-09,0.6118242492665998,0.06409243946773051,0.016772125605632154,0.06018926252539068,5.753133845173873e-70,4.99923664472092e-15,8.797201000865972e-12,0.3747747390042104,0.011376585487330587,0.0015246930641059785,0.014103962120110175,3.413259940030398e-79,1.3332636216647834e-22,2.2023687425435323e-15
243.62305,0.8123268580321652,0.33183386673593124,0.048211193138136835,0.06750114056628172,1.6562117844655353e-61,3.470409073042833e-13,3.0398218708661737e-09,0.6288633735647994,0.08182427352496216,0.01957648596227677,0.06217718431988959,2.247865027295004e-69,6.3508376356573216e-15,1.0317223442231974e-11,0.3895942326464712,0.013287677876897613,0.0017469721801498194,0.014717388255887911,1.2107704236074097e-78,1.8327002218574188e-22,2.665967136037977e-15
244.57796,0.8250218825613104,0.3630407736378951,0.05601782753495472,0.06993989534418123,6.481098509225978e-61,4.4055502759333855e-13,3.4836296833890852e-09,0.6457877223434426,0.10283306912645594,0.022832826824672955,0.06422546047627081,8.797389684526978e-69,8.066840854542261e-15,1.2098054023671497e-11,0.4045699356214088,0.015509922861449851,0.0020015615428089872,0.015356838530759248,4.3062392439009814e-78,2.520760146113307e-22,3.2252286900947674e-15
245.53288,0.8371047981053658,0.39577812617737645,0.06499771484699816,0.07246485058551162,2.5405565874894145e-60,5.592933513814153e-13,3.991409793212596e-09,0.6625662922416456,0.12710339190317338,0.02660811259584114,0.06633786314215201,3.4432760657940915e-68,1.0240003232126278e-14,1.4184519144259681e-11,0.41968097877590554,0.018090507733593674,0.0022931286624177202,0.016026030678880414,1.5282204383587351e-77,3.4638767664295667e-22,3.9022295186898294e-15
246.48779,0.8485751793640031,0.42989815562234274,0.07529782068653708,0.07507241460429664,9.92280376706988e-60,7.100233478999583e-13,4.57515700608057e-09,0.6791671566493874,0.15446112952566035,0.030977226949701044,0.06851439231753317,1.347858592245979e-67,1.3002834669481568e-14,1.6633670584637606e-11,0.4349061442085076,0.021082574293472277,0.0026270051218363634,0.01672124696609518,5.425304690202435e-77,4.762886451016114e-22,4.7264044404577314e-15
247.44271,0.8594364569340838,0.4652158658144045,0.08707460961459604,0.07776977077248887,3.8735731558042136e-59,9.0135815980717e-13,5.24286785915558e-09,0.6955575553454858,0.1846049071862582,0.03602327871821769,0.07075882015003195,5.271320857079453e-67,1.6507721552841157e-14,1.9506635252635007e-11,0.450223935282464,0.02454558759403725,0.003009280059294005,0.01744620512655978,1.923775520306618e-76,6.548283323438719e-22,5.722282470927279e-15
248.39762,0.8696956666196554,0.5015072532015612,0.10049194338227734,0.08055691909008829,1.5177106366108716e-58,1.1443718276635964e-12,6.0105354267627785e-09,0.7117040469041834,0.21715454967119643,0.04183763444839024,0.07307114663964831,2.063691211736354e-66,2.0960054228866948e-14,2.2872690310458913e-11,0.4656126322264685,0.02854554884019399,0.0034469024511167208,0.018204622894430433,6.844461015514328e-76,9.0039454669037e-22,6.9242042318388024e-15
249.35254,0.8793631064020999,0.5385081636706271,0.11571829226409437,0.0834374512430712,5.933419688600112e-58,1.4532145144077132e-12,6.8901545146460264e-09,0.7275726977351059,0.2517016142131253,0.0485197069675108,0.07545514393399994,8.081750860982918e-66,2.6611601509596113e-14,2.6821488556259598e-11,0.4810503520517742,0.033155073188373414,0.003947799463812114,0.01899278253555092,2.4356675058609437e-75,1.2378998026400251e-21,8.381227754249915e-15
250.30745,0.8884520122064397,0.5759140870257421,0.13292296924417266,0.08641495891741388,2.3152980084388268e-57,1.8451125053559252e-12,7.897718197130474e-09,0.74312934908844,0.2878496316893591,0.05617629322600382,0.07791458418070447,3.1528736507398104e-65,3.3767136167494705e-14,3.146713355131922e-11,0.49651509910497377,0.038453185491783386,0.004521005136454345,0.01981440178407746,8.638937691548859e-75,1.7017470964056322e-21,1.0147316872323989e-14
251.26237,0.8969781641516996,0.6133817643468302,0.15227172015293422,0.08949303379909263,9.083778678862486e-57,2.342213881629324e-12,9.05321781712256e-09,0.7583399204732453,0.32523933440256525,0.06492051501927609,0.0804494673797619,1.235972334789884e-64,4.284406439094014e-14,3.688705271222212e-11,0.5119848174497501,0.044524860665478776,0.005176810233808421,0.020669480640010066,3.071419342192931e-74,2.336423061020977e-21,1.2281341223330164e-14
252.21728,0.904959530990285,0.6505334961393539,0.1739214914161208,0.09267167588810743,3.5509836712002725e-56,2.975895091482791e-12,1.037664471752872e-08,0.773170797795032,0.3635592926922164,0.0748701362989366,0.08305979353117224,4.8311768005735464e-64,5.4438680734757307e-14,4.3244251126514246e-11,0.5274374400296382,0.05146013479538194,0.005926922047151246,0.021561736837504952,1.0902585481182643e-73,3.2142926195543513e-21,1.486669946006638e-14
253.1722,0.9124158675569695,0.6869652659186021,0.19801495758793733,0.09595447687043458,1.3899768978371966e-55,3.775686909744447e-12,1.1891988509836678e-08,0.7875892463071296,0.40254584464632615,0.08614538433036148,0.0857493347825531,1.8914999512186935e-63,6.914727975377108e-14,5.0701733881741545e-11,0.5428509377576266,0.05935285021884211,0.006784649957076591,0.02249117037656213,3.8774137408925565e-73,4.418397487002155e-21,1.7996601841542102e-14
254.12711,0.9193683668162411,0.7222596132176309,0.22467477427732263,0.09934502843205037,5.447655486151633e-55,4.790807294461166e-12,1.3631235342696736e-08,0.8015638998387592,0.4419761915115088,0.09886607700264523,0.08851809113390452,7.4093572400084e-63,8.776492085441463e-14,5.946325733733646e-11,0.5582033707273673,0.0682988582310377,0.007765101454135121,0.02346149899133782,1.376811491171106e-72,6.0733002358589884e-21,2.1783881839189838e-14
255.08203,0.9258392837154145,0.7560034844573328,0.25399835071692217,0.1028469222589311,2.1303290306035775e-54,6.082778693191534e-12,1.5622373096177907e-08,0.8150652475270463,0.48165797972730817,0.11314832256501807,0.09136983473284413,2.8980584034710373e-62,1.1141793819580164e-13,6.973257785273143e-11,0.5734729384001607,0.07839382810084766,0.00888540672721897,0.02447272268183203,4.891586844890899e-72,8.351015847188824e-21,2.6370807743076673e-14
256.03694,0.931851623929234,0.787810464861782,0.28605313936938537,0.1064745250949819,8.336190400966831e-54,7.725428043005861e-12,1.7905384456093067e-08,0.828066171571468,0.52141726814602,0.1291006817396796,0.09430833772698957,1.1338973236180503e-61,1.4149768573919017e-13,8.175420305924537e-11,0.588638037107828,0.0897305312483422,0.010164952944573926,0.02552484144804475,1.7347457396669812e-71,1.1482874812767347e-20,3.1914365252586966e-14
256.99186,0.9374288190294761,0.8173450326757826,0.3208732258779738,0.11020987851032132,3.2545869373263045e-53,9.811039015242027e-12,2.0524250376836375e-08,0.8405424393250553,0.5610859684795841,0.1468202407052334,0.09733360011634086,4.432106637880453e-61,1.7966053724798267e-13,9.585414313197021e-11,0.603677314775547,0.10239588016838565,0.011625648888040192,0.02662157302413222,6.162129430843842e-71,1.578918089043782e-20,3.8635315507479974e-14
257.94677,0.9425944701262621,0.8443456967887955,0.35845695191939775,0.11405298250494941,1.2750918759557988e-52,1.2456504260261355e-11,2.3522951812801993e-08,0.8524732073520102,0.6004891635849565,0.16638858764706344,0.10044562190089797,1.734358006717308e-60,2.280929060898704e-13,1.1239915951788432e-10,0.6185697379353763,0.11646767542060835,0.013292194051003249,0.02776291741009443,2.1947787159830984e-70,2.1708868859466924e-20,4.6778948663043767e-14
258.90169,0.9473720865865707,0.8686426328192038,0.3987659149990854,0.118039753938629,4.9917890702942316e-52,1.5815629896960312e-11,2.6961462792709234e-08,0.863841427845264,0.6394325541357917,0.18786828447103887,0.10365194737589621,6.783275582578712e-60,2.895775001873694e-13,1.317967649358526e-10,0.6332946535455023,0.1320114810504176,0.015192377834504125,0.028948874605931384,7.793754191733224e-70,2.9835093826971805e-20,5.663961290562402e-14
259.8566,0.9517848920310528,0.8901667228904848,0.44172429027121085,0.12213427595159722,1.9517596453671962e-51,2.007913551277053e-11,3.0899757345277414e-08,0.874634223769853,0.6776905329605427,0.21129984420276754,0.10694880439371793,2.647874352556747e-59,3.6775834181996513e-13,1.545359746485129e-10,0.6478318674165479,0.1490776398022548,0.017357371728948124,0.03018688007995554,2.764915180397486e-69,4.1045725351485844e-20,6.856071445262403e-14
260.81152,0.9558556294357933,0.9089477934611899,0.48721754947418244,0.12637246540361696,7.629099855067647e-51,2.549311089792636e-11,3.541780084213228e-08,0.8848431202625121,0.7149959079126835,0.23669980158368747,0.11034373724959841,1.0385379615873759e-58,4.671407676241123e-13,1.8118730646227602e-10,0.662161714005135,0.16769891962080585,0.019822045599848008,0.031473216098010674,9.819130978038613e-69,5.640844262581989e-20,8.298377558356231e-14
261.76643,0.9596064277691071,0.9251030807665634,0.535087405063777,0.13071840543492533,2.979289046350785e-50,3.238362502448833e-11,4.057556731199314e-08,0.8944642113539062,0.7510334607683248,0.2640597439126428,0.11383674594353767,4.071014771857073e-58,5.930251736426986e-13,2.1244353199921228e-10,0.6762651461066602,0.18788875785050843,0.0226252574463758,0.03281160039425301,3.4854197532604152e-68,7.752476443919024e-20,1.0044843464007261e-13
262.72135,0.963058668777512,0.9388181609598031,0.585118281786302,0.13520801290528522,1.1674314592738863e-49,4.1119812577807963e-11,4.6493004812298634e-08,0.9034981568852606,0.7854404693305503,0.2933466949212539,0.11742783047553569,1.5903926861414607e-57,7.52699604434695e-13,2.4907892542516494e-10,0.6901238113063145,0.20964051633552583,0.025810151577196495,0.034205750702838766,1.2389517316017224e-67,1.0658936468793033e-19,1.2159244602590389e-13
263.67626,0.9662329071766518,0.9503246148264763,0.6370055339292157,0.13984128781469665,4.577245399033917e-49,5.219385313835398e-11,5.329006140048736e-08,0.9119501048367963,0.8178184735810512,0.3245044517149038,0.12112076299321015,6.217264520367391e-57,9.55439753075155e-13,2.918677609059773e-10,0.7037201506703996,0.23292755156285286,0.02942439812039775,0.03565566702376796,4.408415822499921e-67,1.4656801890762587e-19,1.4715168020692037e-13
264.63118,0.9691487900963415,0.959877776609153,0.69028958122736,0.14461823016315958,1.7892568833796836e-48,6.628249362927085e-11,6.108668513399797e-08,0.9198294471541759,0.8477595572660414,0.3574559761640315,0.12493063208703158,2.4349600086928473e-56,1.2131715106605765e-12,3.4239933804522237e-10,0.7170374785626559,0.2577043127476993,0.03352041404090643,0.03716506709119682,1.5643364409302488e-66,2.0149418182667344e-19,1.781072978042743e-13
265.58609,0.9718250210546009,0.967737752647244,0.7442315918042782,0.14953883995067405,7.00627221121253e-48,8.412400342126166e-11,7.000282407026908e-08,0.9271495182389442,0.8748878262716926,0.39210617227524047,0.12885366560938236,9.53158099767451e-56,1.5404709663089013e-12,4.0148868228062994e-10,0.7300600851398401,0.28390806799605045,0.038155476518724724,0.03873395090512533,5.560081053580118e-66,2.768248804305508e-19,2.1558763353229078e-13
266.54101,0.9742793211719364,0.9741548391031504,0.79761025745383,0.15460311717724,2.746515584977271e-47,1.06825786570381e-10,8.023839163836505e-08,0.9339271582845755,0.8989100872405198,0.4283448787108726,0.13285214208408605,3.719902406044443e-55,1.955889506170236e-12,4.707658444876595e-10,0.7427733143390818,0.31146127756207825,0.04339177817140065,0.04036603619970973,1.9742507919467e-65,3.8062702417605115e-19,2.60966312260583e-13
267.49592,0.9765284261878228,0.9793599212075045,0.8484759640822993,0.15981106184285748,1.0725480204015742e-46,1.3561829202780065e-10,9.199330126735027e-08,0.940182256937683,0.919663770161597,0.4660491876388744,0.13696378298731907,1.4568041098452536e-54,2.483278912437577e-12,5.518608755417706e-10,0.755163663300788,0.3402740901029703,0.049296308319339795,0.04206504070910625,7.005929193061351e-65,5.23577404991283e-19,3.159113070451098e-13
268.45084,0.978588078852736,0.9835590511975716,0.8940855850818432,0.16519859080728935,4.192527775282002e-46,1.7216262587760253e-10,1.0542748370047624e-07,0.9459372097438982,0.9371461532451024,0.5050846020532858,0.14118858831908146,5.70852417372854e-54,3.1524539128521675e-12,6.472188517561524e-10,0.7672188512111408,0.37024689129410554,0.055940625591660104,0.04383096443331489,2.4888119589179594e-64,7.199117454470579e-19,3.8213964897288763e-13
269.40575,0.9804730495144198,0.9869314950098056,0.9314881860052607,0.17072978721077275,1.639966167962291e-45,2.1855055133677862e-10,1.2086080042424596e-07,0.9512163997746079,0.9515144311356536,0.5453037515681486,0.14556427955554965,2.2277727363861937e-53,4.000517279714223e-12,7.588773367251295e-10,0.778927908116966,0.4012723940442141,0.06340038196716224,0.045667525106491864,8.840072685815129e-64,9.897973191853587e-19,4.625948199073733e-13
270.36067,0.9821971496928864,0.9896300514110831,0.9589126941231795,0.1764046510533077,6.413705683626333e-45,2.7748905609790687e-10,1.3853314755353666e-07,0.956045640564736,0.9630560205847792,0.5865414337281464,0.1500531352205472,8.730403422325339e-53,5.080472973452622e-12,8.896889194807559e-10,0.7902812266490552,0.43323720436612173,0.07175468675940973,0.047574722728637185,3.140863022022643e-63,1.3605192611335742e-18,5.597297214014474e-13
271.31558,0.9837732679572079,0.991782911200221,0.9768441912738555,0.182259099194657,2.5167682352306506e-44,3.525464421193854e-10,1.5880436926066424e-07,0.9604516824064419,0.9721404923562178,0.6286035995955315,0.15465515531407406,3.420946115809651e-52,6.451950449549853e-12,1.0433212144928155e-09,0.8012706320352043,0.46602244426728917,0.0810851552088079,0.04955627503390708,1.1157017337523925e-62,1.8706326532543186e-18,6.774689959397191e-13
272.2705,0.9852133972246946,0.9934962358566075,0.9875043399426401,0.1882931316348207,9.830819136015915e-44,4.472910113596125e-10,1.8203430971794455e-07,0.9644617181289237,0.9791680439630384,0.6712473179563747,0.1593703398361303,1.3362468029889688e-51,8.194455648649232e-12,1.2234418362310922e-09,0.8118894099005849,0.4995033963416099,0.0914747706191359,0.05161589975645778,3.96451965203054e-62,2.5705556796525492e-18,8.202278663173735e-13
273.22541,0.9865286789915328,0.994857074336289,0.993435837459641,0.1944708315140359,3.847325623000017e-43,5.678750085744469e-10,2.0862279578350638e-07,0.9681029744784521,0.9845273344902766,0.7141474618459591,0.16419868878671587,5.22844642029389e-51,1.0400745501501299e-11,1.4345334246030998e-09,0.822132350309384,0.5335478465150416,0.10300640125798732,0.053757314630445516,1.4089539179763695e-61,3.531466953182323e-18,9.92912135640172e-13
274.18033,0.9877294387620481,0.9959362169682421,0.9966047817562899,0.2008281156920655,1.504856441511172e-42,7.210659029953335e-10,2.3912958505872996e-07,0.9714023258161307,0.9885679149960351,0.7568463821287514,0.16917792364200726,2.0453355766699482e-50,1.3203329909178249e-11,1.6818936449540818e-09,0.8319957463016271,0.5680130997528287,0.11576116013461563,0.05598051965587028,5.01005708740156e-61,4.8542028420535554e-18,1.2018993479456042e-12
275.13524,0.9888252334120347,0.9967908750352656,0.9982590315371302,0.20736498416890953,5.886467354102811e-42,9.154768372804747e-10,2.740744524591826e-07,0.9743859987750779,0.9915871476321382,0.7986874370208017,0.17427032292582798,8.000869930859406e-50,1.6761220752966716e-11,1.972042700785876e-09,0.841477407720204,0.6027414652145163,0.1298164618831668,0.058289232566888304,1.783590399220361e-60,6.67518902090319e-18,1.4550387882028882e-12
276.09016,0.9898248901236504,0.9974670407360448,0.9991116002915191,0.21408143694456794,2.3106027749890965e-41,1.1621818519904166e-09,3.140571382720575e-07,0.9770793072374164,0.9938277408863013,0.8387491644579339,0.17951360811435452,3.1291542339631822e-49,2.1279808379528607e-11,2.3123158210380506e-09,0.8505766277041066,0.6375542953248616,0.14524403462620752,0.06068717109765582,6.321966996304163e-60,9.178303572937539e-18,1.7611609020023945e-12
277.04507,0.990736554196275,0.9980015445942252,0.9995479206510708,0.22097747401904075,9.010887166617556e-41,1.4753311100636345e-09,3.6003722695686367e-07,0.9795064710027389,0.9954818683187773,0.8758304288051789,0.1848700577314104,1.2242215988536552e-48,2.70174870959547e-11,2.7112707728067675e-09,0.8592941649839825,0.6722447481908205,0.16210775992164742,0.06317433524817281,2.247760107831444e-59,1.2618603194216979e-17,2.1320396167979505e-12
277.99999,0.9915677280559931,0.9984237791083924,0.9997703358044221,0.22805309539232793,3.5266454502769785e-40,1.873381345767705e-09,4.1281437222985857e-07,0.9816904625005609,0.9966982718268724,0.9085744036884147,0.19037739325317207,4.788163417108763e-48,3.430553165492549e-11,3.1799103995013794e-09,0.8676321792096925,0.706569953555152,0.18046166103237116,0.06575444275259554,7.97006103458928e-59,1.7351980949011793e-17,2.5809206009751113e-12
278.9549,0.9923253169034013,0.9987571444726328,0.9998834520812424,0.2353442179241924,1.3790185408954671e-39,2.3784806402237207e-09,4.7318822780729963e-07,0.983652922584948,0.9975901928066537,0.9357966221557907,0.19603561467963956,1.8746935538607935e-47,4.3581224729979215e-11,3.7300525699689675e-09,0.8755941836896807,0.7402439392099626,0.2003479130042824,0.0684312113450802,2.8318760450861766e-58,2.3876687127300386e-17,3.1254647457146178e-12
279.90982,0.9930156663059214,0.9990202285575647,0.9999408985885195,0.2428149247548713,5.402598989812303e-39,3.018314094833046e-09,5.423582742635733e-07,0.985414096738118,0.9982427835446148,0.9569171262635567,0.20180700053463638,7.330025547593394e-47,5.530835097486858e-11,4.373922665775477e-09,0.8831849537229097,0.7729336293819105,0.22179522004392047,0.07120835875978304,1.00587474741381e-57,3.283332924476927e-17,3.7828423618866345e-12
280.86473,0.9936446045637397,0.9992277004290336,0.9999700458674767,0.25046521588436454,2.1104792182407244e-38,3.83041040260642e-09,6.215239921730656e-07,0.9869928242052324,0.9987195112306809,0.9722017521195067,0.20772927229433902,2.87449391046526e-46,7.021571484549064e-11,5.1278211956755045e-09,0.8904104550494848,0.8042614681831599,0.2448173927427544,0.07408960273086028,3.57104412837422e-57,4.511163996209416e-17,4.577582465019968e-12
281.81965,0.9942174773186023,0.9993912887084174,0.9999848246153623,0.2583310081724351,8.265193379507579e-38,4.863987521590715e-09,7.122846889682917e-07,0.9884065379943955,0.9990673631802339,0.9826031386326617,0.2138024299587474,1.1237252124353343e-45,8.91646306988147e-11,6.012123795612293e-09,0.8972777317712644,0.8338186583816739,0.26941243467456505,0.07707494325831193,1.2684794957844138e-56,6.201656051493278e-17,5.539119873749187e-12
282.77456,0.994739185817419,0.9995202577096008,0.999992314387558,0.26637638475932,3.2304381654815793e-37,6.17441565458866e-09,8.162396720817665e-07,0.9896713026846466,0.9993209642739269,0.9893474630854079,0.22002647352786164,4.390671879169183e-45,1.132151777434183e-10,7.047206101529088e-09,0.9037948175369909,0.8611925182004513,0.29556188316923243,0.08016809807629421,4.51193885728724e-56,8.526824071392485e-17,6.706701012920382e-12
283.72948,0.9952142184629543,0.9996219213645979,0.9999961086390612,0.27463726250478226,1.2641524639219265e-36,7.841673983426421e-09,9.353880758041337e-07,0.9908018551704951,0.9995057365577987,0.9935718041849662,0.22640140300168166,1.7192726042111873e-44,1.4375870994055952e-10,8.26159400374643e-09,0.9099706114648465,0.8860075972797475,0.32323061839347905,0.08337278491896336,1.6018203436306771e-55,1.1723930098753894e-16,8.119572307379642e-12
284.68439,0.9956466845275673,0.99970213081902,0.999998030183721,0.2831136414088217,4.9467515188627594e-36,9.958046179441882e-09,1.0721288612841658e-06,0.9918116707341389,0.999640299937631,0.9961571936621805,0.23292721838020747,6.721296208779761e-44,1.8251785600417688e-10,9.687888519773507e-09,0.9158147804022017,0.9079747580805236,0.3523667712709074,0.0866927215204756,5.683892771985945e-55,1.6119209442491937e-16,9.826791788184582e-12
285.63931,0.9960403420490953,0.9997652744320757,0.9999990030580331,0.2917696046116756,1.935321541434889e-35,1.264657713775222e-08,1.2288609896706356e-06,0.9927130259608995,0.9997382651780948,0.9977162123063557,0.23960391966343908,2.626045091412575e-43,2.3174528425249775e-10,1.1358690667119514e-08,0.9213376313365447,0.9269353937032405,0.38290181824018826,0.09013162561498714,2.0236295990895962e-54,2.2169391535086814e-16,1.1892134895710098e-11
286.59422,0.9963986276660213,0.9998150091697722,0.9999994955201265,0.3006410689731068,7.561514542038939e-35,1.605492073249805e-08,1.4083832489704439e-06,0.9935170772917494,0.9998095693797643,0.9986476692423122,0.24643150685137652,1.0285393735908204e-42,2.9422370260803826e-10,1.3318826844859584e-08,0.9265500125578476,0.9428866067930552,0.4147503882952507,0.093689497202498,7.178633451211957e-54,3.047356303472684e-16,1.4394094479648371e-11
287.54914,0.996724680933137,0.999854260604915,0.9999997447532203,0.3097280344931152,2.9554814453491133e-34,2.0386101040622715e-08,1.6142940809067495e-06,0.9942339333356842,0.9998614589773469,0.9992010203273649,0.2534099799440197,4.029753536331964e-42,3.7372964325135593e-10,1.5613123452068854e-08,0.9314631903858698,0.9559774689858093,0.4478097483832762,0.09737005401716442,2.5554125651361045e-53,4.1862141091376015e-16,1.7425880799008865e-11
288.50405,0.9970213698306125,0.9998852229171084,0.9999998708704652,0.31903050117170095,1.1582310712941991e-33,2.588620785236057e-08,1.8501919272027116e-06,0.9948727354778295,0.9998992154465556,0.9995286075110783,0.2605770604175452,1.5768877683303832e-41,4.74437168066225e-10,1.8306782523765708e-08,0.9360887561120731,0.9664782325302231,0.48195843189789156,0.10116214285651769,9.0669963783433e-53,5.758075142998034e-16,2.1095421522118335e-11
289.45897,0.9972913121707284,0.9999095783107157,0.9999999346795668,0.3285484690088639,4.5339468716566294e-33,3.2838244426481126e-08,2.120474883297746e-06,0.9954417304854687,0.9999266854488007,0.9997221247672021,0.2678950267957765,6.17249695502776e-41,6.023092226008944e-10,2.1465006094968526e-08,0.9404385134812804,0.9747332882211568,0.5170538975269965,0.10510294106212012,3.2128855716785444e-52,7.917159732904441e-16,2.553517333283233e-11
290.41388,0.9975368973775502,0.9999287651923663,0.9999999669603343,0.3382819380046042,1.7729926818527946e-32,4.1697476874917946e-08,2.4303406983475265e-06,0.99594834722523,0.9999466702696708,0.999836290985859,0.27536387907871357,2.4148519283946067e-40,7.646338514143346e-10,2.516522158226163e-08,0.944524396314786,0.9811129207737768,0.5529287279572549,0.10919244863397168,1.1426360608792163e-51,1.0882935268490163e-15,3.093155674916978e-11
291.3688,0.9977603046863806,0.9999438806518622,0.9999999832894125,0.3482309081589217,6.938860800589241e-32,5.295608477813973e-08,2.785786775223985e-06,0.9963992643504035,0.9999612087356787,0.9999035869007278,0.2829836172663564,9.433316298554886e-40,9.706867475815996e-10,2.9525607674115843e-08,0.9483583706237878,0.9859745056079684,0.5893853375718835,0.11339348823051011,4.065449249761991e-51,1.4963842405456118e-15,3.745627487983233e-11
