temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
224.52475,93.08204,97.74547,95.44175,0.308023342,0.253206073,0.020942635,0.032767697,1.02324E-73,1.01076E-15,6.33272E-11,0.306916405,0.228193262,0.189926457,0.0028969,0.027970604,1.51807E-81,1.71904E-17,1.54535E-13,0.220793961,0.130844995,0.117406966,0.00040277,0.010169462,6.89045E-90,1.44747E-25,2.07225E-17,0.127979198
225.47966,92.77594,97.60825,95.23067,0.312152425,0.255232861,0.023651752,0.033954187,4.00336E-73,1.2833E-15,7.25829E-11,0.312838801,0.232677733,0.194147579,0.003501044,0.028890902,5.93932E-81,2.18255E-17,1.81195E-13,0.226539525,0.133061416,0.122679117,0.000467816,0.010572955,2.44768E-89,1.98997E-25,2.50832E-17,0.133719888
226.43458,92.44933,97.47747,94.98345,0.315977462,0.256633376,0.026691826,0.035181263,1.56631E-72,1.62932E-15,8.31917E-11,0.318506464,0.239859521,0.198133946,0.004229813,0.029839792,2.32375E-80,2.77104E-17,2.12454E-13,0.232203552,0.139318771,0.127976222,0.000543351,0.010992079,8.69493E-89,2.7358E-25,3.03618E-17,0.139511653
227.38949,92.17373,97.33843,94.77458,0.317336368,0.25738813,0.030097928,0.036450108,6.12805E-72,2.06863E-15,9.53508E-11,0.323936165,0.244596873,0.201872904,0.005108266,0.030818029,9.09149E-80,3.51821E-17,2.49106E-13,0.237799199,0.148363464,0.1332788,0.000631057,0.011427401,3.08868E-88,3.76116E-25,3.6751E-17,0.145337259
228.34441,91.87962,97.19548,94.5176,0.320200969,0.257482301,0.033907581,0.037761986,2.39759E-71,2.62641E-15,1.09287E-10,0.329151868,0.250125247,0.20535319,0.006166254,0.03182642,3.55703E-79,4.46684E-17,2.92081E-13,0.243345864,0.154242227,0.138567015,0.000732891,0.011879521,1.0972E-87,5.17084E-25,4.44849E-17,0.151179426
229.29932,91.56279,97.06054,94.30417,0.324167656,0.256906029,0.038160235,0.039118127,9.38038E-71,3.33458E-15,1.25261E-10,0.334184391,0.255494717,0.208564543,0.007439114,0.032865747,1.39166E-78,5.67124E-17,3.42469E-13,0.248869404,0.1561194,0.143820442,0.000851113,0.012349042,3.89755E-87,7.10883E-25,5.38462E-17,0.157020597
230.25424,91.23104,96.90467,94.03721,0.32824575,0.255654744,0.042897217,0.040519839,3.67005E-70,4.2337E-15,1.43569E-10,0.339071801,0.25790659,0.211497899,0.008968602,0.033936844,5.44484E-78,7.20041E-17,4.01552E-13,0.254403345,0.158650604,0.149018726,0.00098835,0.012836605,1.38453E-86,9.77321E-25,6.51776E-17,0.162843681
231.20915,90.9467,96.74122,93.78792,0.337293453,0.253729507,0.048160841,0.041968396,1.43588E-69,5.37524E-15,1.64552E-10,0.343858744,0.26267233,0.214145006,0.010803651,0.035040517,2.13025E-77,9.14188E-17,4.70826E-13,0.259989174,0.163227493,0.154141347,0.001147637,0.013342852,4.91824E-86,1.34361E-24,7.88934E-17,0.168631835
232.16407,90.60993,96.57292,93.54285,0.347531681,0.251137131,0.053994103,0.043465149,5.61786E-69,6.8246E-15,1.88603E-10,0.348596383,0.266806875,0.216498559,0.01300138,0.036177626,8.33457E-77,1.16069E-16,5.52051E-13,0.265677566,0.168282833,0.159168263,0.001332493,0.013868464,1.74712E-85,1.8472E-24,9.54958E-17,0.17436922
233.11898,90.26717,96.41941,93.27658,0.353152597,0.247890516,0.060439314,0.045011408,2.19794E-68,8.66474E-15,2.16169E-10,0.353341238,0.271215553,0.218551856,0.015627727,0.037348998,3.26084E-76,1.47364E-16,6.47289E-13,0.27152858,0.174833198,0.164079671,0.001546982,0.014414122,6.20624E-85,2.53951E-24,1.15592E-16,0.180040775
234.0739,89.92591,96.27493,93.03237,0.359181967,0.244008505,0.067537458,0.046608568,8.59941E-68,1.10011E-14,2.47764E-10,0.358154532,0.275629033,0.220298879,0.018758247,0.038555518,1.2758E-75,1.87099E-16,7.58958E-13,0.277612644,0.180147556,0.168856597,0.001795811,0.01498055,2.20466E-84,3.49132E-24,1.39917E-16,0.185632958
235.02881,89.59024,96.08171,92.75696,0.369409304,0.239516147,0.075326285,0.048257971,3.36445E-67,1.39673E-14,2.83977E-10,0.363100404,0.279352057,0.221734022,0.022478172,0.039798033,4.99145E-75,2.37547E-16,8.8989E-13,0.284010228,0.185373299,0.173480643,0.002084408,0.015568469,7.83154E-84,4.79984E-24,1.69361E-16,0.19113352
235.98373,89.21786,95.90139,92.49071,0.37747501,0.234444237,0.083839319,0.049961047,1.31634E-66,1.77334E-14,3.25483E-10,0.368244604,0.284276892,0.222852146,0.026882424,0.041077449,1.9529E-74,3.01598E-16,1.04341E-12,0.290812019,0.193158661,0.177934505,0.002419044,0.016178648,2.78202E-83,6.59881E-24,2.05001E-16,0.196532198
236.93864,88.86256,95.70546,92.2102,0.382404154,0.228829438,0.09310343,0.051719167,5.15006E-66,2.25149E-14,3.73055E-10,0.373652035,0.288900337,0.223648384,0.032074251,0.042394629,7.64056E-74,3.82919E-16,1.22342E-12,0.298117265,0.201988788,0.182201692,0.002806941,0.016811851,9.88248E-83,9.072E-24,2.48141E-16,0.201820484
237.89356,88.50068,95.51351,91.93111,0.389674125,0.222713473,0.103137622,0.053533789,2.01495E-65,2.85857E-14,4.27581E-10,0.379384884,0.296959554,0.224118192,0.038163466,0.0437505,2.98935E-73,4.86168E-16,1.43448E-12,0.306032157,0.209255067,0.186266969,0.003256423,0.017468889,3.51058E-82,1.24722E-23,3.0036E-16,0.20699228
238.84847,88.12333,95.31517,91.64062,0.395817509,0.216143075,0.113950276,0.055406308,7.88335E-65,3.62933E-14,4.90076E-10,0.385499659,0.307021021,0.224257255,0.045262435,0.045145936,1.16956E-72,6.17254E-16,1.68195E-12,0.314665627,0.212649972,0.190116041,0.003777046,0.018150569,1.24705E-81,1.71467E-23,3.63566E-16,0.212043655
239.80339,87.73046,95.10759,91.35722,0.399405486,0.209168833,0.125538046,0.057338202,3.08434E-64,4.60793E-14,5.61705E-10,0.392045082,0.319577174,0.224061541,0.053481284,0.04658188,4.57589E-72,7.83688E-16,1.97211E-12,0.324124705,0.216808301,0.193735916,0.004379794,0.01885775,4.42993E-81,2.35732E-23,4.40075E-16,0.21697346
240.7583,87.35135,94.89466,91.04809,0.405080457,0.201844978,0.137883186,0.05933088,1.20673E-63,5.85038E-14,6.43803E-10,0.399059045,0.336545772,0.22352732,0.062920037,0.048059218,1.79028E-71,9.94996E-16,2.31233E-12,0.334506575,0.222666219,0.197114578,0.005077225,0.019591281,1.57363E-80,3.24082E-23,5.32684E-16,0.221783084
241.71322,86.96334,94.68735,90.71112,0.41093012,0.194227948,0.150953076,0.061385835,4.72129E-63,7.42785E-14,7.37901E-10,0.40656686,0.355626279,0.222651227,0.073660099,0.049578901,7.00444E-71,1.26328E-15,2.71125E-12,0.345890228,0.227152825,0.200241256,0.005883717,0.020352066,5.59005E-80,4.45548E-23,6.44782E-16,0.226477038
242.66813,86.5711,94.46575,90.35963,0.416154472,0.186376066,0.164698235,0.06350448,1.84717E-62,9.43064E-14,8.45752E-10,0.414578781,0.376691172,0.221430408,0.085752651,0.05114182,2.74043E-70,1.6039E-15,3.17899E-12,0.358324879,0.230677802,0.203106106,0.006815617,0.021140999,1.98574E-79,6.12536E-23,7.80468E-16,0.231062723
243.62305,86.17611,94.2417,89.98974,0.421479375,0.178347942,0.179053094,0.065688313,7.22701E-62,1.19735E-13,9.69367E-10,0.423089349,0.397820683,0.219862583,0.099207967,0.052748935,1.07219E-69,2.03637E-15,3.72742E-12,0.371819484,0.234547064,0.205700411,0.007891537,0.02195903,7.05398E-79,8.42113E-23,9.4471E-16,0.235550978
244.57796,85.7643,94.00994,89.59991,0.43052397,0.170202149,0.19393529,0.067938738,2.82751E-61,1.52019E-13,1.11105E-09,0.432076179,0.416571671,0.217946321,0.113983411,0.054401135,4.19486E-69,2.58545E-15,4.37046E-12,0.386330868,0.239545298,0.208016274,0.009132489,0.022807096,2.50577E-78,1.15773E-22,1.14351E-15,0.239955859
245.53288,85.34384,93.78533,89.18958,0.441928131,0.161995606,0.209248144,0.070257248,1.10626E-60,1.93009E-13,1.27344E-09,0.441500999,0.434903916,0.215681104,0.129976003,0.056099381,1.64123E-68,3.28258E-15,5.12444E-12,0.401756488,0.244560616,0.210046765,0.010562198,0.023686193,8.90129E-78,1.59165E-22,1.38415E-15,0.244295157
246.48779,84.9307,93.55554,88.77253,0.450742975,0.153783361,0.224881539,0.072645227,4.32816E-60,2.4505E-13,1.45956E-09,0.451310128,0.451330601,0.213067705,0.147017102,0.057844557,6.42119E-68,4.16766E-15,6.00848E-12,0.417929365,0.247522942,0.211785656,0.012207198,0.024597301,3.16198E-77,2.18819E-22,1.67543E-15,0.248590155
247.44271,84.47973,93.31747,88.32955,0.460237898,0.14561711,0.240716103,0.075104149,1.69338E-59,3.11125E-13,1.67289E-09,0.461437363,0.465088981,0.210108242,0.164875947,0.059637617,2.51228E-67,5.29142E-15,7.04505E-12,0.434621806,0.250663758,0.213227519,0.014097112,0.02554146,1.12324E-76,3.00831E-22,2.02801E-15,0.252866091
248.39762,84.05533,93.06174,87.88673,0.469608251,0.137545188,0.256625444,0.077635366,6.62523E-59,3.95014E-13,1.9174E-09,0.471806,0.478294884,0.206806636,0.183267736,0.061479433,9.82909E-67,6.71815E-15,8.26044E-12,0.451553805,0.256505587,0.214367523,0.016264621,0.026519692,3.99005E-76,4.13581E-22,2.45478E-15,0.257151837
249.35254,83.57012,92.82278,87.41314,0.480178581,0.129611331,0.272481429,0.080240315,2.59211E-58,5.01524E-13,2.19764E-09,0.482333077,0.490567727,0.203168617,0.20187161,0.063370948,3.84561E-66,8.52961E-15,9.68551E-12,0.468411175,0.260366656,0.215201504,0.018745648,0.02753308,1.41739E-75,5.6859E-22,2.97136E-15,0.261480232
250.30745,83.13258,92.57456,86.93277,0.492708102,0.121854928,0.288156974,0.082920302,1.01414E-57,6.36751E-13,2.51885E-09,0.492932206,0.500304946,0.199202231,0.220350858,0.065313012,1.50457E-65,1.08295E-14,1.13564E-11,0.484866101,0.261799881,0.215725828,0.021579072,0.028582686,5.03497E-75,7.81694E-22,3.59665E-15,0.265887585
251.26237,82.65211,92.3306,86.47163,0.504350825,0.114310089,0.303531376,0.085676713,3.96781E-57,8.08442E-13,2.887E-09,0.503518182,0.508614258,0.194917752,0.238378416,0.067306549,5.88659E-65,1.37495E-14,1.33156E-11,0.500602717,0.262383115,0.21593745,0.024806672,0.029669632,1.78858E-74,1.07467E-21,4.35353E-15,0.270413753
252.21728,82.16853,92.05781,85.96906,0.516994621,0.107006157,0.31849262,0.08851079,1.55238E-56,1.02642E-12,3.30896E-09,0.51400957,0.518401965,0.190328188,0.255657977,0.069352381,2.30308E-64,1.74568E-14,1.56127E-11,0.515338546,0.264384348,0.215833859,0.028472417,0.030795017,6.35353E-74,1.47745E-21,5.26968E-15,0.275101293
253.1722,81.66274,91.80715,85.46916,0.528914129,0.099967078,0.332941665,0.091423851,6.07364E-56,1.30318E-12,3.7926E-09,0.524332598,0.52725279,0.185449051,0.271943571,0.071451402,9.01076E-64,2.21638E-14,1.83062E-11,0.528844024,0.269565812,0.21541312,0.032622002,0.031960003,2.25698E-73,2.0312E-21,6.37863E-15,0.279995125
254.12711,81.15042,91.56745,84.96314,0.541241649,0.093212133,0.346793426,0.094417052,2.37627E-55,1.65457E-12,4.34692E-09,0.534422615,0.536526229,0.18029881,0.287049543,0.073604399,3.52539E-63,2.81398E-14,2.14643E-11,0.540952752,0.276478662,0.214673918,0.037301479,0.03316572,8.01741E-73,2.79247E-21,7.72093E-15,0.285141117
255.08203,80.62377,91.29736,84.4609,0.553543622,0.08675556,0.359979316,0.097491626,9.29709E-55,2.1007E-12,4.98227E-09,0.544226506,0.547498656,0.174898475,0.300855951,0.075812226,1.3793E-62,3.57273E-14,2.51673E-11,0.551566653,0.283969302,0.213615585,0.042556199,0.034413363,2.84804E-72,3.83909E-21,9.34572E-15,0.290585147
256.03694,80.09568,91.02211,83.91765,0.565424829,0.080607424,0.372446483,0.100648625,3.63742E-54,2.66711E-12,5.71046E-09,0.553702538,0.554180199,0.169271947,0.313304685,0.078075626,5.39642E-62,4.53606E-14,2.95091E-11,0.560652258,0.291094333,0.212238233,0.048428608,0.035704091,1.0117E-71,5.27795E-21,1.13124E-14,0.296370933
256.99186,79.5483,90.72832,83.38629,0.576110622,0.074773435,0.384158298,0.103889175,1.42313E-53,3.38626E-12,6.54511E-09,0.562820915,0.558882933,0.163445394,0.324392987,0.080395404,2.11134E-61,5.75914E-14,3.45999E-11,0.568233785,0.299824438,0.210542771,0.054956491,0.037039128,3.59389E-71,7.25611E-21,1.3693E-14,0.30253839
257.94677,79.00217,90.44063,82.84894,0.584659846,0.069255866,0.395091513,0.107214204,5.5679E-53,4.29931E-12,7.50173E-09,0.57156159,0.565168543,0.157447466,0.334161782,0.082772244,8.26045E-61,7.31199E-14,4.05689E-11,0.574381492,0.310937416,0.208531123,0.062169909,0.038419653,1.27665E-70,9.97566E-21,1.65745E-14,0.309120685
258.90169,78.43569,90.13495,82.303,0.594437387,0.064053487,0.405233753,0.110624707,2.17843E-52,5.45855E-12,8.59818E-09,0.579911956,0.570482574,0.151308474,0.342684892,0.085206895,3.23188E-60,9.28357E-14,4.75678E-11,0.579200261,0.31872683,0.206206214,0.070088919,0.039846912,4.53507E-70,1.37145E-20,2.00625E-14,0.316142046
259.8566,77.85766,89.83558,81.76299,0.602414946,0.059162467,0.414576129,0.114121465,8.52293E-52,6.93036E-12,9.85487E-09,0.58786007,0.573885472,0.145060475,0.350056892,0.087699972,1.26445E-59,1.17867E-13,5.5774E-11,0.582817339,0.324386652,0.203572269,0.078720012,0.041322101,1.61098E-69,1.88546E-20,2.42844E-14,0.323614381
260.81152,77.26695,89.52465,81.22216,0.609904736,0.054576362,0.423101512,0.117705323,3.33458E-51,8.79903E-12,1.12953E-08,0.595383208,0.577196452,0.138736287,0.356383805,0.090252155,4.94713E-59,1.49648E-13,6.5396E-11,0.585372248,0.33039301,0.200634751,0.088053923,0.042846479,5.72272E-69,2.59213E-20,2.93948E-14,0.331535153
261.76643,76.71213,89.20459,80.66301,0.614748162,0.05028694,0.430758002,0.121376891,1.30463E-50,1.11715E-11,1.29462E-08,0.602421846,0.581553827,0.132369495,0.361774149,0.09286398,1.93553E-58,1.89998E-13,7.66778E-11,0.587007623,0.336606555,0.197400712,0.098062445,0.044421249,2.03287E-68,3.56364E-20,3.55805E-14,0.339884405
262.72135,76.10454,88.86766,80.10187,0.615741809,0.046284183,0.437404913,0.12513684,5.10434E-50,1.41838E-11,1.48384E-08,0.608825951,0.58529674,0.125993372,0.366332772,0.095536044,7.57272E-58,2.41229E-13,8.99061E-11,0.587862188,0.344913705,0.193878671,0.108697441,0.046047674,7.22139E-68,4.89928E-20,4.30681E-14,0.348623786
263.67626,75.52277,88.54617,79.54016,0.615610109,0.042557003,0.4426944,0.128985586,1.99703E-49,1.80082E-11,1.70071E-08,0.614237006,0.587347416,0.119640866,0.370154975,0.098268791,2.96277E-57,3.06272E-13,1.05416E-10,0.588064633,0.353397707,0.190078988,0.11988927,0.047726953,2.56524E-67,6.7355E-20,5.21313E-14,0.357695211
264.63118,74.93186,88.20359,78.97789,0.615846026,0.039093232,0.445821607,0.132923601,7.81335E-49,2.28638E-11,1.94929E-08,0.61783846,0.5894023,0.11334353,0.373322113,0.101062728,1.15918E-56,3.88854E-13,1.23602E-10,0.587728371,0.361363174,0.186013649,0.131548227,0.049460347,9.11254E-67,9.25996E-20,6.31018E-14,0.367022223
265.58609,74.34228,87.86104,78.42227,0.615600258,0.035880219,0.445016285,0.136951086,3.05691E-48,2.90287E-11,2.23419E-08,0.617847613,0.588655106,0.107131558,0.375896279,0.103918193,4.53519E-56,4.93701E-13,1.44926E-10,0.586946031,0.368420362,0.18169664,0.143565626,0.051249036,3.23703E-66,1.27305E-19,7.63808E-14,0.376511302
266.54101,73.7818,87.49985,77.85548,0.605424782,0.032904793,0.436633252,0.14106829,1.19601E-47,3.68558E-11,2.56074E-08,0.61060636,0.58428564,0.101032815,0.377914235,0.106835586,1.77438E-55,6.26821E-13,1.69928E-10,0.585782636,0.37511679,0.177143623,0.155818233,0.053094264,1.1499E-65,1.75019E-19,9.24543E-14,0.38605612
267.49592,73.20986,87.12673,77.29933,0.576466381,0.030153743,0.414034924,0.145275173,4.6793E-47,4.67933E-11,2.93501E-08,0.58946387,0.580418078,0.095072982,0.37937795,0.10981513,6.94215E-55,7.95832E-13,1.99243E-10,0.584266062,0.383223856,0.172372269,0.168172023,0.054997183,4.08474E-65,2.40615E-19,1.1191E-13,0.395541475
268.45084,72.65753,86.76936,76.75086,0.528353847,0.027613756,0.3680725,0.149571743,1.83077E-46,5.94105E-11,3.364E-08,0.545258033,0.578050615,0.089274751,0.380240488,0.112857109,2.7161E-54,1.01042E-12,2.33616E-10,0.582372348,0.391200234,0.167401809,0.180488858,0.056959008,1.45103E-64,3.30797E-19,1.35461E-13,0.404849675
269.40575,72.1465,86.38605,76.18371,0.464947887,0.025271795,0.293744384,0.153957696,7.16274E-46,7.54295E-11,3.85567E-08,0.472973914,0.574274596,0.083658119,0.380383576,0.115961614,1.06265E-53,1.28286E-12,2.73919E-10,0.58000331,0.399279875,0.162253319,0.192631531,0.058980845,5.15446E-64,4.54777E-19,1.63967E-13,0.413865695
270.36067,71.7069,86.01038,75.66288,0.394734491,0.023115005,0.20244249,0.158432775,2.80241E-45,9.5768E-11,4.41922E-08,0.383990315,0.568540652,0.078239773,0.379583493,0.119128801,4.15761E-53,1.62876E-12,3.21175E-10,0.576952067,0.407506614,0.156949135,0.204470711,0.061063863,1.83103E-63,6.25227E-19,1.98472E-13,0.422483708
271.31558,71.37829,85.61311,75.11787,0.323220013,0.021131012,0.119862631,0.162996395,1.09642E-44,1.2159E-10,5.06512E-08,0.303990089,0.563098072,0.073033526,0.377460848,0.12235862,1.62663E-52,2.06793E-12,3.76583E-10,0.572852994,0.416440715,0.151513075,0.215889141,0.06320911,6.50432E-63,8.59557E-19,2.40238E-13,0.430611326
272.2705,71.15643,85.21274,74.57668,0.260231189,0.019307808,0.063025504,0.167648014,4.28972E-44,1.54375E-10,5.80544E-08,0.249981383,0.556901866,0.0680499,0.37341216,0.125651083,6.36417E-52,2.62552E-12,4.4155E-10,0.567113143,0.427686557,0.145969746,0.226786697,0.065417689,2.31054E-62,1.18172E-18,2.90793E-13,0.438174132
273.22541,70.94555,84.79461,74.03804,0.215117839,0.017633978,0.030781713,0.172386745,1.67832E-43,1.96E-10,6.65395E-08,0.220802503,0.550111541,0.063296668,0.366530288,0.12900599,2.48993E-51,3.33344E-12,5.17724E-10,0.558832945,0.437363724,0.140344706,0.237082074,0.067690573,8.20769E-62,1.62462E-18,3.51987E-13,0.445117353
274.18033,70.75891,84.37368,73.53827,0.191596582,0.016098582,0.014450674,0.177211747,6.5664E-43,2.48848E-10,7.62649E-08,0.207761079,0.543499162,0.058778599,0.35554317,0.1324232,9.74182E-51,4.23226E-12,6.07041E-10,0.546744969,0.445245373,0.13466369,0.246714835,0.070028783,2.91563E-61,2.23352E-18,4.26059E-13,0.451407308
275.13524,70.57408,83.94623,73.01438,0.189063035,0.014691315,0.006652571,0.182121817,2.56905E-42,3.15946E-10,8.74116E-08,0.20346579,0.529919211,0.054498066,0.338850512,0.135902348,3.81141E-50,5.37341E-12,7.11765E-10,0.529250927,0.452292324,0.128952745,0.255644245,0.072433193,1.03571E-60,3.07063E-18,5.15718E-13,0.457030182
276.09016,70.38744,83.50635,72.52805,0.197645778,0.013402394,0.003034029,0.187115798,1.00514E-41,4.01136E-10,1.00188E-07,0.203552322,0.505596364,0.050454907,0.314797843,0.139443131,1.49121E-49,6.82228E-12,8.34557E-10,0.504695882,0.457819554,0.123237413,0.26384856,0.074904723,3.67918E-60,4.22149E-18,6.24246E-13,0.461990696
277.04507,70.18793,83.06838,72.0419,0.205642093,0.012222677,0.001377556,0.192192161,3.93252E-41,5.09296E-10,1.14831E-07,0.20579251,0.474950039,0.046647046,0.282341231,0.143045011,5.83424E-49,8.66178E-12,9.78531E-10,0.472033289,0.462261137,0.117542873,0.271321833,0.077444131,1.30695E-59,5.80368E-18,7.55611E-13,0.466308837
277.99999,69.98979,82.62812,71.58872,0.21136507,0.011143545,0.000624083,0.197349426,1.53859E-40,6.4662E-10,1.31615E-07,0.209117185,0.436490398,0.043070423,0.242026846,0.146707513,2.28263E-48,1.09973E-11,1.14734E-09,0.431804784,0.46626148,0.111893139,0.278071518,0.080052214,4.6427E-59,7.97889E-18,9.14622E-13,0.470016871
278.9549,69.77286,82.18108,71.18583,0.218141636,0.010156991,0.000282414,0.202585728,6.01962E-40,8.2097E-10,1.50851E-07,0.213025284,0.392626075,0.039719593,0.196706527,0.150429918,8.93063E-48,1.39625E-11,1.34528E-09,0.386856039,0.470885417,0.106311235,0.284114432,0.082729591,1.64921E-58,1.09693E-17,1.10709E-12,0.473155258
279.90982,69.56409,81.72671,70.84552,0.224397177,0.009255512,0.000127718,0.207899256,2.35517E-39,1.04233E-09,1.729E-07,0.21728266,0.346731426,0.036587683,0.151083469,0.15421157,3.49409E-47,1.77273E-11,1.57736E-09,0.341882722,0.475268463,0.10081846,0.289473766,0.085476914,5.85853E-58,1.50806E-17,1.34007E-12,0.47576914
280.86473,69.35345,81.27445,70.54273,0.228250436,0.008432173,5.7736E-05,0.213287811,9.21441E-39,1.32338E-09,1.9817E-07,0.22177792,0.304511885,0.033666933,0.109965885,0.158051561,1.36704E-46,2.25072E-11,1.84948E-09,0.301684381,0.478865825,0.095434627,0.294175049,0.088294641,2.08111E-57,2.07327E-17,1.62207E-12,0.477904317
281.81965,69.13675,80.81532,70.27428,0.231224227,0.007680503,2.60927E-05,0.218749252,3.60512E-38,1.68021E-09,2.27135E-07,0.226456077,0.27079691,0.030948666,0.07643425,0.161949052,5.3485E-46,2.8576E-11,2.16855E-09,0.26933197,0.482055596,0.09017742,0.298243155,0.091183258,7.39278E-57,2.85033E-17,1.96342E-12,0.479603833
282.77456,68.91301,80.35089,70.04272,0.234729289,0.006994544,1.17897E-05,0.224281045,1.41047E-37,2.13325E-09,2.60332E-07,0.231287642,0.249586747,0.028423745,0.051246706,0.165902942,2.09256E-45,3.6281E-11,2.54266E-09,0.245573396,0.485503628,0.085062715,0.301698548,0.094143039,2.62612E-56,3.91861E-17,2.3766E-12,0.480904301
283.72948,68.6741,79.88261,69.79405,0.239721281,0.006368761,5.32612E-06,0.229880724,5.51845E-37,2.70845E-09,2.98382E-07,0.236255112,0.237439044,0.026082537,0.033469278,0.169912201,8.1871E-45,4.60636E-11,2.98132E-09,0.229464019,0.488826433,0.080104052,0.304554292,0.09717428,9.32881E-56,5.3873E-17,2.87673E-12,0.481832624
284.68439,68.44954,79.4199,69.59908,0.245949199,0.005798071,2.4058E-06,0.23554543,2.15905E-36,3.43873E-09,3.41993E-07,0.241346252,0.231403185,0.023915297,0.021466536,0.173975534,3.20314E-44,5.84838E-11,3.49564E-09,0.219357371,0.489089704,0.075313032,0.306812365,0.10027705,3.31385E-55,7.40642E-17,3.4821E-12,0.482402447
285.63931,68.22167,78.95883,69.35035,0.249997757,0.005277765,1.08655E-06,0.241272384,8.44724E-36,4.36594E-09,3.91979E-07,0.246551632,0.230525702,0.021912112,0.013603244,0.178091719,1.25322E-43,7.42532E-11,4.0987E-09,0.213607079,0.487737517,0.070698906,0.308460322,0.103451435,1.17719E-54,1.01823E-16,4.21487E-12,0.482610662
286.59422,67.97864,78.48431,69.1432,0.252752089,0.004803534,4.90681E-07,0.247058416,3.30492E-35,5.54314E-09,4.4927E-07,0.251862896,0.232341751,0.020063206,0.008553209,0.182259266,4.90314E-43,9.42743E-11,4.80579E-09,0.210875687,0.486669801,0.066269028,0.309467252,0.106697274,4.18169E-54,1.39986E-16,5.10184E-12,0.482433554
287.54914,67.72925,78.01331,68.90157,0.255719168,0.004371395,2.21566E-07,0.252900449,1.29304E-34,7.03777E-09,5.14935E-07,0.257272587,0.236127267,0.018358876,0.005351123,0.186476764,1.91834E-42,1.19694E-10,5.63488E-09,0.210186769,0.48453478,0.062028553,0.309779739,0.110014422,1.48547E-53,1.92452E-16,6.17547E-12,0.481822715
288.50405,67.47906,77.5572,68.70399,0.259066706,0.003977707,1.0004E-07,0.258795023,5.05893E-34,8.93538E-09,5.90196E-07,0.26277343,0.240139244,0.016789728,0.003337274,0.19074253,7.50537E-42,1.51967E-10,6.60698E-09,0.210869539,0.481926376,0.057980924,0.309317337,0.113402472,5.27679E-53,2.64582E-16,7.47503E-12,0.480700733
289.45897,67.2291,77.11504,68.4466,0.265726616,0.003619116,4.5166E-08,0.264738789,1.97929E-33,1.13447E-08,6.76459E-07,0.268358638,0.242949505,0.015346598,0.002077185,0.195054966,2.93646E-41,1.92943E-10,7.7468E-09,0.212478757,0.479751212,0.054127649,0.307968172,0.116861027,1.87449E-52,3.63747E-16,9.04807E-12,0.478956848
290.41388,66.98594,76.6415,68.23266,0.272018661,0.00329256,2.03903E-08,0.27072802,7.74383E-33,1.44036E-08,7.75329E-07,0.27402139,0.245048181,0.014020737,0.001291283,0.199412201,1.14887E-40,2.44967E-10,9.08325E-09,0.214724231,0.476382096,0.050468803,0.305585189,0.120389413,6.65869E-52,5.00077E-16,1.09521E-11,0.476443404
291.3688,66.72128,76.19303,67.97686,0.275272618,0.002995221,9.20465E-09,0.276759122,3.02976E-32,1.82873E-08,8.8865E-07,0.27975526,0.24837188,0.01280372,0.000802101,0.203812459,4.49492E-40,3.11019E-10,1.06503E-08,0.21741829,0.472462961,0.047002861,0.301983984,0.123986966,2.36538E-51,6.87505E-16,1.32569E-11,0.472973811
292.32371,66.45933,75.74424,67.74423,0.280242414,0.002724534,4.15502E-09,0.282828138,1.18537E-31,2.32181E-08,1.01853E-06,0.285553718,0.25162638,0.011687588,0.000497998,0.208253689,1.75861E-39,3.94879E-10,1.24876E-08,0.220439288,0.469361851,0.043727182,0.296944516,0.127652732,8.40248E-51,9.45177E-16,1.60466E-11,0.46832443
293.27863,66.18386,75.29764,67.5099,0.288187663,0.002478138,1.8755E-09,0.288931261,4.63772E-31,2.94785E-08,1.1674E-06,0.291410598,0.253377403,0.010664756,0.000309096,0.212733943,6.88051E-39,5.01353E-10,1.46419E-08,0.22370781,0.465484682,0.040637889,0.290218424,0.131385764,2.98483E-50,1.29943E-15,1.94235E-11,0.462242077
294.23354,65.8823,74.84831,67.26146,0.294628583,0.002253888,8.46539E-10,0.295064336,1.81447E-30,3.74269E-08,1.33802E-06,0.297319601,0.254202766,0.009728116,0.000191813,0.217251004,2.69195E-38,6.36534E-10,1.71679E-08,0.227170952,0.458646077,0.037730307,0.281546416,0.135184817,1.06029E-49,1.78644E-15,2.35109E-11,0.454461539
