temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion
132.8369,0.0005671831718998225,2.0691456077249063e-13,5.233192896691849e-14,0.0002895764382925361,2.6194609754650333e-124,5.272456696466378e-35,1.5510154756417231e-27,0.0004717661248116716,1.363280560147185e-09,1.328407022981147e-10,6.300752786034659e-06,8.521708880471721e-102,1.2155551281045602e-35,1.7010739864359517e-22,0.00014764525563386432,3.329583809381572e-12,8.79565320371942e-12,1.4001275386376217e-07,5.210851549822852e-125,5.63675297299275e-39,3.861312517172156e-30
133.79182,0.0006000259325493749,2.5040316058323e-13,6.334455214440909e-14,0.00030105124584200684,8.641187672761367e-124,7.243692982380191e-35,1.9691820795325935e-27,0.0005008099529113032,1.562383603298137e-09,1.5222308329193553e-10,6.6654996321854e-06,2.2117647567450573e-101,1.671495155940446e-35,2.059086661937526e-22,0.00015673736183277105,3.904333631676786e-12,1.0082308291665076e-11,1.4990582024990566e-07,1.5062531011940533e-124,7.746825975709533e-39,4.9051438440425926e-30
134.74673,0.0006347652594266784,3.030890882912798e-13,7.667469030194697e-14,0.00031295582146449144,2.848213230965209e-123,9.95862295797967e-35,2.500098789954039e-27,0.0005316383274267291,1.7904470890892274e-09,1.744640168783702e-10,7.051526924435948e-06,5.754107965665397e-101,2.2975080513024164e-35,2.4925263402895807e-22,0.00016638845134440947,4.577464054184695e-12,1.1553748950751866e-11,1.6051152277403407e-07,4.35538919242346e-124,1.064817635444511e-38,6.230247085339195e-30
135.70165,0.0006715106724301301,3.669026472824953e-13,9.28100017654832e-14,0.0003253331419672913,9.395724961139149e-123,1.3695011736279941e-34,3.175360416977815e-27,0.0005643608272772396,2.0522977579604795e-09,1.9998182782706953e-10,7.4596858806303004e-06,1.4947552220670142e-100,3.158728103881312e-35,3.0173283037844703e-22,0.0001766327708744013,5.3670978190497425e-12,1.3244194731191106e-11,1.7182986143614743e-07,1.2573563962236278e-123,1.463896659871381e-38,7.911628084908941e-30
136.65656,0.000710377902251087,4.4411478271670623e-13,1.1234077695462896e-13,0.0003381832073504064,3.1022354615350036e-122,1.8829186244591824e-34,4.0302788071547054e-27,0.0005990937350336577,2.3515556652419103e-09,2.2919484090768435e-10,7.889550891846458e-06,3.880981195700037e-100,4.3438103190896666e-35,3.654739595478668e-22,0.00018750675681542854,6.2926521499981165e-12,1.5181021273151854e-11,1.8398659555471357e-07,3.637967885784198e-123,2.013203707861239e-38,1.0043044147560551e-29
137.61148,0.000751489502705567,5.375641760436998e-13,1.359816370270016e-13,0.00035154899442113824,1.023505505849722e-121,2.588979621413766e-34,5.1144144468717766e-27,0.000635960380695341,2.6954609215935544e-09,2.6273054327469085e-10,8.344952438382387e-06,1.0087018514722355e-99,5.972167561360688e-35,4.424944906275823e-22,0.0001990492104221982,7.378722197082993e-12,1.7398448126845434e-11,1.969817251297326e-07,1.0501220158879034e-122,2.767784162093654e-38,1.2749505013038988e-29
138.56639,0.000794974850734248,6.506572450032204e-13,1.645974101351317e-13,0.0003654305031794867,3.3746574453212727e-121,3.5566774344987285e-34,6.495913004911245e-27,0.0006750917432999352,3.0888402674554353e-09,3.011467012876235e-10,8.83014660945805e-06,2.6180170429921807e-99,8.20663555492148e-35,5.354503039996529e-22,0.00021130112263647745,8.65119759193929e-12,1.9937538752525428e-11,2.1089908970684976e-07,3.0381858662124224e-122,3.8056189813646806e-38,1.6187272856025452e-29
139.52131,0.0008409709336860835,7.880494271729193e-13,1.992351182211456e-13,0.00037982773362545184,1.1132466798345547e-120,4.891742009958538e-34,8.24911521085371e-27,0.0007166267087561246,3.5401404985975933e-09,3.4514052289590023e-10,9.340877315853485e-06,6.807785903673419e-99,1.1282421456988963e-34,6.480596321989612e-22,0.00022430611202450582,1.0139851410947165e-11,2.2846200520487685e-11,2.2578060905888765e-07,8.761783702815496e-122,5.22762470058686e-38,2.0550112773124645e-29
140.47622,0.000889622611746174,9.538284238404898e-13,2.41161887291945e-13,0.00039478366256633497,3.672728537993458e-120,6.728575821832772e-34,1.0473142037473302e-26,0.000760712757397636,4.057808410790068e-09,3.956183784337645e-10,9.881400646788655e-06,1.7721532604785693e-98,1.5516150286893618e-34,7.845718838368018e-22,0.00023811033718951265,1.1887401546304236e-11,2.6186028621112577e-11,2.417101227314916e-07,2.5350087167306697e-121,7.18861645854648e-38,2.609429473081373e-29
141.43114,0.000941083142791509,1.1548070704854212e-12,2.9191171173891825e-13,0.0004103412668094376,1.2124970953308906e-119,9.24638216884087e-34,1.3298089761536072e-26,0.0008075063937044907,4.650290799802901e-09,4.53416917440518e-10,1.0451716602263557e-05,4.602328252461922e-98,2.1333004213450654e-34,9.497676436008815e-22,0.00025276302229661153,1.3945627261280343e-11,3.001177433473823e-11,2.5877147027030687e-07,7.321557349996072e-121,9.883546652233676e-38,3.315734502640411e-29
142.38605,0.0009955145322947973,1.3977982025872026e-12,3.5334119740703654e-13,0.0004265005463547596,4.000149816814037e-119,1.2713965999061987e-33,1.6878834903001596e-26,0.0008571736619685072,5.3296545167361496e-09,5.197213934301712e-10,1.1056081271498155e-05,1.1955233868889258e-97,2.9330047558826115e-34,1.14948984833173e-21,0.0002683161943103532,1.635336300332786e-11,3.439872067182954e-11,2.7704849122097876e-07,2.1124038858618523e-120,1.3587642195046288e-37,4.209554141816893e-29
143.34097,0.0010530881456561664,1.6918856007851528e-12,4.2769771279677995e-13,0.0004433044780096025,1.3196427656012888e-118,1.7480773744999025e-33,2.1426009529014912e-26,0.0009098907479030535,6.109173097799877e-09,5.957170599167349e-10,1.1694494654492448e-05,3.110053528524723e-97,4.027622679853687e-34,1.3911749630991135e-21,0.00028482520851961986,1.917533285153409e-11,3.9422150642851405e-11,2.9662502512915255e-07,6.10119441358302e-120,1.8679340092906352e-37,5.340892286508803e-29
144.29588,0.0011139851455829483,2.047288518298506e-12,5.177021930862399e-13,0.0004607530617739662,4.355307295045569e-118,2.4030654313194465e-33,2.719980619310812e-26,0.0009658445802528008,7.0021200792041465e-09,6.828680535939867e-10,1.23712128404664e-05,8.076733171319037e-97,5.538376343516245e-34,1.6838529812020327e-21,0.0003023486609501429,2.2489205700803795e-11,4.517787898839554e-11,3.1758491154047355e-07,1.7637029876294082e-119,2.568615859649306e-37,6.778504293575872e-29
145.2508,0.0011783971918973384,2.4776326260862405e-12,6.266468463831031e-13,0.00047888927445515216,1.4374984336675383e-117,3.3080420898526056e-33,3.450997793520037e-26,0.0010252336042919773,8.02538905248904e-09,7.825687903607628e-10,1.3086235829420008e-05,2.0932756827714007e-96,7.6190550419736615e-34,2.038147424168724e-21,0.00032094900147687966,2.637265044604173e-11,5.177540826913816e-11,3.40011990000587e-07,5.09402650759978e-119,3.5319100565417507e-37,8.609896980839571e-29
146.20571,0.0012465269663921362,2.998814540267164e-12,7.585178632995741e-13,0.0004977131160531602,4.741015715709844e-117,4.5445448510167244e-33,4.3802569132775267e-26,0.0010882682974898699,9.198286979414647e-09,8.969108940653173e-10,1.3843819710573236e-05,5.441391196163471e-96,1.0477726645071676e-33,2.4668065178330723e-21,0.00034069218347408377,3.091628079797011e-11,5.937214841605135e-11,3.6403201982796087e-07,1.4730437909491235e-118,4.85070568323974e-37,1.0928827653108624e-28
147.16063,0.0013185888726384052,3.629001822119915e-12,9.18139451057087e-13,0.000517267563375292,1.5653535265999744e-116,6.246976188851382e-33,5.56351352576873e-26,0.0011551720289533299,1.0537707451521051e-08,1.0279859885559042e-09,1.4643964483926085e-05,1.4153890681288694e-95,1.4403876884769582e-33,2.9857655444874318e-21,0.00036164845210264694,3.624954491476354e-11,6.806391416972679e-11,3.8972884056824043e-07,4.258865746817876e-118,6.674083984500439e-37,1.3879057511089738e-28
148.11554,0.0013948095608412143,4.392039395822705e-12,1.1113515379012084e-12,0.0005375955932288487,5.156564505877196e-116,8.585579237140041e-33,7.06271823897748e-26,0.0012261817469807746,1.2082264392328436e-08,1.1785829056301953e-09,1.5490926238698515e-05,3.681378849292011e-95,1.9804595071635135e-33,3.612553314653393e-21,0.0003838922567226164,4.2501890954596613e-11,7.798758373100978e-11,4.1722821153989357e-07,1.2299760937620866e-117,9.174061781197496e-37,1.7623099216451362e-28
149.07046,0.0014754287151232531,5.3163140758734065e-12,1.3452230183995225e-12,0.0005586972056138305,1.6961926564827175e-115,1.1802278449153945e-32,8.970796964879525e-26,0.0013015489244489432,1.384402465293686e-08,1.3507932691364449e-09,1.638896106411049e-05,9.56370334243388e-95,2.722266695309201e-33,4.372135103922312e-21,0.0004075026012431248,4.982865670727885e-11,8.934847440116824e-11,4.466978118342108e-07,3.547273447962004e-117,1.2614398198670513e-36,2.237346932675994e-28
150.02537,0.0015606998408084472,6.4347545670895495e-12,1.6283098924864375e-12,0.0005806153773375385,5.60485874995019e-115,1.622859992752405e-32,1.1393065737047383e-25,0.0013815403323111507,1.5871255637746553e-08,1.5481031188217432e-09,1.7338068960162005e-05,2.4824450848226467e-94,3.7445131862904534e-33,5.29106971611478e-21,0.0004325633944723196,5.842401441007215e-11,1.0242034258189274e-10,4.782214809968376e-07,1.0258571796191271e-116,1.7350594666725032e-36,2.840518926945438e-28
150.98029,0.0016508909642296147,7.78596693718824e-12,1.9709695216916473e-12,0.0006033930852072743,1.850147276392916e-114,2.2312551919048952e-32,1.4465815893045483e-25,0.001466439070928292,1.818809104895763e-08,1.774695702382598e-09,1.8342506016073025e-05,6.450239436328718e-94,5.1467097004682765e-33,6.4065394765796266e-21,0.00045916362529232796,6.849508111605585e-11,1.1740850557445118e-10,5.119668981190644e-07,2.963269721655123e-116,2.3852830495749034e-36,3.609328826376957e-28
151.9352,0.001746285507488038,9.421047452265648e-12,2.3857378613191365e-12,0.0006270733060303393,6.106029901005976e-114,3.0672385804310717e-32,1.8362509135228557e-25,0.0015565452576228466,2.0842798290970325e-08,2.0340570595660996e-09,1.9402272231843552e-05,1.680904986450308e-93,7.073599103822318e-33,7.755726710665679e-21,0.00048739771300918623,8.031369795739664e-11,1.3458671978053414e-10,5.481017422921817e-07,8.560239287536889e-116,3.279770518117888e-36,4.584404796387664e-28
152.89012,0.0018471833381649514,1.1408124467116665e-11,2.887790244877404e-12,0.0006516560398067335,2.0193100593198387e-113,4.214139692235472e-32,2.331236271313679e-25,0.0016521774877311338,2.389571161928492e-08,2.3310676460181738e-09,2.0525879785913508e-05,4.363096972316884e-93,9.724202837074592e-33,9.386437265250001e-21,0.0005173658577027698,9.416465088207861e-11,1.542287416018322e-10,5.867936926074803e-07,2.4768657939864177e-115,4.5068238403499304e-36,5.8220012198627925e-28
153.84503,0.001953901294177283,1.3803971610737032e-11,3.49549320305206e-12,0.0006771842633437583,6.652170632033822e-113,5.791128720966523e-32,2.9569374119503887e-25,0.0017536736940458198,2.7395098438301655e-08,2.6720023332835833e-09,2.1713328678282897e-05,1.1327547197687681e-92,1.3369913773936936e-32,1.1362412269502016e-20,0.0005491744781642053,1.1034567065390333e-10,1.7674520564088119e-10,6.282104281562506e-07,7.149448983602642e-115,6.192588684911709e-36,7.390873453662071e-28
154.79995,0.0020667745833929693,1.671078141531909e-11,4.231083481628033e-12,0.0007037009534487149,2.1929698002439678e-112,7.959488635471716e-32,3.75610025494183e-25,0.00186139226409117,3.1401293003520813e-08,3.0624387849576714e-09,2.2968874998171674e-05,2.9455465446992817e-92,1.8381635508482192e-32,1.3752704613355255e-20,0.0005829363870708348,1.293745499055692e-10,2.0254674650021696e-10,6.726453873482511e-07,2.069867395078248e-114,8.520549660735115e-36,9.378528315606974e-28
155.75486,0.002186157570914571,2.0230746413055174e-11,5.12146989369156e-12,0.0007312490869289048,7.232569738014212e-112,1.094322355915035e-31,4.772090225876685e-25,0.0019757133292868084,3.5986696421542734e-08,3.510046288484037e-09,2.4296774834799806e-05,7.653255926789236e-92,2.526596807163912e-32,1.6647614229799738e-20,0.0006187713165111111,1.5176908126977463e-10,2.3218087698322064e-10,7.200147306378365e-07,5.970018133294501e-114,1.172006252898502e-35,1.1903725058455217e-27
156.70978,0.0023124249162667166,2.4488768587735924e-11,6.199225346732327e-12,0.0007598716405916295,2.389896323300242e-111,1.504697909982547e-31,6.060662871940405e-25,0.0020970403119442227,4.124784350116789e-08,4.023191339255696e-09,2.5701284277387254e-05,1.9861853931423306e-91,3.476471865155341e-32,2.0153376334117828e-20,0.0006568064435094913,1.7791760922104337e-10,2.6612667079285075e-10,7.707376557532334e-07,1.725259705456295e-113,1.6112225355292237e-35,1.5110224882913504e-27
157.66469,0.0024459727980595015,2.964381410054942e-11,7.503781515131035e-12,0.0007896115912441904,7.875917515400526e-111,2.069188300948775e-31,7.696158922713586e-25,0.0022258007847092702,4.728126905119674e-08,4.6109376406150824e-09,2.7186659415153978e-05,5.158571086770729e-91,4.7791576589721584e-32,2.4397473184648363e-20,0.0006971764776139199,2.0859682270842306e-10,3.05000079832911e-10,8.25233360422668e-07,4.9796062629938826e-113,2.214428187392826e-35,1.9185542398599282e-27
158.61961,0.0025872201386518898,3.588891329008119e-11,9.082869181206514e-12,0.0008205119156938887,2.603038185815554e-110,2.8451385844039396e-31,9.77150429017198e-25,0.002362448533224187,5.41955747315298e-08,5.284440519752885e-09,2.875715633731994e-05,1.3408623677781024e-90,6.570350625470282e-32,2.953394584355077e-20,0.0007400246243581348,2.445834106809613e-10,3.495539342080505e-10,8.835018446461402e-07,1.4400749604659117e-112,3.044696042809647e-35,2.4354695137053475e-27
159.57452,0.0027366097413391573,4.343980594651505e-11,1.0994257867908982e-11,0.0008526155907480259,8.575162521519662e-110,3.911398211784593e-31,1.2404405129484869e-24,0.0025074645015143436,6.211142905316766e-08,6.058341343606881e-09,3.0421287222325065e-05,3.4866159564713632e-90,9.030979347124269e-32,3.57487059375692e-20,0.0007855025852616679,2.8678351024588015e-10,4.006095031233409e-10,9.459623061518768e-07,4.162582780974011e-112,4.1857409546048643e-35,3.0917706473664003e-27
160.52944,0.0028946099523960785,5.258036021482972e-11,1.330787582131364e-11,0.0008859655932139033,2.8316902435225937e-109,5.380865261283981e-31,1.5749737960611831e-24,0.002661358940594504,7.118570108041105e-08,6.94379543936776e-09,3.2179052070169355e-05,9.06372549949738e-90,1.2414343839398502e-31,4.329140622261721e-20,0.0008337715212921508,3.362327066685765e-10,4.591249339846992e-10,1.0126147449398775e-06,1.2026198392767168e-111,5.756827918584209e-35,3.923085416670401e-27
161.48435,0.0030617156233124546,6.365121786899966e-11,1.610836646009823e-11,0.0009206048998988223,9.329599612104307e-109,7.396902371877653e-31,1.999335460750437e-24,0.0028246726976325844,8.158732672866079e-08,7.961719045518062e-09,3.403896305929273e-05,2.3584557974706084e-89,1.7064208408994641e-31,5.237451712925953e-20,0.0008850022280402805,3.942254815307964e-10,5.262636914993104e-10,1.0842975564665953e-06,3.4692658851881106e-111,7.912772073533966e-35,4.979417717515334e-27
162.43927,0.003238450210216088,7.70497943119951e-11,1.949819352637186e-11,0.0009566194644173859,3.0757819819946287e-108,1.0165593337092964e-30,2.538305750209781e-24,0.0029979795364444123,9.350937561551779e-08,9.126056321046146e-09,3.6005276278915156e-05,6.122773515566113e-89,2.3460033799470265e-31,6.342297951862563e-20,0.0009393760991821251,4.6231521273063485e-10,6.029154839726685e-10,1.1610107407320302e-06,1.0028610308551809e-110,1.0882929180619003e-34,6.32327241977368e-27
163.39418,0.0034253668235842646,9.328705220477769e-11,2.3601369760766698e-11,0.0009940092867695937,1.014907874504617e-107,1.397366343488101e-30,3.2197624380319396e-24,0.003181887512601733,1.07144917358583e-07,1.0457723504434556e-08,3.808650390747656e-05,1.5926647670802563e-88,3.225316290773378e-31,7.675549903656259e-20,0.0009970853892415713,5.420552781661871e-10,6.912019235178759e-10,1.2427542977361819e-06,2.902285091674785e-110,1.4953993941295406e-34,8.029655367292418e-27
164.3491,0.0036230503276667315,1.1293072783730488e-10,2.8568014864799147e-11,0.0010328603205700488,3.3462188693392763e-107,1.921535992242456e-30,4.0870709498055966e-24,0.003377041551759726,1.22831823788658e-07,1.1984608913660008e-08,4.028690203419689e-05,4.1361226847123535e-88,4.437537793352916e-31,9.290325175948226e-20,0.0010583342646401138,6.356462965264213e-10,7.924917921433851e-10,1.3303666229355037e-06,8.385289213907375e-110,2.0561742301776423e-34,1.0198574351867516e-26
165.30401,0.003832118827576965,1.366621047575256e-10,3.457983004389742e-11,0.0010732155426260524,1.1044505388452878e-106,2.6419332530945943e-30,5.189791771917818e-24,0.0035841249966535086,1.4081143192774397e-07,1.3734600866699226e-08,4.261498283751608e-05,1.0739864332673507e-87,6.102080752118849e-31,1.1245053137143767e-19,0.0011233390664593017,7.452888865003057e-10,9.081538718576489e-10,1.4242669140582216e-06,2.421382305407074e-109,2.826809587691598e-34,1.294878862625669e-26
166.25893,0.00405322594366706,1.653895610293717e-10,4.1856794657984207e-11,0.0011151609065522077,3.6440914523673005e-106,3.636511560987472e-30,6.589875512352435e-24,0.0038038626151469025,1.6144574730884262e-07,1.574255976102311e-08,4.507925849587405e-05,2.78503994149258e-87,8.381780891298279e-31,1.3614098437940534e-19,0.0011923295366654929,8.738309075676814e-10,1.040925726677573e-09,1.5248743688325622e-06,6.992662878446254e-109,3.886433204273287e-34,1.644281085212839e-26
167.21384,0.004287062211143043,2.002485692327581e-10,5.0665072509129257e-11,0.0011585674819266098,1.202689056145363e-105,4.998456631255197e-30,8.367857961488433e-24,0.004037022147228941,1.8497610695395515e-07,1.804334599410256e-08,4.768398509849077e-05,7.243028000760475e-87,1.152089179723186e-30,1.6477137489800306e-19,0.0012655491684597832,1.0239907710502148e-09,1.1928605296158367e-09,1.632608184986752e-06,2.0162003033462173e-108,5.342842287670197e-34,2.0874406126087313e-26
168.16876,0.004534357791819546,2.423746019475997e-10,6.132696328878393e-11,0.0012036931295930677,3.970500832991619e-105,6.871131102873319e-30,1.0622860092099942e-23,0.004284417656839637,2.120058534180844e-07,2.067879204290265e-08,5.044193091302612e-05,1.8804200353633647e-86,1.583603848925007e-30,1.9945717268769565e-19,0.00134325643250276,1.201334747749414e-09,1.3673802356935721e-09,1.7478875602490173e-06,5.840374079129686e-108,7.34970519786279e-34,2.6506094901597874e-26
169.12367,0.0047958840486870356,2.9335732078577713e-10,7.423254377576805e-11,0.0012505378495515811,1.3097335365961351e-104,9.442698439497246e-30,1.3491173241751392e-23,0.0045469115945319894,2.4301766074523266e-07,2.3697702463882655e-08,5.335735202870006e-05,4.8863248471103894e-86,2.1770495994415567e-30,2.4142008272423036e-19,0.001425725302439398,1.4084518008287702e-09,1.5672224089276845e-09,1.8711316923475848e-06,1.6869696458955518e-107,1.0101974331841203e-33,3.3631650067060736e-26
170.07859,0.005072456520094358,3.551270291331459e-10,8.985394654188852e-11,0.0012995314098751638,4.3156366490850793e-104,1.2981963589206137e-29,1.7127673930402369e-23,0.004825417977409253,2.784942029794023e-07,2.716282597249019e-08,5.644301671317248e-05,1.2710926295534952e-85,2.993037506401813e-30,2.922005156292014e-19,0.0015132464811238111,1.6518143381970143e-09,1.796493395343533e-09,2.003178976738907e-06,4.8780020680724857e-107,1.388634439106152e-33,4.269485619857052e-26
171.0335,0.005364936844219796,4.298411248915441e-10,1.0876269392644561e-10,0.0013502440424908023,1.423610896753044e-103,1.7847333149438865e-29,2.1749189285996286e-23,0.005120904881508199,3.191594911865967e-07,3.1129939204678694e-08,5.970743714488331e-05,3.3058589636591734e-85,4.114794717744072e-30,3.5381694049297387e-19,0.0016061281013191127,1.9366002861811296e-09,2.0592995409664755e-09,2.14444861115121e-06,1.4083877349511497e-106,1.909272016950402e-33,5.419575225510706e-26
171.98842,0.005674235733253614,5.20338289510759e-10,1.316505860990375e-10,0.00140310551547151,4.697366761840014e-103,2.453161619167389e-29,2.761591186206524e-23,0.005434398395234632,3.6585820494382e-07,3.568270711437833e-08,6.315912550227246e-05,8.587002494451637e-85,5.6526876687778146e-30,4.281815911906303e-19,0.001704697127097134,2.270576534271592e-09,2.360431582826097e-09,2.295778991040948e-06,4.0675814200985954e-106,2.6248619917847892e-33,6.882189180526767e-26
172.94333,0.006001315247772944,6.29797846214552e-10,1.593549537922044e-10,0.0014576860607442735,1.5510681588945458e-102,3.376058607572492e-29,3.5049984820125157e-23,0.005766984853913909,4.1931435531707554e-07,4.089782257602508e-08,6.681085005299981e-05,2.227543056025347e-84,7.769552083730142e-30,5.184815241806417e-19,0.0018093002297132484,2.6628044535406235e-09,2.705364648956209e-09,2.4580085118645725e-06,1.1753917452881926e-105,3.607651428376247e-33,8.73858381573946e-26
173.89825,0.006347192208304116,7.626481380645914e-10,1.9288946040001187e-10,0.0015144154463821063,5.112517721216431e-102,4.6394418635445264e-29,4.4528427841651554e-23,0.006119815308891951,4.806139589053687e-07,4.687289470253747e-08,7.067112297550531e-05,5.788384140710284e-84,1.0682502261570524e-29,6.273726198450672e-19,0.0019203050138311246,3.122345415060446e-09,3.1009426493990763e-09,2.63155637135031e-06,3.3913864829110637e-105,4.9608504192489674e-33,1.1095017409932003e-25
174.85316,0.006712940557173505,9.227497718325877e-10,2.3348088990955715e-10,0.0015737234404580222,1.6917879780166413e-101,6.377713861123071e-29,5.654684579051509e-23,0.006494108105862762,5.508430323077044e-07,5.372644884531655e-08,7.475696862666878e-05,1.5037322023008822e-83,1.469007036338198e-29,7.596354628716132e-19,0.002038101068572516,3.6608497530667723e-09,3.5540094941969616e-09,2.8172609649546137e-06,9.811439808481324e-105,6.818632084684396e-33,1.4089000676823854e-25
175.80808,0.007099695382401556,1.1169155829980298e-09,2.826143524100236e-10,0.0016351802748990076,5.5706926545287775e-101,8.770077899027561e-29,7.178669535453793e-23,0.006891153869634953,6.313289291450892e-07,6.157777728450776e-08,7.909817963102999e-05,3.908456051698501e-83,2.0199345699732268e-29,9.195194618715744e-19,0.0021631018068543916,4.2925567649588096e-09,4.073462266404809e-09,3.015960688133937e-06,2.829916733379213e-104,9.37594882167267e-33,1.7889296765070713e-25
176.76299,0.007508655192077675,1.351958407040407e-09,3.4208740599869333e-10,0.0016987859497050626,1.8368101945323296e-100,1.205845843052924e-28,9.111528504549371e-23,0.007312318340292003,7.236403400605306e-07,7.057664028764608e-08,8.365219509638927e-05,1.0160738060132313e-82,2.777120687629252e-29,1.1128675536854813e-18,0.0022957450785013114,5.0330002297175094e-09,4.668882440081789e-09,3.228913134072958e-06,8.186292584890495e-104,1.2885091967495148e-32,2.2714672719226265e-25
177.71791,0.007941086638061918,1.6369620245990384e-09,4.140757762382485e-10,0.0017649702329492008,6.062931402190054e-100,1.6574381558259065e-28,1.1570967641507527e-22,0.007759047615791539,8.294666242080367e-07,8.089078608736148e-08,8.85041368071459e-05,2.6438868732977734e-82,3.8174600368579606e-29,1.3471162033830988e-18,0.002436495447519971,5.901597371069061e-09,5.3512202712955235e-09,3.4569566982281305e-06,2.363494161288994e-103,1.7713030740015612e-32,2.8840149966729427e-25
178.67282,0.008398326965311788,1.981010216313243e-09,5.012132919672647e-10,0.001833733124631422,1.995159264801356e-99,2.2783775858887574e-28,1.468708322309431e-22,0.008232871503791102,9.501351352086136e-07,9.271243491530852e-08,9.361144387110024e-05,6.870651485508205e-82,5.246795838406968e-29,1.6307642281870168e-18,0.0025858449803865423,6.920354375903145e-09,6.1314260161136344e-09,3.7009297760559063e-06,6.833472117751128e-103,2.4352880025738534e-32,3.65907538309171e-25
179.62774,0.008881788998011796,2.397728653141999e-09,6.066880327415376e-10,0.001905074624751727,6.588337948241558e-99,3.1313852877932803e-28,1.8645727073261217e-22,0.008735409279912919,1.0889039228592771e-06,1.0626197420429822e-07,9.901667718045193e-05,1.7876887565443464e-81,7.21891738737965e-29,1.97390397354906e-18,0.0027443155233212143,8.113866394272937e-09,7.027978231650235e-09,3.9620899607409655e-06,1.9749555731324434e-102,3.348123932010027e-32,4.646652327076913e-25
180.58265,0.009392964288707924,2.9018784786241995e-09,7.34358990223657e-10,0.001979424501383129,2.1766660595462963e-98,4.3051668944055965e-28,2.3676116441548424e-22,0.009268373383346682,1.2481863573800388e-06,1.2179186295281485e-07,0.00010471983673520095,4.636361624292296e-81,9.92379969537429e-29,2.3892836653031122e-18,0.002912459840925469,9.511906502558593e-09,8.054564737989855e-09,4.241694845467988e-06,5.710489559410997e-102,4.598112830358556e-32,5.903000211513786e-25
181.53757,0.00993342827938909,3.5127627266183973e-09,8.888969846664029e-10,0.0020567827545256282,7.176584108042759e-98,5.917996582880534e-28,3.005702906388319e-22,0.00983357560483557,1.4303958089909101e-06,1.3959158190145676e-07,0.00011076348342754695,1.2044760868013425e-80,1.3641882065226456e-28,2.891776233588705e-18,0.003090863893456619,1.1155898111375986e-08,9.231717265259287e-09,4.541002023421652e-06,1.6499218224866346e-101,6.318281039095064e-32,7.496874393262058e-25
182.49248,0.01050484397547736,4.251955376142975e-09,1.0759555105607595e-09,0.0021371493841792245,2.364456815666206e-97,8.131157322065588e-28,3.817255870976527e-22,0.010432931040111766,1.6391523330219082e-06,1.5999293231335202e-07,0.00011714761725748988,3.1282551663194382e-80,1.8753114520132717e-28,3.5026287214623115e-18,0.0032801483258150126,1.3084675668177494e-08,1.057996754358532e-08,4.861688285514862e-06,4.7649772822307846e-101,8.692113167151445e-32,9.515781690143202e-25
183.4474,0.011108967544289203,5.14670776911589e-09,1.3023783702154328e-09,0.002220524390343918,7.81079611849271e-97,1.1177613400296026e-27,4.845635963508149e-22,0.011068465051380755,1.8792826699130567e-06,1.8337610168331822e-07,0.00012391479911722937,8.131930560642946e-80,2.5782189949269294e-28,4.240963467674757e-18,0.0034809709199935374,1.5337073620415496e-08,1.2126691213137014e-08,5.2050112249323e-06,1.3768247330515706e-100,1.1948964975692566e-31,1.208473184190218e-24
184.40231,0.01174765225145356,6.229948610354672e-09,1.5764490834619789e-09,0.0023069077730197085,2.5766851014878816e-96,1.5370970590330864e-27,6.1527937919670175e-22,0.011742317478589582,2.154406874994372e-06,2.101769147005366e-07,0.00013106502900676547,2.1172932974683882e-79,3.546186911165814e-28,5.133339276046634e-18,0.0036940282592397896,1.797781604717729e-08,1.3899263914083424e-08,5.57264763258687e-06,3.985367109910493e-100,1.6432870106465731e-31,1.5341235562258451e-24
185.35723,0.012422854759180773,7.535742077256768e-09,1.908195791019323e-09,0.0023967293002796104,8.499207075599762e-96,2.113235664416078e-27,7.813070085933732e-22,0.012456750116576645,2.469351688705878e-06,2.4089492086076514e-07,0.00013864086781829776,5.493155624507355e-79,4.876011992353815e-28,6.211626711162652e-18,0.003920058355680544,2.108457184336764e-08,1.593190519663587e-08,5.965855101663252e-06,1.1507086390756123e-99,2.259107229374243e-31,1.9479057947816708e-24
186.31214,0.013136639500060429,9.12540368913758e-09,2.3097541456147192e-09,0.002489988972123623,2.804253754293712e-95,2.9053142447559918e-27,9.919390757384043e-22,0.013214151442005462,2.830150536597603e-06,2.7610266733206596e-07,0.00014664231555182623,1.4270397674808667e-78,6.70339067534685e-28,7.518319859135757e-18,0.004159842577246367,2.4722065088073836e-08,1.8258834611005676e-08,6.385052829889672e-06,3.3287148954820914e-99,3.1065767668784292e-31,2.472946701710513e-24
