temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion
235.89273,0.3783990986431366,0.023982797033293594,0.004131919656536241,0.0069564874641793875,3.5515125589618973e-91,6.368824762773842e-10,2.5081347046578747e-13,0.1869533094013453,0.004940965302399668,0.0002892692912933115,2.5108064185413417e-06,6.694097339824381e-113,1.0984372099462515e-13,5.765896386063488e-13,0.08943293308938545,0.0014431337845033105,0.00012456311231492335,4.994845935844781e-11,6.274123002138239e-74,2.1411062226513655e-15,4.735423944160122e-21
236.84764,0.3945573204049011,0.026344240542763492,0.0045920653608619655,0.007356768605230663,2.399959283366522e-90,7.465370584670437e-10,3.037170389140244e-13,0.1956125972655861,0.005433842294100821,0.0003259515144672721,2.829168447928964e-06,4.518630538123621e-112,1.3295535473567806e-13,6.75968175971533e-13,0.09386908543452568,0.0015874847577140687,0.00013771178592993563,6.047106776184158e-11,1.8159300486731e-73,2.592043792588033e-15,6.0136876689992585e-21
237.80256,0.41115517623904957,0.02893364602747478,0.005103163944397147,0.0077802154112418375,1.6214259504601035e-89,8.753481640512821e-10,3.678117468416961e-13,0.2046044794759691,0.00597564303189903,0.0003672672816211015,3.1875602806187628e-06,3.053651189944829e-111,1.6096564997619327e-13,7.925289838157443e-13,0.09850395870094435,0.0017462474456418024,0.00015228859263421892,7.319608257524801e-11,5.2510816602074345e-73,3.1375682674382457e-15,7.636483413423944e-21
238.75747,0.4281760163786199,0.03177206967775251,0.005670788901236359,0.008227366618607327,1.0952457234460193e-88,1.0266186418912338e-09,4.451323468814271e-13,0.21393567445847964,0.006571172513100615,0.0004137957857522831,3.591611107700107e-06,2.06246313421819e-110,1.948166570045289e-13,9.29058376270717e-13,0.10334443510262883,0.0019208547694245964,0.00016839202436496435,8.861292744533655e-11,1.5161605832313e-72,3.797476906369954e-15,9.693689095586931e-21
239.71239,0.4455992261648751,0.03488232129605426,0.00630110882099683,0.008700377172904797,7.400981708336707e-88,1.2036513408480335e-09,5.387309679821541e-13,0.22361249461938953,0.007225698220151717,0.0004664058163570425,4.046950120262364e-06,1.393089394698684e-109,2.358272462243864e-13,1.0892714388454297e-12,0.1083974554716401,0.0021128812842569835,0.0001861698190279585,1.072722039746104e-10,4.3812707668212164e-72,4.5948665117457684e-15,1.2305141939691886e-20
240.6673,0.4633999336900602,0.038289057181005025,0.007000944530919272,0.00920032454692308,5.004671062349338e-87,1.4110702493272685e-09,6.521684272509699e-13,0.23364077225523272,0.007944989951894365,0.0005252904377678741,4.5598319750715e-06,9.41229940332615e-109,2.8544189474458147e-13,1.2773476427374837e-12,0.1136699929364984,0.0023240562640594762,0.0002058682064661792,1.2984686967724006e-10,1.265246011346571e-71,5.562732515512274e-15,1.5620638475993396e-20
241.62222,0.4815487834733295,0.04201889258436148,0.007777836553971947,0.009728824949845423,3.3690302392459e-86,1.6548204952789813e-09,7.895142299531236e-13,0.24402581066455437,0.008735367600956945,0.0005918976324784868,5.137762260246673e-06,6.358651812827614e-108,3.4548189978927326e-13,1.4974664591444803e-12,0.11916904282953972,0.0025562790834564872,0.00022763492458541303,1.5719341593489712e-10,3.657184552132952e-71,6.734070349616057e-15,1.9829920976147274e-20
242.57713,0.5000117262273124,0.0461004835852741,0.008640112091562872,0.010289110800038326,2.2723630285355466e-85,1.9401866368809865e-09,9.553465695120204e-13,0.25477230160412734,0.009603747824720905,0.000666710061320117,5.788246563907041e-06,4.271240385193879e-107,4.183337887556357e-13,1.7556649020185101e-12,0.12490159232824406,0.002811635199052092,0.00025171620322863783,1.9029069004092057e-10,1.0587099950672934e-70,8.15287392331923e-15,2.5172663888560852e-20
243.53205,0.5187499014755812,0.0505646270520332,0.009596964223822673,0.010881720833896203,1.5357676430707553e-84,2.2750955114000063e-09,1.1562783919836896e-12,0.26588426850520874,0.010557699366509729,0.0007511757067864737,6.520041405524955e-06,2.89347662783948e-106,5.062584823357283e-13,2.058444371000286e-12,0.13087460777887522,0.0030924145278971578,0.0002783090262702357,2.3030107315615036e-10,3.055717873356234e-70,9.868636384541672e-15,3.196343992676877e-20
244.48696,0.5377195759158313,0.05544431770065289,0.010658529255859207,0.011506655051419056,1.035650815372709e-83,2.6674739561027637e-09,1.3994313315823172e-12,0.27736497531649196,0.011605496365098302,0.0008462598905400296,7.345656098632344e-06,1.953779251241293e-105,6.130241816829835e-13,2.413699422796388e-12,0.1370950007851985,0.003401129925839443,0.0003077088695217801,2.7875401417642863e-10,8.830647372139551e-70,1.1947348597176555e-14,4.0601706504783246e-20
245.44188,0.55687220479292,0.06077482009528952,0.011835978040532684,0.012169300816551048,7.013342731685268e-83,3.1278910873448877e-09,1.6939617751547135e-12,0.2892168611070991,0.012756182627876114,0.0009534105950744936,8.277599956761142e-06,1.3180673263319745e-104,7.41771054425262e-13,2.8302533854906417e-12,0.1435696126254392,0.003740539661192639,0.00034021120879484425,3.374236738209323e-10,2.552205650410682e-69,1.446050066377481e-14,5.153685321336805e-20
246.39679,0.5761545926294054,0.06659368123083906,0.013141604021027,0.012869658129292177,4.7107617780123163e-82,3.6675765912542355e-09,2.050552174022157e-12,0.301441439179734,0.014019631679483282,0.0010740758028835746,9.328382293443273e-06,8.909586134499308e-104,8.981514022927124e-13,3.317858358544115e-12,0.1503051765461664,0.0041136689894586504,0.00037616076586959697,4.083901025880066e-10,7.358437297785184e-69,1.7501579641518435e-14,6.541799835029306e-20
247.35171,0.5955092039595293,0.07294075159131189,0.014588926533499589,0.013607726989642441,3.1865520788090706e-81,4.300402433047571e-09,2.4819197321385507e-12,0.3140392217843711,0.015406619986947957,0.001210186157292218,1.0510512422210672e-05,6.02325301897151e-103,1.0871894934899115e-12,3.889052755549613e-12,0.1573082999184991,0.004523836921964496,0.0004159022625262072,4.940392407551651e-10,2.1292783314204286e-68,2.1186069542220476e-14,8.304405674358272e-20
248.30662,0.6148746113172341,0.07985812660580328,0.01619278840502901,0.014388894761546008,2.1520570578231126e-80,5.040240577941659e-09,3.0058685350393594e-12,0.32700960878383806,0.016928894049200956,0.0013631896407941327,1.1842754313361235e-05,4.063059932287049e-102,1.3157936967981522e-12,4.562412004052029e-12,0.16458542273715618,0.0049746813963716385,0.00045987891248203485,5.980417656724292e-10,6.1531001757339655e-68,2.564595209366727e-14,1.0546360410501914e-19
249.26154,0.6341861048339857,0.08739008530833116,0.017969469905042314,0.015213161445002874,1.4544832981885735e-79,5.9121926772811185e-09,3.636641851152954e-12,0.34035080184018124,0.01859925207126748,0.0015354995575455005,1.3343871937192852e-05,2.7407871290735893e-101,1.5927564815754436e-12,5.34722381782381e-12,0.1721427971929459,0.00547019103946156,0.0005084846834858444,7.240683546898197e-10,1.777747439263974e-67,3.1040705216933984e-14,1.3392494485339054e-19
250.21645,0.653376457643225,0.09558292405531625,0.01993679304628778,0.0160859144039572,9.801382376454282e-79,6.929470126510488e-09,4.399674088387141e-12,0.35405968159589596,0.02043161749115647,0.001729529211702503,1.5038883920769387e-05,1.8529720612726778e-100,1.9281263842309395e-12,6.271351338182298e-12,0.1799864429421698,0.006014734732495924,0.0005621627892549958,8.764014647156946e-10,5.134658070492212e-67,3.758479921967343e-14,1.7002590864474586e-19
251.17137,0.6723768356609366,0.10448477267985365,0.02211424304745359,0.017007153638408993,6.62978608537986e-78,8.125101414241111e-09,5.3254865362312885e-12,0.36813171029618674,0.022441127795514874,0.0019481745682525579,1.6946554234388737e-05,1.250961113940429e-99,2.33383604175051e-12,7.353369992672388e-12,0.1881221244991013,0.006613098468033807,0.0006217504112556133,1.0611588913334223e-09,1.4821636584580358e-66,4.550370288685393e-14,2.1586364690264928e-19
252.12628,0.6911178483131835,0.1141452738102375,0.024523074440629587,0.01797687914835825,4.4901594086161494e-77,9.525509331362063e-09,6.444600484174762e-12,0.38256079756559747,0.0246442127739641,0.0021943315921830833,1.9091901505114758e-05,8.45042965501931e-99,2.824958258747884e-12,8.621142922611419e-12,0.19655530319500225,0.007270520209089449,0.0006872475494876971,1.2844584301263714e-09,4.283935905609684e-66,5.507237815136371e-14,2.7428429370193796e-19
253.0812,0.7095306870147772,0.12461522583875996,0.027186433532248835,0.01900586566169329,3.022339412152265e-76,1.1170328064206954e-08,7.802797866451615e-12,0.39733919138641455,0.02705868886687316,0.0024713789093127334,2.1512453673543245e-05,5.692209904050088e-98,3.419077973939081e-12,1.0107177126202957e-11,0.20529111255207314,0.007992732439278977,0.0007596391233231581,1.554864994911258e-09,1.2368837203906328e-65,6.667577171924625e-14,3.4818391529420054e-19
254.03611,0.7275483503439618,0.13594605261765866,0.03012945799768101,0.02008872581446996,2.0408675046793065e-75,1.3099191799109395e-08,9.4458606172959e-12,0.41245733382648836,0.02970383782203103,0.002783177806291399,2.423948402350402e-05,3.8481868605993505e-97,4.141316528346984e-12,1.1853267315423014e-11,0.21433430741652942,0.008786002515541708,0.0008399100521339074,1.882167058621471e-09,3.5766616076396155e-65,8.069883029654505e-14,4.420564075870746e-19
254.99103,0.7451068613915951,0.14818921461103446,0.03337939064250302,0.021236234334576578,1.3777555291585672e-74,1.5358340420125268e-08,1.1434831315686346e-11,0.4279037416498183,0.03260050285293147,0.0031340722306002064,2.7310520495592872e-05,2.5981206484411155e-96,5.01428312889219e-12,1.389656434536138e-11,0.2236892373140229,0.009657181510914195,0.0009285527956059004,2.277988432865411e-09,1.0320288957831747e-64,9.769147774903655e-14,5.613943100232284e-19
255.94594,0.7621464865171608,0.16139540736592173,0.036965659410947996,0.022448391222013146,9.28726251598677e-74,1.8007225206754994e-08,1.3840926303764816e-11,0.4436648555844256,0.03577116276916625,0.003529371451382756,3.077560034393752e-05,1.7531671731174042e-95,6.0693794518533e-12,1.6292794498652736e-11,0.23335979307974247,0.01061375026058102,0.0010265522731110483,2.757011827043162e-09,2.9843276424686317e-64,1.182586303290748e-13,7.126888055803607e-19
256.90086,0.7786128297760175,0.17561367994405835,0.040919968043131846,0.023725196476779665,6.286779371708104e-73,2.111850883394352e-08,1.675570944999941e-11,0.45972491503125745,0.039240023206094966,0.003973902076951411,3.467850616589973e-05,1.1839551317302171e-94,7.344287508764643e-12,1.9102327914817988e-11,0.2433493781145657,0.01166387489680807,0.001134893404021262,3.336978848346493e-09,8.61022670257367e-64,1.4311518906216916e-13,9.049276860737464e-19
257.85577,0.7944578348474542,0.19089030336191204,0.045276338622624174,0.025077424826764456,4.240807625625534e-72,2.4764853976635807e-08,2.0280918386021356e-11,0.4760658081295845,0.04303307777990485,0.004475869341437188,3.907552987237318e-05,7.991373405720643e-94,8.889249981671984e-12,2.2399466304036716e-11,0.2536608523507018,0.012816458688205792,0.0012545611077084526,4.040525340433868e-09,2.4929059737845236e-63,1.7319602452013953e-13,1.1485967086212068e-18
258.81069,0.8096405577370803,0.20726754335053868,0.05007115906809446,0.026505076271967527,2.8625416723266404e-71,2.9038740402943614e-08,2.4548812032951245e-11,0.4926669501345171,0.047178184933771475,0.005040582513983687,4.402921803101752e-05,5.396817745518478e-93,1.0760789887876811e-11,2.626315523337472e-11,0.26429650189301984,0.014081204366704668,0.0013870327632304867,4.8908989265220845e-09,7.187364792150317e-63,2.0965597682111644e-13,1.4581762044806854e-18
259.7656,0.8241277760229423,0.22478215804588095,0.055343164830725676,0.028013538176333036,1.9337643783139304e-70,3.405246497414551e-08,2.973743124614372e-11,0.5095051468808144,0.051705104148091506,0.0056728682029032725,4.960837186625837e-05,3.647571164562137e-92,1.3021710579936335e-11,3.079555955432891e-11,0.2752579799972698,0.015468670561435256,0.0015332932899592754,5.9186885845279886e-09,2.078639232154329e-62,2.5375987085638564e-13,1.851142435515217e-18
260.72052,0.8378943057443966,0.24346380139696594,0.061133418404825425,0.02960281053986098,1.3050813369017164e-69,3.992493024924232e-08,3.599429559146405e-11,0.5265544929390081,0.056645544623129,0.00638411797607045,5.592557519988309e-05,2.460443998710858e-91,1.5759936751430644e-11,3.608955640462376e-11,0.2865462740469526,0.01699034101762883,0.0016953125266386403,7.166718883535156e-09,6.027945857128727e-62,3.0715747822327635e-13,2.349964881262989e-18
261.67543,0.8509231325012524,0.2633331542132965,0.06748520255481555,0.031283668090439684,8.813645573245539e-69,4.6794855880401704e-08,4.3573749147990305e-11,0.5437862689740013,0.062033160350400414,0.00718354843512201,6.299333734542363e-05,1.6609894547266876e-90,1.907595376645128e-11,4.231232463216333e-11,0.29816164370560067,0.018658684826050428,0.001874075392640493,8.6716965970438e-09,1.7391516806347513e-61,3.7204849438489434e-13,2.9841035260074048e-18
262.63035,0.8632052465906644,0.2843999962313173,0.0744439035589928,0.03305611082806916,5.947822949808978e-68,5.4853807101569445e-08,5.273013599480056e-11,0.5611688837650388,0.0679035526272741,0.008081816586413403,7.099929800585894e-05,1.1212759598336289e-89,2.3089087994856935e-11,4.960317994353433e-11,0.31010358474474375,0.020487230236516253,0.002072044186394611,1.0494799680887605e-08,5.0215470925238496e-61,4.5013768332514656e-13,3.788011571707018e-18
263.58526,0.8747393233045963,0.3066610589465971,0.0820567867294955,0.034930913480637725,4.017375410479369e-67,6.42999548444136e-08,6.381953784260408e-11,0.5786678354460176,0.07429420186103186,0.009090792749097635,8.000600374884865e-05,7.572284900107278e-89,2.7943787147529192e-11,5.814787661418568e-11,0.3223707634820964,0.022490626984869175,0.002290696286958861,1.2703323886483623e-08,1.4522237558264146e-60,5.447245882386914e-13,4.806627977438206e-18
264.54018,0.8855311571196378,0.33009791348504997,0.09037275614926055,0.03690807604814537,2.7126257574760845e-66,7.539752701782491e-08,7.724890521792577e-11,0.5962457303270642,0.08124440037877038,0.010223684695491078,9.013854770971207e-05,5.105422361355398e-88,3.382218094688395e-11,6.817860748842856e-11,0.3349609762495018,0.024684722503687515,0.0025324939927630196,1.5376800556415644e-08,4.194383827506751e-60,6.591087523201875e-13,6.104864572977954e-18
265.49509,0.8955930115648383,0.35467477275521103,0.09944198738427718,0.03899298589453626,1.8312943685413739e-65,8.841075153069414e-08,9.347605746310615e-11,0.6138623458192166,0.08879509481230463,0.011495159571199419,0.00010158456959142816,3.4544833326361118e-87,4.091895978584857e-11,7.997400397943641e-11,0.34787107898665026,0.027086622551249964,0.0027994071425509097,1.8613114420017565e-08,1.2130254687125116e-59,7.976895664958463e-13,7.752626405778403e-18
266.45001,0.9049428032592366,0.38033650899011434,0.10931554417513513,0.041196417747698735,1.2365153903994603e-64,1.0366991326913468e-07,1.1316228918374818e-10,0.6314747653755666,0.09698872063752084,0.01292148188784933,0.00011446916252931622,2.3342124154032228e-86,4.95230190861862e-11,9.376625893152039e-11,0.3610969414608485,0.029714765923999787,0.0030943904944382645,2.2528503593373387e-08,3.5006427024240965e-59,9.654163455576557e-13,9.844784611667459e-18
267.40492,0.9136032840149968,0.40700682629977936,0.12004485564860308,0.043518371607632785,8.344136876258906e-64,1.2157135409648268e-07,1.369688949854548e-10,0.6490375850500998,0.10586892385850395,0.014520644613770225,0.0001289799662263552,1.5735203363154012e-85,5.99483756106829e-11,1.0997331946444061e-10,0.3746333709666345,0.03258897799381862,0.0034203988065408166,2.7269795170483952e-08,1.009523961393795e-58,1.1688881758949323e-12,1.2496183197173637e-17
268.35984,0.9216011415201509,0.4345869320712575,0.13168118706387766,0.04596962220222673,5.645726693438437e-63,1.4257747285329695e-07,1.6576064473709148e-10,0.6665032040358654,0.1154802647877167,0.016312515178895697,0.00014530462038552403,1.0626317412721518e-84,7.25718494746819e-11,1.2896669412909496e-10,0.3884740593595844,0.03573053782938467,0.0037808792966602554,3.300828742768358e-08,2.9208393374427253e-58,1.4147041438969938e-12,1.586660512790183e-17
269.31475,0.9289661686043947,0.46295471542987693,0.1442749708411667,0.04855555689542475,3.8085640141720012e-62,1.6721672535735898e-07,2.0065665238660164e-10,0.6838222104275672,0.1258677853337178,0.018318966855041797,0.00016369331127746137,7.192872281200703e-84,8.78330641460837e-11,1.512107686141058e-10,0.40261149997367074,0.0391622175500643,0.004178786722912314,3.9982574392723634e-08,8.434965568539055e-58,1.7127628791478153e-12,2.014579267550785e-17
270.26967,0.9357304176452215,0.4919647856860682,0.1578751550846928,0.051281563051170986,2.5714617927000342e-61,1.960836244036729e-07,2.4287776951356e-10,0.7009438540738285,0.1370765489300378,0.020564022299238236,0.0001844587717404654,4.853635499234675e-83,1.0629724979790313e-10,1.7730924431468218e-10,0.4170369263387315,0.042908333665760384,0.00461855322247059,4.836395434193844e-08,2.4381222507114927e-57,2.0735129350971496e-12,2.5588399941424485e-17
271.22458,0.9419274697187782,0.5214494210981594,0.1725284279333445,0.05415841539735377,1.736989421966893e-60,2.2990479674168833e-07,2.937465853291724e-10,0.7178166262977387,0.14915102003260639,0.023073970068053055,0.0002078511880451748,3.272484539588658e-82,1.2865524330826953e-10,2.0791226119489545e-10,0.4317402217503836,0.046994761559943504,0.00510411847282273,5.85194950103301e-08,7.058065849738147e-57,2.509602560657854e-12,3.2479040333135455e-17
272.1795,0.9475917296012575,0.5512207084382074,0.18827850000421206,0.05719150129791727,1.172410884312324e-59,2.6960504005252287e-07,3.558065406242197e-10,0.7343889126706405,0.16213440992154726,0.02587748716517766,0.00023418329302988777,2.2090897359834448e-81,1.557234882604266e-10,2.4380927492540354e-10,0.44670984886374226,0.05144896056027827,0.005640899530514243,7.081626413290074e-08,2.035903250177456e-56,3.0375294718032204e-12,4.121717126465299e-17
273.13441,0.9527578537158983,0.5810738860308435,0.20516529475272133,0.060386208116805645,7.915538960640516e-59,3.1610915201729407e-07,4.3058369987317e-10,0.7506097434029154,0.17606784195472813,0.02900571819780315,0.00026383036610056225,1.4932902949672357e-80,1.8850683829528968e-10,2.85882618314589e-10,0.4619327526425604,0.05629995096553945,0.0062318511536608645,8.57436853563198e-08,5.873437046143144e-56,3.675441156103872e-12,5.235204668024391e-17
274.08933,0.9574602216917739,0.6107919689937437,0.22322425121540143,0.06375331058190722,5.3477215152047215e-58,3.70672215203233e-07,5.211301920249602e-10,0.7664295785865878,0.19098948181808625,0.032492350092517,0.00029723023323081574,1.0082755237541544e-79,2.2819855711144577e-10,3.3510750130855865e-10,0.47739428220179747,0.06157829906316589,0.0068868225359817025,1.0379118232725678e-07,1.697620472767494e-55,4.4508338068486295e-12,6.648285270092656e-17
275.04424,0.961732537175256,0.6401515229896285,0.24248557878561486,0.06730358342111033,3.60745159386894e-57,4.346153691547934e-07,6.310068341866832e-10,0.7818011563626113,0.20693347515763205,0.0363736211210606,0.0003348832669619255,6.817747663337608e-79,2.7624312181771064e-10,3.9315571238635313e-10,0.4930780896389608,0.06731604201726449,0.007610738274336312,1.2563171255988222e-07,4.9092264262844105e-55,5.38570437866855e-12,8.440850415472539e-17
275.99916,0.9656074725170465,0.668929342090313,0.26297368322543313,0.07104241399835912,2.4347126596197273e-56,5.099203231886558e-07,7.637744434654318e-10,0.7966803125367784,0.22392885785261046,0.04068831206763605,0.0003772898398351687,4.602277437218299e-78,3.3439902628568616e-10,4.609560229252171e-10,0.508966048001099,0.07354661775076274,0.00840852296558425,1.52060589480034e-07,1.4186371234007288e-54,6.518547542167983e-12,1.0717757675342251e-16
276.95407,0.9691164266212465,0.6969096958285297,0.28470658925469106,0.07498057704154192,1.6431259585619867e-55,5.977761028948287e-07,9.245199014427672e-10,0.811026807054341,0.2419982756820199,0.045477644628801155,0.0004250754175271419,3.101220906563142e-77,4.0473878114976025e-10,5.4036597567964e-10,0.5250381522961545,0.08030472091416092,0.009290025803444625,1.8405666038105111e-07,4.101185019609753e-54,7.893357206609043e-12,1.3603837491580614e-16
277.90899,0.9722893177014401,0.7238915801818147,0.3076955829136949,0.07912884727854706,1.111995460637458e-54,7.008249873622195e-07,1.1188387778584068e-09,0.8248050437658548,0.261156697754925,0.05078514583404199,0.00047892801228210116,2.095732852577363e-76,4.901513406275644e-10,6.337074990927334e-10,0.5412724417392374,0.08762616155112463,0.010260171384776993,2.2278230642377354e-07,1.1850767830880268e-53,9.554127281253843e-12,1.7268859265142824e-16
278.8639,0.9751544666015777,0.7496955400490477,0.33194487888400354,0.0834926120733187,7.490630127434395e-54,8.217092556797355e-07,1.3543613950846927e-09,0.8379847329307663,0.2814099613620182,0.05665639112541237,0.0005395981829119623,1.41423683322044e-75,5.931488388213872e-10,7.428381359189872e-10,0.5576449144899733,0.09554763666612423,0.011328808903300465,2.6970579854820973e-07,3.424259124229171e-53,1.1566848629995555e-11,2.192253813838531e-16
279.81882,0.9777385035933669,0.7741617016467848,0.3574515247920477,0.08808803351768933,5.0500852452122325e-53,9.637317567085113e-07,1.6392267636521227e-09,0.8505413741184862,0.30275335223274324,0.06313869960548503,0.0006077739416609818,9.540369641962938e-75,7.181275104102331e-10,8.710085859787573e-10,0.5741294680655364,0.10410650339020215,0.012510712149593707,3.2647894156186916e-07,9.907083206734314e-53,1.4003011355385112e-11,2.7814534995065704e-16
280.77373,0.9800663437567148,0.7971424177189451,0.38420531963188825,0.09292049897560312,3.417310866675939e-52,1.1301953393096809e-06,1.9841173348819756e-09,0.8624566316829154,0.3251700684167528,0.0702806828942727,0.0006847062198823522,6.442740703434648e-74,8.694835900731068e-10,1.0214695490924007e-09,0.5906978457285263,0.11334045336247904,0.01381080572051627,3.949982520955961e-07,2.8573145651188775e-52,1.6950603275946744e-11,3.530436150779502e-16
281.72865,0.9821611732631176,0.8186376882655286,0.41218892562491916,0.09800617053889253,2.3063505640410506e-51,1.3250634221166056e-06,2.401750312728154e-09,0.8737184850160579,0.3486297903820499,0.07813174123132025,0.0007716459489292668,4.350931140997938e-73,1.052241346014585e-09,1.1974717250802735e-09,0.6073196164631636,0.12328719050768137,0.015248788003506382,4.782002720294073e-07,8.259667967206496e-52,2.051410992617797e-11,4.484140726733702e-16
282.68356,0.9840444856895076,0.8385601341379717,0.4413779045398054,0.10335582293544592,1.5573910670978683e-50,1.5536205633071007e-06,2.9073863419353425e-09,0.8843212531915259,0.373087228884069,0.08674140054105299,0.000869218594478322,2.937086636791563e-72,1.2739371805415325e-09,1.404123356517222e-09,0.6239621784471595,0.1339840014394722,0.01682958359542359,5.79143899154987e-07,2.3870606418756238e-51,2.4831012272522895e-11,5.692499404120698e-16
283.63848,0.9857361197389325,0.8568223761877113,0.4717407822982357,0.10895868143737494,1.0523928941566707e-49,1.8211513210589803e-06,3.517812131722692e-09,0.8942653913565413,0.39848089220841804,0.0961586103543316,0.0009793005535593073,1.983088905496676e-71,1.5421074959608148e-09,1.6465326859780916e-09,0.6405908063660283,0.1454673358520795,0.01857289088370612,7.008880312640196e-07,6.895231411893569e-51,3.005528899739892e-11,7.230410448067785e-16
284.59339,0.9872543311648323,0.8735117935633107,0.5032387692068164,0.11488478177595371,7.102983492375481e-49,2.134921962866741e-06,4.260496842630634e-09,0.9035571821697129,0.4247319824628661,0.10643089157422235,0.001103142757525416,1.3388187584433518e-70,1.8668008286815853e-09,1.9307367274149733e-09,0.6571687438617022,0.15777227554240894,0.020493483658932637,8.483269048231997e-07,1.9898137186573423e-50,3.6379413453827795e-11,9.177765341377406e-16
285.54831,0.9886158601231154,0.8886283862647697,0.5358250546181785,0.12108025031174062,4.792624535987588e-48,2.502859325997104e-06,5.155788000985414e-09,0.9122082361519483,0.451743676301303,0.11760348486922653,0.001242621603406437,9.037260366725718e-70,2.259321782164141e-09,2.2637012661572026e-09,0.673657351046609,0.170932024507464,0.022606135711681807,1.0269665358575592e-06,5.752832295283891e-50,4.402335518812009e-11,1.1654401308253233e-15
286.50322,0.9898360204180527,0.902259533440652,0.569443023260741,0.12759896068417728,3.238477563750348e-47,2.9348719570334725e-06,6.23929377785796e-09,0.9202349388424845,0.47940075125425363,0.12971838641347178,0.0013996134882321603,6.107302308937506e-69,2.7347431610222133e-09,2.654249630288604e-09,0.6900163194366085,0.18497728907061248,0.024930545429391847,1.242924719950466e-06,1.6632054318798272e-49,5.331706851974165e-11,1.4795135225924393e-15
287.45814,0.990928780307182,0.9144926142395207,0.6040228232423014,0.13444091289326368,2.186409079079741e-46,3.4408684025592504e-06,7.551709225900762e-09,0.9276577687559496,0.5075698107352411,0.14281345115115368,0.0015766202747089719,4.124926261341165e-68,3.3100218704462474e-09,3.1121339192702466e-09,0.7062039499427655,0.19993569426537197,0.027486411199500977,1.5047663709186366e-06,4.804021927024561e-49,6.45355153815807e-11,1.8784716148371543e-15
288.41305,0.991906857022823,0.925415007809939,0.6394748791380325,0.14160610693899983,1.476143170790799e-45,4.034720627791201e-06,9.143903160929432e-09,0.9345006252287315,0.5361001150656292,0.1569214477466283,0.0017761438255432579,2.782614695350679e-67,4.007139083831267e-09,3.650821318072179e-09,0.7221775172561518,0.21583109604125456,0.030293431409447426,1.8216681821371235e-06,1.3894878686399588e-48,7.811863486625837e-11,2.3827866000275948e-15
289.36797,0.9927818006544253,0.9351140933004707,0.6756785673008184,0.14914841646082738,9.968839612869007e-45,4.728318888629408e-06,1.1066744398759585e-08,0.9407900940584335,0.5648252285372941,0.17206926581399684,0.002000686003441404,1.8785393779233934e-66,4.8487040080978675e-09,4.282385854598583e-09,0.7378936960803671,0.23268294560852304,0.033376229043528965,2.2052539652143265e-06,4.012423589377672e-48,9.456135845297344e-11,3.0269116801223162e-15
290.32288,0.9935640860322743,0.9436510361151096,0.7124629844067384,0.15706784145874628,6.719430490927583e-44,5.547425406190719e-06,1.3396536163114635e-08,0.9465547771845492,0.5935655003164897,0.1882771498378342,0.0022533741367863932,1.2677742189541716e-65,5.866118319524654e-09,5.020759099508129e-09,0.7533090811045333,0.2505055567965803,0.036759427086043364,2.6689828704336564e-06,1.1575718352300338e-47,1.1446860239407999e-10,3.845799378847388e-15
291.2778,0.9942631933565402,0.9511569049767012,0.7495760745572931,0.16536438193275654,4.535573190124047e-43,6.5052515759196715e-06,1.6214668559299567e-08,0.9518246151914137,0.6221314688092336,0.20555816694309056,0.0025379610196378044,8.574165560148085e-65,7.103344364901671e-09,5.8845164803457105e-09,0.7683807529987432,0.2693074381365255,0.04047257311814797,3.230596504986882e-06,3.3445935228337804e-47,1.3855526771508735e-10,4.884388655279187e-15
292.23271,0.9948876928709707,0.9577452927783776,0.7866383221670877,0.1740380378828582,3.066975065351493e-42,7.6282201887053405e-06,1.9627966100527165e-08,0.9566303083054316,0.6503281477458603,0.22391776241273173,0.0028581994460552163,5.775865361306322e-64,8.598064155763245e-09,6.896877281542447e-09,0.7830669262002917,0.2890905312534809,0.044540290124140534,3.9096718147407825e-06,9.678387166660644e-47,1.6770123260123782e-10,6.202598121519547e-15
293.18763,0.9954453185457082,0.9635035786687021,0.8230817750195307,0.1831426829484929,2.0708456086664164e-41,8.942754035436798e-06,2.3758513944754898e-08,0.9610027638701147,0.6779600676512646,0.24335359852728775,0.0032184676757748046,3.906449713045322e-63,1.0406800709410865e-08,8.085704644415679e-09,0.7973276069540344,0.3098495181781704,0.04899705028203797,4.7355742184955264e-06,2.793461590474984e-46,2.0300634478408423e-10,7.875326042695763e-15
